-2.569335047155618668e-03,-2.127588200000000204e-03
2.661648322828114033e-04,4.156130000000000067e-04
1.620696298778057098e-02,1.647991650000000044e-02
-2.136741578578948975e-02,-2.136699580000000001e-02
-1.466205157339572906e-02,-1.457731020000000051e-02
-6.838097702711820602e-03,-6.912632499999999888e-03
6.816607713699340820e-02,6.792023179999999438e-02
6.915718317031860352e-02,6.834387760000000533e-02
4.356069024652242661e-03,4.656403600000000136e-03
3.255917504429817200e-02,2.848192789999999877e-02
-1.200622785836458206e-02,-1.200912909999999993e-02
1.153139397501945496e-02,1.205849670000000082e-02
1.623944006860256195e-02,1.651120730000000050e-02
5.565052386373281479e-03,6.258743899999999645e-03
1.892876066267490387e-02,1.893856940000000072e-02
1.247188076376914978e-02,1.283691590000000070e-02
1.888664253056049347e-02,1.898678649999999829e-02
1.222892850637435913e-02,1.240174399999999927e-02
-1.618079468607902527e-02,-1.642943100000000128e-02
2.242258936166763306e-02,2.253921349999999865e-02
1.593307964503765106e-02,1.644481570000000045e-02
1.342403609305620193e-02,1.344547980000000004e-02
2.065743692219257355e-02,2.052612460000000083e-02
-7.158643711591139436e-05,3.116974316241799678e-05
2.448357455432415009e-02,2.475299029999999956e-02
-5.040368065237998962e-03,-5.071543599999999742e-03
1.749640679918229580e-03,2.365229800000000215e-03
2.775669097900390625e-02,2.698699629999999974e-02
1.908581145107746124e-02,1.921199529999999961e-02
2.062870748341083527e-02,2.114160370000000080e-02
3.757777065038681030e-02,3.793640560000000050e-02
1.628030091524124146e-02,1.691407690000000172e-02
1.098011527210474014e-02,1.119921899999999984e-02
-4.009938798844814301e-03,-3.907724900000000313e-03
-6.550656165927648544e-03,-6.336065499999999837e-03
1.579183712601661682e-02,1.625616389999999870e-02
-1.032650098204612732e-02,-1.032009910000000058e-02
-1.112249027937650681e-02,-1.098207999999999997e-02
2.331893704831600189e-02,2.342520829999999998e-02
9.961337782442569733e-04,1.214460400000000025e-03
2.319082058966159821e-02,2.465343810000000108e-02
-2.017471194267272949e-02,-2.026160379999999983e-02
-1.512524764984846115e-02,-1.508173879999999932e-02
-1.232898980379104614e-02,-1.231257619999999962e-02
6.154410168528556824e-02,6.255762830000000108e-02
5.460150074213743210e-03,5.900351399999999996e-03
2.790837548673152924e-03,3.147085999999999894e-03
2.010130509734153748e-02,2.070303479999999891e-02
9.290013462305068970e-03,9.265860199999999963e-03
2.682497911155223846e-02,2.699951540000000011e-02
7.280332036316394806e-03,7.438800800000000026e-03
2.652819640934467316e-02,2.759879780000000157e-02
-1.011400483548641205e-02,-1.043878829999999973e-02
6.666605919599533081e-02,6.761535750000000067e-02
-1.313038729131221771e-02,-1.326776309999999973e-02
1.897242106497287750e-02,1.907671949999999866e-02
-1.896985922940075397e-03,-1.534110100000000022e-03
-1.318396255373954773e-02,-1.330793339999999936e-02
1.561782415956258774e-02,1.487960229999999925e-02
2.088479138910770416e-02,2.046486310000000114e-02
7.710856199264526367e-02,7.729034009999999344e-02
6.331704091280698776e-03,7.227141799999999699e-03
4.300953447818756104e-02,4.109291529999999776e-02
3.491806983947753906e-02,3.488716070000000280e-02
5.839697644114494324e-02,5.873869699999999944e-02
1.622934453189373016e-02,1.654952720000000058e-02
1.545706298202276230e-03,1.579511499999999976e-03
-9.376785717904567719e-03,-9.413154300000000502e-03
5.259456578642129898e-03,5.256728900000000315e-03
-2.068111207336187363e-03,-1.999392100000000044e-03
1.393958926200866699e-03,1.391672199999999899e-03
-2.108998782932758331e-02,-2.110956040000000131e-02
5.013802275061607361e-02,5.031067859999999864e-02
-1.895928755402565002e-02,-1.894618169999999838e-02
1.772203296422958374e-02,1.746810710000000141e-02
-1.303277257829904556e-02,-1.301998860000000077e-02
-2.478331094607710838e-03,-2.510178999999999969e-03
1.647236943244934082e-02,1.696156849999999952e-02
6.048597022891044617e-02,6.126381139999999975e-02
-7.301629986613988876e-03,-7.379118100000000083e-03
3.552321344614028931e-02,3.590087819999999985e-02
1.963592879474163055e-02,1.945283130000000082e-02
1.532235648483037949e-02,1.619565270000000029e-02
6.691524758934974670e-03,7.333779900000000213e-03
1.086746342480182648e-02,1.128703309999999974e-02
1.273125316947698593e-02,1.317883679999999960e-02
7.749272137880325317e-02,7.836984240000000046e-02
-1.975848898291587830e-02,-1.985733459999999839e-02
3.072254545986652374e-02,3.003456109999999915e-02
2.937570028007030487e-02,8.664383299999999996e-03
9.925819933414459229e-03,1.008523419999999941e-02
2.232104726135730743e-02,2.235960299999999873e-02
1.648754999041557312e-02,1.661755239999999911e-02
2.287941612303256989e-02,2.244333239999999827e-02
-2.321604266762733459e-02,-2.323790889999999970e-02
2.106143161654472351e-02,2.158540390000000114e-02
-4.900090862065553665e-03,-4.492910099999999733e-03
1.974928379058837891e-02,2.006253449999999966e-02
4.399030655622482300e-02,4.493385960000000068e-02
-6.002922542393207550e-03,-5.709206100000000124e-03
1.274952664971351624e-02,1.252573029999999935e-02
2.047577500343322754e-02,2.096271099999999846e-02
2.061508037149906158e-02,2.041482609999999837e-02
2.268159575760364532e-02,2.282466639999999880e-02
2.434571646153926849e-02,2.473780960000000056e-02
-1.183772552758455276e-02,-1.153230059999999987e-02
1.162556745111942291e-02,9.868079300000000623e-03
9.873859584331512451e-03,1.024675570000000042e-02
1.955097913742065430e-02,2.035767850000000032e-02
1.570295728743076324e-02,1.593873880000000118e-02
1.609129086136817932e-02,1.658174759999999845e-02
2.367989718914031982e-02,2.403873050000000094e-02
2.643406577408313751e-02,2.687477809999999981e-02
2.394149638712406158e-02,2.403291210000000136e-02
-9.677401743829250336e-03,-9.759860999999999884e-03
2.513444423675537109e-02,2.483930910000000172e-02
3.576429188251495361e-02,3.696063530000000263e-02
-1.483087521046400070e-02,-1.464858540000000056e-02
1.921094767749309540e-02,1.868331729999999843e-02
1.741241291165351868e-02,1.916364250000000130e-02
2.317025884985923767e-02,2.357689030000000019e-02
-8.241706527769565582e-03,-8.354211800000000548e-03
-1.749468035995960236e-02,-1.753380969999999983e-02
-1.314765773713588715e-02,-1.305993140000000045e-02
-3.081099875271320343e-02,-3.081099970000000104e-02
1.838787272572517395e-02,1.843806120000000132e-02
1.890808530151844025e-02,1.930925780000000008e-02
1.799809001386165619e-02,1.805062639999999857e-02
2.523021772503852844e-02,2.555804490000000012e-02
-1.191941462457180023e-02,-1.203722580000000063e-02
4.912796616554260254e-02,4.773209810000000192e-02
-8.202488534152507782e-03,-8.293311500000000863e-03
7.563515007495880127e-02,7.658427269999999731e-02
-2.872651675716042519e-03,-2.576374800000000038e-03
5.428584665060043335e-02,5.315897929999999910e-02
6.208983249962329865e-03,5.914125600000000316e-03
7.481822744011878967e-03,7.478413199999999796e-03
1.447560172528028488e-02,1.527732560000000066e-02
7.764226943254470825e-02,7.824962900000000110e-02
9.689389844425022602e-04,1.157837099999999919e-03
2.113547548651695251e-02,2.107154630000000056e-02
5.065983533859252930e-02,5.421012160000000107e-02
-1.610194705426692963e-02,-1.614666270000000153e-02
1.948839053511619568e-02,1.971212630000000049e-02
4.958337172865867615e-02,5.056329290000000087e-02
6.191762164235115051e-02,6.246675379999999667e-02
-4.810331389307975769e-03,-4.726290999999999652e-03
-8.854624815285205841e-03,-8.516382200000000360e-03
4.799949470907449722e-03,4.756699700000000322e-03
6.553579866886138916e-02,6.978607409999999789e-02
-6.245004478842020035e-03,-6.126454600000000132e-03
2.347297966480255127e-02,2.365683920000000162e-02
-2.674935758113861084e-02,-2.671236550000000154e-02
-1.724606938660144806e-02,-1.723280589999999848e-02
2.182431146502494812e-02,2.028988170000000160e-02
5.755744501948356628e-02,5.726192799999999666e-02
-1.076604519039392471e-02,-1.093325030000000080e-02
7.122547179460525513e-02,7.115926609999999319e-02
-3.550255205482244492e-03,-3.486859699999999944e-03
1.153134182095527649e-02,1.206073570000000018e-02
2.254600264132022858e-02,2.283338509999999905e-02
2.543665282428264618e-02,2.596696659999999865e-02
-1.886464282870292664e-02,-1.883680810000000136e-02
-5.340529605746269226e-03,-5.516598000000000161e-03
7.669658958911895752e-02,7.752126049999999435e-02
2.670946717262268066e-02,2.689113690000000112e-02
6.023911759257316589e-02,5.832347949999999726e-02
-5.903722252696752548e-03,-6.012096599999999964e-03
-6.607047980651259422e-04,-1.110869200000000074e-03
-1.874634623527526855e-02,-1.871941530000000020e-02
1.965535245835781097e-02,1.937347960000000008e-02
-3.113835118710994720e-03,-2.956210999999999822e-03
2.114290744066238403e-02,2.128196660000000046e-02
1.703301444649696350e-02,1.730952720000000084e-02
2.325149253010749817e-02,2.372090190000000071e-02
2.012666501104831696e-02,1.955871589999999896e-02
3.647093474864959717e-02,3.695940830000000316e-02
-1.430822256952524185e-02,-1.412199249999999962e-02
2.301473915576934814e-02,2.358140099999999836e-02
7.776908576488494873e-02,7.911140210000000561e-02
2.148553915321826935e-02,2.168011970000000010e-02
7.539062947034835815e-02,7.637267699999999992e-02
-1.016520615667104721e-02,-9.995786499999999297e-03
1.271590217947959900e-02,1.302911789999999966e-02
-9.605317376554012299e-03,-9.607868800000000584e-03
6.666447967290878296e-02,6.561365639999999777e-02
1.151145342737436295e-02,1.156195070000000033e-02
-7.789515890181064606e-03,-7.460709500000000001e-03
-2.505962923169136047e-02,-2.496182040000000102e-02
1.202567853033542633e-02,1.221654919999999936e-02
6.152894347906112671e-02,6.084475419999999662e-02
-1.288555283099412918e-02,-1.285482750000000070e-02
2.444034256041049957e-02,2.453315760000000095e-02
-1.096083596348762512e-02,-1.087373519999999989e-02
2.166208438575267792e-02,2.167734249999999849e-02
-1.740317791700363159e-02,-1.720189849999999993e-02
1.862039975821971893e-02,1.865860059999999848e-02
2.487418614327907562e-02,2.514630580000000101e-02
8.095514029264450073e-03,8.037597699999999429e-03
2.556016296148300171e-02,2.504878920000000106e-02
5.932706594467163086e-02,5.774973120000000126e-02
-1.379922684282064438e-02,-1.378043479999999966e-02
7.052771002054214478e-02,6.954709890000000672e-02
-7.879395969212055206e-03,-7.782031899999999891e-03
-9.139909408986568451e-03,-8.861042600000000602e-03
6.016221828758716583e-03,6.081328799999999833e-03
-5.302672274410724640e-03,-5.183862499999999755e-03
1.122299488633871078e-02,1.194218040000000029e-02
-4.848957993090152740e-03,-4.561276700000000198e-03
2.459482476115226746e-02,2.512170660000000166e-02
6.097598746418952942e-02,6.193824729999999890e-02
-6.269230972975492477e-03,-6.380185000000000023e-03
2.540578320622444153e-02,2.579141279999999994e-02
1.764861121773719788e-02,1.740631289999999831e-02
6.750494986772537231e-02,6.772752329999999488e-02
2.918996848165988922e-02,3.040129130000000096e-02
1.894860714673995972e-02,1.872765889999999933e-02
3.843881888315081596e-03,3.598769199999999994e-03
2.271428890526294708e-02,2.283058049999999936e-02
3.710917755961418152e-02,3.693078059999999746e-02
3.829499706625938416e-03,3.973163000000000042e-03
-2.062097191810607910e-02,-2.084415220000000041e-02
2.166348136961460114e-02,2.187105450000000062e-02
2.444712258875370026e-02,2.413492149999999989e-02
2.309209294617176056e-02,2.391280670000000066e-02
2.200859226286411285e-02,2.246278900000000037e-02
-4.782875999808311462e-03,-4.868452199999999744e-03
1.645525172352790833e-02,1.703930229999999976e-02
2.344299294054508209e-02,2.355512259999999886e-02
-1.220720075070858002e-02,-1.203698039999999934e-02
1.189985033124685287e-02,1.194178819999999926e-02
1.890516281127929688e-02,1.911769619999999920e-02
2.077673189342021942e-02,2.060377019999999962e-02
1.537432614713907242e-02,1.582698670000000016e-02
-1.197849120944738388e-02,-1.211931890000000032e-02
1.813269034028053284e-02,1.820604140000000107e-02
2.009963802993297577e-02,2.019739460000000153e-02
1.807818934321403503e-02,1.825420690000000012e-02
1.275919936597347260e-02,1.328689979999999986e-02
2.664152299985289574e-03,2.593911899999999833e-03
3.200586885213851929e-02,2.886989049999999848e-02
-1.433797273784875870e-02,-1.442663490000000055e-02
4.090076684951782227e-02,3.809437510000000110e-02
3.500835224986076355e-02,3.491552550000000255e-02
-5.228884052485227585e-03,-5.124480399999999970e-03
3.625125065445899963e-02,3.749108410000000224e-02
7.267620414495468140e-02,7.227466289999999460e-02
1.678697951138019562e-02,1.691740090000000071e-02
2.584969438612461090e-02,2.627101039999999929e-02
-5.364707205444574356e-03,-5.216801800000000350e-03
