P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
180000000.0,1073.15,24444444.4444,2.76,15.0,250.0,1.0,1073.15,312.15,0.46113299614419045,0.9999672882500253,
180000000.0,1073.15,25000000.0,2.76,15.0,250.0,1.0,1073.15,312.15,0.4668290616613372,1.0000611632471899,
180000000.0,1073.15,25000000.0,2.7,15.0,250.0,1.0,1073.15,312.15,0.4690773465811273,1.0000836246869984,
180000000.0,1073.15,25000000.0,2.84444444444,15.0,250.0,1.0,1073.15,312.15,0.4597041236747666,1.0000372770007002,
180000000.0,1073.15,25000000.0,2.98888888889,15.0,250.0,1.0,1073.15,312.15,0.44515750786929936,0.9999737010655304,
180000000.0,1073.15,25000000.0,3.13333333333,15.0,250.0,1.0,1073.15,312.15,0.43243963807517866,0.9999451737940541,
180000000.0,1073.15,25000000.0,3.27777777778,15.0,250.0,1.0,1073.15,312.15,0.4215738727492803,0.9999334463945349,
180000000.0,1073.15,25000000.0,3.42222222222,15.0,250.0,1.0,1073.15,312.15,0.4118746653352306,0.9999094101487478,
180000000.0,1073.15,25000000.0,3.56666666667,15.0,250.0,1.0,1073.15,312.15,0.4031431414358129,0.999907947623981,
180000000.0,1073.15,25000000.0,3.71111111111,15.0,250.0,1.0,1073.15,312.15,0.3944047228381642,0.9998890983612729,
180000000.0,1073.15,25000000.0,3.85555555556,15.0,250.0,1.0,1073.15,312.15,0.3875430986015492,0.9998678646441198,
180000000.0,1073.15,25000000.0,4.0,15.0,250.0,1.0,1073.15,312.15,0.3805754625035111,0.9998800293552093,
180000000.0,1073.15,25000000.0,2.76,15.0,250.0,1.0,1073.15,312.15,0.4668290616613372,1.0000611632471899,
180000000.0,1073.15,25000000.0,2.76,16.6666666667,250.0,1.0,1073.15,312.15,0.4660064618150926,1.0000618802095906,
180000000.0,1073.15,25000000.0,2.76,18.3333333333,250.0,1.0,1073.15,312.15,0.4651809664058192,1.0000618847487468,
180000000.0,1073.15,25000000.0,2.76,20.0,250.0,1.0,1073.15,312.15,0.46435427208034186,1.000063000184686,
180000000.0,1073.15,25000000.0,2.76,21.6666666667,250.0,1.0,1073.15,312.15,0.46352518698617595,1.0000640632311402,
180000000.0,1073.15,25000000.0,2.76,23.3333333333,250.0,1.0,1073.15,312.15,0.4626932626196311,1.0000652539438843,
180000000.0,1073.15,25000000.0,2.76,25.0,250.0,1.0,1073.15,312.15,0.4618586321304944,1.0000664756106068,
180000000.0,1073.15,25000000.0,2.76,26.6666666667,250.0,1.0,1073.15,312.15,0.46102119642995587,1.0000677858916223,
180000000.0,1073.15,25000000.0,2.76,28.3333333333,250.0,1.0,1073.15,312.15,0.4601802762945075,1.000069623985888,
180000000.0,1073.15,25000000.0,2.76,30.0,250.0,1.0,1073.15,312.15,0.45933582834778813,1.0000720123461433,
180000000.0,1073.15,25000000.0,2.76,15.0,100.0,1.0,1073.15,312.15,0.4975768575328401,1.0000385576303397,
180000000.0,1073.15,25000000.0,2.76,15.0,122.222222222,1.0,1073.15,312.15,0.4975769042399122,1.000038422945663,
180000000.0,1073.15,25000000.0,2.76,15.0,144.444444444,1.0,1073.15,312.15,0.4975769726033461,1.0000382258121852,
180000000.0,1073.15,25000000.0,2.76,15.0,166.666666667,1.0,1073.15,312.15,0.4975770891660379,1.0000378896896398,
180000000.0,1073.15,25000000.0,2.76,15.0,188.888888889,1.0,1073.15,312.15,0.49635051553475407,1.000033798946202,
180000000.0,1073.15,25000000.0,2.76,15.0,211.111111111,1.0,1073.15,312.15,0.4879993795436447,1.0000536418324257,
180000000.0,1073.15,25000000.0,2.76,15.0,233.333333333,1.0,1073.15,312.15,0.47503620491837817,1.0000555828291333,
180000000.0,1073.15,25000000.0,2.76,15.0,255.555555556,1.0,1073.15,312.15,0.464078379325618,1.000063481305943,
180000000.0,1073.15,25000000.0,2.76,15.0,277.777777778,1.0,1073.15,312.15,0.45379145732460846,1.0000817892980818,
180000000.0,1073.15,25000000.0,2.76,15.0,300.0,1.0,1073.15,312.15,0.44485880020486296,1.0000842132356604,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1053.15,265.0,0.25528424348696405,0.8885242490248695,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1053.15,280.0,0.25527754315334716,0.8885242490248695,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1053.15,295.0,0.25392781657181956,0.8885242490248695,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1053.15,310.0,0.2469252148593237,0.8885242490248695,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1053.15,325.0,0.2469252148593237,0.8885242490248695,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1058.15,265.0,0.26165567628397235,0.8904265977307422,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1058.15,280.0,0.2616489902652591,0.8904265977307422,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1058.15,295.0,0.2603021473022378,0.8904265977307422,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1058.15,310.0,0.25331450627301383,0.8904265977307422,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1058.15,325.0,0.25331450627301383,0.8904265977307422,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1063.15,265.0,0.267991712462799,0.8921040447264896,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1063.15,280.0,0.2679850390159849,0.8921040447264896,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1063.15,295.0,0.2666407285576591,0.8921040447264896,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1063.15,310.0,0.2596662265759723,0.8921040447264896,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1063.15,325.0,0.2596662265759723,0.8921040447264896,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1068.15,265.0,0.2738441642703146,0.8956785765798765,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1068.15,280.0,0.27383751745632257,0.8956785765798765,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1068.15,295.0,0.27249857195890986,0.8956785765798765,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1068.15,310.0,0.26555190426973263,0.8956785765798765,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1068.15,325.0,0.26555190426973263,0.8956785765798765,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1073.15,265.0,0.2796206219837391,0.8990938786549592,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1073.15,280.0,0.2796140004183648,0.8990938786549592,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1073.15,295.0,0.27828014104537613,0.8990938786549592,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1073.15,310.0,0.2713598609995107,0.8990938786549592,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.5,1073.15,325.0,0.2713598609995107,0.8990938786549592,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1053.15,265.0,0.35382364670180866,0.9499146918138069,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1053.15,280.0,0.3538173793928108,0.9499146918138069,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1053.15,295.0,0.35255488202586227,0.9499146918138069,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1053.15,310.0,0.3460048397100253,0.9499146918138069,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1053.15,325.0,0.3460048397100253,0.9499146918138069,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1058.15,265.0,0.3578349857095037,0.9518475805639681,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1058.15,280.0,0.35782873112734503,0.9518475805639681,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1058.15,295.0,0.3565687974764867,0.9518475805639681,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1058.15,310.0,0.3500320561379951,0.9518475805639681,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1058.15,325.0,0.3500320561379951,0.9518475805639681,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1063.15,265.0,0.3617463112588678,0.9537481016516467,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1063.15,280.0,0.36174006914013135,0.9537481016516467,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1063.15,295.0,0.36048264614220993,0.9537481016516467,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1063.15,310.0,0.3539589304807677,0.9537481016516467,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1063.15,325.0,0.3539589304807677,0.9537481016516467,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1068.15,265.0,0.36545854924197696,0.9559320502169423,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1068.15,280.0,0.3654523213841561,0.9559320502169423,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1068.15,295.0,0.36419777112928337,0.9559320502169423,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1068.15,310.0,0.357688959727465,0.9559320502169423,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1068.15,325.0,0.357688959727465,0.9559320502169423,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1073.15,265.0,0.3691168643054377,0.9579584517441788,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1073.15,280.0,0.36911064962161266,0.9579584517441788,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1073.15,295.0,0.36785875315882016,0.9579584517441788,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1073.15,310.0,0.3613637100632797,0.9579584517441788,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.6375,1073.15,325.0,0.3613637100632797,0.9579584517441788,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1053.15,265.0,0.40069980137976297,0.9919626942188332,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1053.15,280.0,0.40069379973380403,0.9919626942188332,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1053.15,295.0,0.39948481798052854,0.9919626942188332,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1053.15,310.0,0.39321242339948487,0.9919626942188332,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1053.15,325.0,0.39321242339948487,0.9919626942188332,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1058.15,265.0,0.40418434655519575,0.9967837029265678,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1058.15,280.0,0.40417837393658484,0.9967837029265678,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1058.15,295.0,0.402975239501582,0.9967837029265678,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1058.15,310.0,0.3967331817617254,0.9967837029265678,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1058.15,325.0,0.3967331817617254,0.9967837029265678,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1063.15,265.0,0.4066070597333934,0.9962460193194917,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1063.15,280.0,0.4066010838913025,0.9962460193194917,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1063.15,295.0,0.40539730011301467,0.9962460193194917,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1063.15,310.0,0.3991518734742556,0.9962460193194917,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1063.15,325.0,0.3991518734742556,0.9962460193194917,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1068.15,265.0,0.40825576872376357,0.9918141255385212,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1068.15,280.0,0.40824976617878883,0.9918141255385212,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1068.15,295.0,0.4070406033262337,0.9918141255385212,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1068.15,310.0,0.4007672691725814,0.9918141255385212,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1068.15,325.0,0.4007672691725814,0.9918141255385212,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1073.15,265.0,0.4103310890597918,0.990858433357559,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1073.15,280.0,0.4103250807253066,0.990858433357559,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1073.15,295.0,0.4091147516239264,0.990858433357559,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1073.15,310.0,0.4028353667810965,0.990858433357559,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.775,1073.15,325.0,0.4028353667810965,0.990858433357559,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1053.15,265.0,0.41918499691954747,0.9865676921742047,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1053.15,280.0,0.4191789624538515,0.9865676921742047,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1053.15,295.0,0.4179633694370179,0.9865676921742047,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1053.15,310.0,0.4116566745420091,0.9865676921742047,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1053.15,325.0,0.4116566745420091,0.9865676921742047,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1058.15,265.0,0.42144502547708607,0.9878194092179647,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1058.15,280.0,0.42143899865797363,0.9878194092179647,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1058.15,295.0,0.4202249459818979,0.9878194092179647,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1058.15,310.0,0.41392624262604716,0.9878194092179647,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1058.15,325.0,0.41392624262604716,0.9878194092179647,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1063.15,265.0,0.42366946064475836,0.9889427148553049,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1063.15,280.0,0.42366344067130013,0.9889427148553049,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1063.15,295.0,0.42245076699543804,0.9889427148553049,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1063.15,310.0,0.4161592181176792,0.9889427148553049,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1063.15,325.0,0.4161592181176792,0.9889427148553049,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1068.15,265.0,0.42586237285081935,0.9899648790951969,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1068.15,280.0,0.4258563590931388,0.9899648790951969,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1068.15,295.0,0.42464493753408644,0.9899648790951969,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1068.15,310.0,0.4183598848426188,0.9899648790951969,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1068.15,325.0,0.4183598848426188,0.9899648790951969,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1073.15,265.0,0.4280023727991255,0.9910874476971292,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1073.15,280.0,0.42799636585300893,0.9910874476971292,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1073.15,295.0,0.4267863164269697,0.9910874476971292,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1073.15,310.0,0.4205083825854374,0.9910874476971292,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,0.9125,1073.15,325.0,0.4205083825854374,0.9910874476971292,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1053.15,265.0,0.43186657933505224,0.9937112264673861,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1053.15,280.0,0.4318605882495773,0.9937112264673861,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1053.15,295.0,0.4306537338181305,0.9937112264673861,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1053.15,310.0,0.4243923761298063,0.9937112264673861,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1053.15,325.0,0.4243923761298063,0.9937112264673861,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1058.15,265.0,0.4342597441091037,0.9966243700645478,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1058.15,280.0,0.4342537705356351,0.9966243700645478,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1058.15,295.0,0.43305044375248314,0.9966243700645478,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1058.15,310.0,0.42680738807904756,0.9966243700645478,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1058.15,325.0,0.42680738807904756,0.9966243700645478,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1063.15,265.0,0.4366664581793059,0.9996347257828005,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1063.15,280.0,0.4366605025949893,0.9996347257828005,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1063.15,295.0,0.435460799577168,0.9996347257828005,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1063.15,310.0,0.42923654458948407,0.9996347257828005,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1063.15,325.0,0.42923654458948407,0.9996347257828005,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1068.15,265.0,0.43903182171629346,1.0025342915223923,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1068.15,280.0,0.43902588335693205,1.0025342915223923,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1068.15,295.0,0.4378296501633328,1.0025342915223923,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1068.15,310.0,0.43162339718981374,1.0025342915223923,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1068.15,325.0,0.43162339718981374,1.0025342915223923,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1073.15,265.0,0.44134855667838685,1.0053841100871403,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1073.15,280.0,0.44134263515164357,1.0053841100871403,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1073.15,295.0,0.4401497927492143,1.0053841100871403,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1073.15,310.0,0.43396113175349155,1.0053841100871403,
140000000.0,1073.15,21666666.6667,2.76,15.0,250.0,1.05,1073.15,325.0,0.43396113175349155,1.0053841100871403,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1053.15,265.0,0.23156034153413488,0.8857371185881328,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1053.15,280.0,0.23155122877369813,0.8857371185881328,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1053.15,295.0,0.2297155388370652,0.8857371185881328,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1053.15,310.0,0.22343988196607414,0.8857371185881328,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1053.15,325.0,0.22343988196607414,0.8857371185881328,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1058.15,265.0,0.23829054973791794,0.88830343666907,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1058.15,280.0,0.23828146330434305,0.88830343666907,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1058.15,295.0,0.23645107669547058,0.88830343666907,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1058.15,310.0,0.23019355026395882,0.88830343666907,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1058.15,325.0,0.23019355026395882,0.88830343666907,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1063.15,265.0,0.24498138811816958,0.8906184487656509,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1063.15,280.0,0.24497232530324267,0.8906184487656509,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1063.15,295.0,0.24314669647492912,0.8906184487656509,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1063.15,310.0,0.23690543542552764,0.8906184487656509,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1063.15,325.0,0.23690543542552764,0.8906184487656509,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1068.15,265.0,0.25125672914191843,0.8941580591343784,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1068.15,280.0,0.25124770220301296,0.8941580591343784,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1068.15,295.0,0.2494293003013754,0.8941580591343784,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1068.15,310.0,0.24321274588196928,0.8941580591343784,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1068.15,325.0,0.24321274588196928,0.8941580591343784,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1073.15,265.0,0.2573205980946068,0.8981373203903439,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1073.15,280.0,0.25731161115019596,0.8981373203903439,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1073.15,295.0,0.25550126580747284,0.8981373203903439,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1073.15,310.0,0.24931225427442177,0.8981373203903439,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.5,1073.15,325.0,0.24931225427442177,0.8981373203903439,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1053.15,265.0,0.335293012918502,0.9468735812905285,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1053.15,280.0,0.3352844885385519,0.9468735812905285,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1053.15,295.0,0.33356732296627095,0.9468735812905285,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1053.15,310.0,0.3276968642862606,0.9468735812905285,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1053.15,325.0,0.3276968642862606,0.9468735812905285,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1058.15,265.0,0.3395555445456077,0.949401831747151,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1058.15,280.0,0.339547042866022,0.949401831747151,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1058.15,295.0,0.3378344500936841,0.949401831747151,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1058.15,310.0,0.3319796244041969,0.949401831747151,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1058.15,325.0,0.3319796244041969,0.949401831747151,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1063.15,265.0,0.3437765655336893,0.9518681476125402,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1063.15,280.0,0.34376808588218305,0.9518681476125402,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1063.15,295.0,0.34205993048358846,0.9518681476125402,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1063.15,310.0,0.3362202748042789,0.9518681476125402,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1063.15,325.0,0.3362202748042789,0.9518681476125402,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1068.15,265.0,0.34776538540422347,0.9546840051616788,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1068.15,280.0,0.34775693076360104,0.9546840051616788,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1068.15,295.0,0.34605381359990756,0.9546840051616788,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1068.15,310.0,0.3402313820894749,0.9546840051616788,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1068.15,325.0,0.3402313820894749,0.9546840051616788,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1073.15,265.0,0.35169346538053403,0.9573706364480582,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1073.15,280.0,0.3516850344658346,0.9573706364480582,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1073.15,295.0,0.3499866966923607,0.9573706364480582,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1073.15,310.0,0.34418060444079307,0.9573706364480582,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.6375,1073.15,325.0,0.34418060444079307,0.9573706364480582,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1053.15,265.0,0.3852697068612927,0.9942224994700293,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1053.15,280.0,0.38526158844697805,0.9942224994700293,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1053.15,295.0,0.38362620128166935,0.9942224994700293,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1053.15,310.0,0.378035317714739,0.9942224994700293,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1053.15,325.0,0.378035317714739,0.9942224994700293,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1058.15,265.0,0.3874382837536216,0.9914368089049701,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1058.15,280.0,0.3874301425285842,0.9914368089049701,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1058.15,295.0,0.38579016033255265,0.9914368089049701,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1058.15,310.0,0.38018356777493034,0.9914368089049701,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1058.15,325.0,0.38018356777493034,0.9914368089049701,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1063.15,265.0,0.3892932989176016,0.9870171431409299,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1063.15,280.0,0.3892851212377834,0.9870171431409299,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1063.15,295.0,0.38763779552880906,0.9870171431409299,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1063.15,310.0,0.3820060977687573,0.9870171431409299,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1063.15,325.0,0.3820060977687573,0.9870171431409299,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1068.15,265.0,0.39120126838960134,0.9831651218432054,
100000000.0,1073.15,20000000.0,2.76,15.0,250.0,0.775,1068.15,280.0,0.3911930586697971,0.9831651218432054,
