4.127599895000457764e-01,4.159562459999999740e-01
4.109947979450225830e-01,4.159553662000000096e-01
4.094888567924499512e-01,4.158296174000000178e-01
4.079827070236206055e-01,4.082383707000000195e-01
4.060351550579071045e-01,4.082383707000000195e-01
3.988274037837982178e-01,4.082383707000000195e-01
4.098784625530242920e-01,4.134392796999999953e-01
4.082151055335998535e-01,4.134384000999999920e-01
4.067090749740600586e-01,4.133126651999999845e-01
4.052029848098754883e-01,4.057222570999999833e-01
4.027991592884063721e-01,4.057222570999999833e-01
3.960701525211334229e-01,4.057222570999999833e-01
4.069967567920684814e-01,4.101164749000000276e-01
4.054356217384338379e-01,4.101155913000000264e-01
4.039295315742492676e-01,4.099892969000000220e-01
4.024234414100646973e-01,4.023651128999999882e-01
3.995632529258728027e-01,4.023651128999999882e-01
3.933129310607910156e-01,4.023651128999999882e-01
4.041619002819061279e-01,4.067208011999999817e-01
4.026557505130767822e-01,4.067199136999999909e-01
4.011497199535369873e-01,4.065930528999999738e-01
3.993054330348968506e-01,3.989346782000000036e-01
3.963271081447601318e-01,3.989346782000000036e-01
3.905555903911590576e-01,3.989346782000000036e-01
4.013822376728057861e-01,4.031800841000000024e-01
3.998762071132659912e-01,4.031791928999999830e-01
3.983701765537261963e-01,4.030517976999999918e-01
3.960694372653961182e-01,3.953611636000000096e-01
3.930909931659698486e-01,3.953611636000000096e-01
3.877983093261718750e-01,3.953611636000000096e-01
3.986025452613830566e-01,3.995904791000000067e-01
3.970965445041656494e-01,3.995895839999999977e-01
3.955904245376586914e-01,3.994616354000000147e-01
3.928334712982177734e-01,3.917375927999999785e-01
3.898551166057586670e-01,3.917375927999999785e-01
3.850407898426055908e-01,3.917375927999999785e-01
4.326469302177429199e-01,4.329596267999999970e-01
4.326966106891632080e-01,4.329587267000000184e-01
4.311906397342681885e-01,4.328300581999999785e-01
4.296845793724060059e-01,4.250625576000000017e-01
4.223646521568298340e-01,4.250625576000000017e-01
4.142436087131500244e-01,4.250625576000000017e-01
4.307559430599212646e-01,4.308829799000000182e-01
4.299169778823852539e-01,4.308820790999999817e-01
4.284110069274902344e-01,4.307533262000000085e-01
4.269048571586608887e-01,4.229807255999999960e-01
4.201011359691619873e-01,4.229807255999999960e-01
4.123559594154357910e-01,4.229807255999999960e-01
4.286434352397918701e-01,4.291933507999999842e-01
4.271374940872192383e-01,4.291924516999999772e-01
4.256314635276794434e-01,4.290639370000000063e-01
4.241253137588500977e-01,4.213057177000000264e-01
4.178373217582702637e-01,4.213057177000000264e-01
4.099591970443725586e-01,4.213057177000000264e-01
4.258637726306915283e-01,4.276181425999999730e-01
4.243577718734741211e-01,4.276172456999999816e-01
4.228516817092895508e-01,4.274890369000000079e-01
4.213455617427825928e-01,4.197492889000000171e-01
