4.159338772296905518e-01,4.267548366999999732e-01
4.541894793510437012e-01,4.496307679000000057e-01
4.405456483364105225e-01,4.450683869000000015e-01
4.270034432411193848e-01,4.302100754000000027e-01
4.288692474365234375e-01,4.400921991000000255e-01
4.067439436912536621e-01,4.074583338000000166e-01
4.477126002311706543e-01,4.466742825000000194e-01
4.496272802352905273e-01,4.496918521000000113e-01
4.471637606620788574e-01,4.456130273999999725e-01
4.492099285125732422e-01,4.482964727000000038e-01
4.141650199890136719e-01,4.074974565000000215e-01
4.520020782947540283e-01,4.524465873999999888e-01
3.891062438488006592e-01,3.791849367999999831e-01
3.685079813003540039e-01,3.598583871000000101e-01
4.524800479412078857e-01,4.527938972000000173e-01
4.033716917037963867e-01,4.014308073999999782e-01
4.238931536674499512e-01,4.337027954000000074e-01
3.658412098884582520e-01,3.567717129999999903e-01
4.447709619998931885e-01,4.452430404000000119e-01
4.541525244712829590e-01,4.554296177000000112e-01
4.242483675479888916e-01,4.254386568999999896e-01
4.190190732479095459e-01,4.221401080000000139e-01
4.182242453098297119e-01,4.184807193999999786e-01
3.881232738494873047e-01,3.786168438999999997e-01
4.403452873229980469e-01,4.398073325999999894e-01
4.132553935050964355e-01,4.053913296000000166e-01
4.204318225383758545e-01,4.189035832999999931e-01
4.321548640727996826e-01,4.438742037000000251e-01
4.340087175369262695e-01,4.413904566999999890e-01
4.405981004238128662e-01,4.474663784999999838e-01
4.393148124217987061e-01,4.398168637000000047e-01
3.841887712478637695e-01,3.867229115999999967e-01
4.149041473865509033e-01,4.065021423999999883e-01
4.262344241142272949e-01,4.377561689000000200e-01
4.443835020065307617e-01,4.474393335999999888e-01
4.417058825492858887e-01,4.471360119000000188e-01
4.299379587173461914e-01,4.415152727000000166e-01
4.263189733028411865e-01,4.346332264000000167e-01
4.185776412487030029e-01,4.209833924999999977e-01
4.299109280109405518e-01,4.394012256000000005e-01
4.928135275840759277e-01,4.855345060999999851e-01
4.893023967742919922e-01,4.816499242999999764e-01
4.523482620716094971e-01,4.527752769999999760e-01
4.559610188007354736e-01,4.582882915000000001e-01
4.843553900718688965e-01,4.814354096999999832e-01
4.813540577888488770e-01,4.766850756000000078e-01
4.836059510707855225e-01,4.824124845000000161e-01
4.875439703464508057e-01,4.849678161000000043e-01
4.725846946239471436e-01,4.712080406999999971e-01
4.628917872905731201e-01,4.604887859999999833e-01
4.670073688030242920e-01,4.674296996999999787e-01
4.556180834770202637e-01,4.582265554000000130e-01
4.779683947563171387e-01,4.767539432999999827e-01
4.855135679244995117e-01,4.783497661000000178e-01
4.938023090362548828e-01,4.887768497000000156e-01
4.765965342521667480e-01,4.718242945000000188e-01
4.634581804275512695e-01,4.602725367000000123e-01
4.818501770496368408e-01,4.771354870000000248e-01
4.846996963024139404e-01,4.814025634999999914e-01
4.457077682018280029e-01,4.508494885000000063e-01
4.544643163681030273e-01,4.417009935999999803e-01
3.241445422172546387e-01,3.395479780999999808e-01
3.807708621025085449e-01,3.890357302999999933e-01
4.226698577404022217e-01,4.257578235000000211e-01
2.733121216297149658e-01,2.883454655000000089e-01
2.981792390346527100e-01,3.276678216000000199e-01
4.304015338420867920e-01,4.281674462999999764e-01
2.366923242807388306e-01,2.288422300999999881e-01
4.323232769966125488e-01,4.334558592000000155e-01
4.582421779632568359e-01,4.546179209000000276e-01
4.557194113731384277e-01,4.471255576000000009e-01
4.265190064907073975e-01,4.196479148999999742e-01
4.556699991226196289e-01,4.587454301000000179e-01
