P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,0.96,1265.58,286.61,0.5221974119981199,0.988140086025533,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,0.73,1270.91,263.5,0.5040241333327389,0.9533636945360326,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,0.59,1261.51,314.58,0.4636365593484322,0.9166871069480496,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,0.58,1274.6,279.79,0.4767910650042582,0.9191112839253122,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,0.67,1262.61,288.73,0.4896075138065936,0.934342168202408,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,1.0,1269.28,276.31,0.5260812648941464,0.9949522199563694,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,0.94,1266.2,310.03,0.5128364320563349,0.9865327125120483,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,0.54,1272.73,305.73,0.4555406049840048,0.9114586202990752,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,0.71,1257.8,277.64,0.4953247627472613,0.9409556589189384,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
20000000.0,1275.13,23263271.13,3.37,18.73,206.38,0.9,1260.16,271.26,0.5167295386693768,0.9758569716604588,3309144.9178520343,841278.4057730814,1782402.2709996852,15531.529709526862,37320142.87233186,7095551.726804893,6703411.793594254,44520218.477272995,17408593.547972623,0.5283257844734067,
