transaction_id,ent
1133075,['bintaro']
1133060,[]
1133054,['bintaro']
1133110,['bintaro']
1133057,['tokopedia']
739632,['tokopedia']
1196842,['shy']
1197742,['traveling']
1197743,['traveling']
1197746,['apotek']
1197734,['kredit']
1197839,"['tokopedia', 'tokopedia']"
1197838,"['tokopedia', 'tokopedia']"
1248891,[]
1248890,[]
1248886,[]
1488394,[]
1489973,[]
1198297,[]
1460510,"['pancake', 'pancious pancake']"
2341140,['spotify']
1232475,['tokopedia']
4759012,['tokopedia']
4759017,['starbucks']
1138195,['simpang raya']
1460845,['kredit']
1460852,['kredit']
1199113,['tokopedia']
1461042,['traveling']
1461082,['tokopedia']
2010199,['tokopedia']
1135943,['shopee']
1135949,['tokopedia']
1135951,"['grab', 'food']"
1135953,"['grab', 'food']"
1135959,['kredit']
1135962,['gojek']
1135963,['gojek']
2010200,['ramayana']
2010201,['ramayana']
2010204,['food']
2010205,['tokopedia']
2010206,['tokopedia']
1461280,['nike']
1490522,[]
1236681,"['mitra', 'mart']"
858766,['diva']
858771,"['coffee', 'coffee', 'coffee']"
997752,['sate']
997757,[]
858795,['sushi']
858776,['sushi']
997763,['chatime']
858786,['central']
858790,['coffee']
858769,['fajar']
858787,['jakarta']
858755,"['kedai', 'kopi']"
858789,"['mcdonalds', 'mcdonalds']"
858770,"['mcdonalds', 'mcdonalds']"
858788,['foodhall']
997720,['sate']
858798,['hakata ikkousha']
858763,['jajan']
858773,['diva']
1200644,['netflix']
1128332,['netflix']
1128314,['netflix']
1128329,['netflix']
1138398,['netflix']
1128327,['tokopedia']
1128321,[]
1128325,[]
1128335,['shopee']
1128323,['tokopedia']
1128322,['uniqlo']
1138390,['uniqlo']
1138391,['uniqlo']
1128334,['uniqlo']
1154049,['ramen']
1255916,"['dimsum', 'plaza']"
1255915,['cherry']
1091009,['sushi']
1139150,"['haka', 'dimsum', 'bintaro']"
1249844,['kredit']
1139158,['gojek']
1139153,['coffee']
1235719,['tokopedia']
1462539,['shopee']
941906,"['superindo', 'superindo']"
1498430,['kopi']
1464887,['buah']
1464890,['buah']
1202353,[]
1203170,['tokopedia']
1462540,['shopee']
1141728,['superindo']
1141563,['tokopedia']
1141823,[]
3180852,[]
1250132,['bibit']
1250133,"['jajan', 'shell']"
1250134,['bibit']
1035980,['gojek']
1036014,['gojek']
1035972,['gojek']
1035964,['gojek']
1035965,['gojek']
1035968,['gojek']
1035974,['gojek']
1035997,['gojek']
1035989,['gojek']
1035970,['gojek']
1035983,['gojek']
1036008,['gojek']
1036011,['gojek']
1035986,['gojek']
1036006,['gojek']
1035984,['gojek']
1035971,['gojek']
1035975,['gojek']
1035995,['gojek']
1036007,['gojek']
1035973,['gojek']
1035981,['spotify']
3181122,[]
1202349,[]
1142501,['sport']
1142502,['sport']
1154060,['bibit']
1246677,['bibit']
3531709,['agung']
1256204,[]
1256205,[]
1255728,['fatmawati']
1202816,['fatmawati']
1464605,['fatmawati']
2700301,['air']
2700311,['kredit']
2700315,['tokopedia']
2700308,['tokopedia']
2700304,['tokopedia']
2700306,['tokopedia']
3397913,['cafe']
1144173,[]
1144257,"['burger', 'burger king']"
3182124,['jakarta']
1450207,[]
1450209,[]
1450215,[]
1450210,[]
3182127,['tokopedia']
1146435,[]
1146436,[]
1465321,['masakan']
1147113,[]
1203201,[]
1203203,['kredit']
1203198,['kredit']
1203197,['kredit']
1203199,['kredit']
1203200,['invest']
1147197,['bar']
1147198,['bar']
1465366,[]
1139181,['tokopedia']
1139169,[]
1139179,['aulia']
1203204,[]
1203206,['steak']
1147391,['kopi']
1147409,['gaji']
1147411,[]
1147808,['shopee']
1147740,['tokopedia']
3182331,['jakarta']
1731004,['bebek']
1147942,[]
1147944,[]
1147941,[]
2011761,['solaria']
1709705,['kopi']
2011767,['sate']
1723491,['kopi']
1723504,[]
1148384,['ayam']
1101669,[]
1101665,[]
1148602,[]
1101672,[]
1101670,[]
2011779,['apotek']
2011780,['apotek']
2011781,['apotek']
2011785,['yoshinoya']
2011786,['uniqlo']
2011792,[]
1203793,"['informa', 'bintaro']"
2011798,[]
2011800,['kedai']
2011801,['kedai']
2011809,[]
2011810,['shopee']
2011816,"['coffee', 'anomali coffee']"
2011819,['shopee']
1468224,['shopee']
1468222,['shopee']
1237387,['kopi']
1250734,['bebek']
1203605,['timezone']
1723543,[]
1723541,[]
1723537,[]
2011825,['shopee']
1107152,['fatmawati']
1107137,['fatmawati']
1107149,['fatmawati']
1107139,['fatmawati']
1723520,[]
1723503,[]
1723510,[]
1723523,[]
1723517,[]
1723514,['tokopedia']
1723508,[]
1723509,[]
1723515,['tokopedia']
1723512,[]
1468144,[]
1723521,[]
1468779,[]
1468780,"['cafe', 'kemang']"
1468867,"['coffee', 'bar', 'coffee bar']"
3182339,['happy']
1204630,['happy']
1204635,['mcd']
1204634,[]
1468872,['kopi']
1468873,['kopi']
1107746,['invest']
1107747,['invest']
1107745,['invest']
1107752,['steak']
1245986,['steak']
1203194,['steak']
1203193,[]
1107749,['kredit']
1245987,['kredit']
1203195,['kredit']
1203192,"['chatime', 'chatime']"
1245989,['dessert']
1203188,[]
1469343,['baso']
1203189,[]
1245985,[]
1203196,[]
1116306,[]
1369316,['bun']
1369317,['uniqlo']
2011836,['mie']
2011837,['mie']
1469496,['tokopedia']
3182342,"['sate', 'kambing']"
1723649,['shopee']
1723645,['tokopedia']
1260080,['kredit']
1260083,['wifi']
1260086,['tokopedia']
1260082,['tokopedia']
1260084,['tokopedia']
1260079,['tokopedia']
1260060,['central']
1138162,[]
1260108,['gaji']
1260109,['gaji']
1260110,['gaji']
1260111,['gaji']
1260112,['gaji']
1260113,['gaji']
1260114,['gaji']
1260115,['gaji']
1260116,"['gaji', 'arosa']"
1260117,['gaji']
1260118,['gaji']
1260119,['gaji']
1260522,['mitra']
1260584,['cafe']
1260581,['kredit']
1492573,['zen']
1492574,['zen']
1492577,[]
1492592,"['grab', 'food']"
1492600,['mcd']
1492601,['mcd']
1492603,"['grab', 'food']"
1260787,['bibit']
1260976,[]
1260977,[]
1261101,"['cheese', 'traveling']"
1261100,['market']
1261114,['market']
1261200,[]
1261197,['tokopedia']
1261185,['kredit']
1261191,[]
1261195,['kredit']
1261193,['kredit']
1492604,[]
1492613,"['grab', 'food']"
1492614,"['grab', 'food']"
3182352,[]
1492619,"['grab', 'food']"
1492622,"['grab', 'food']"
1492624,"['grab', 'food']"
1492628,"['grab', 'food']"
1492919,['tokopedia']
1492922,['donasi']
1492926,"['wing', 'kemang', 'wing stop']"
1470890,['shopee']
1471067,['kopi']
1471068,['cafe']
1471070,['sushi']
1262154,['central']
1262153,['cafe']
3182358,['cafe']
1262739,['styles']
1725581,"['spotify', 'spotify']"
1725586,[]
1725572,['tokopedia']
1264112,[]
1264152,['washoku sato']
1264679,[]
1264677,[]
1264678,[]
3182369,[]
2347552,['tokopedia']
2346808,['starbucks']
2299186,[]
2348439,['shopee']
2348440,[]
3182383,['kfc']
3182385,['apotik']
2347546,['bibit']
1265820,"['burger', 'burger king']"
1265824,['uniqlo']
1265838,['uniqlo']
1266856,['tokopedia']
1266860,"['shell', 'pluit']"
1268018,"['shell', 'pluit']"
1268509,['traveling']
1268744,[]
1268745,['tokopedia']
1268750,['tokopedia']
1269475,"['dimsum', 'plaza']"
1473010,['casa']
1473011,['casa']
1473015,['casa']
1473023,[]
1708459,['bukalapak']
1716775,['bukalapak']
1708465,['bukalapak']
1269760,['kredit']
1269763,['kredit']
1269765,['kredit']
1269767,['kredit']
1269774,[]
1269786,['kredit']
1269792,[]
1270248,['tokopedia']
1708458,['bukalapak']
1708457,['bukalapak']
1708429,['tokopedia']
1708424,['tokopedia']
1708438,['tokopedia']
1708463,['bukalapak']
1708453,['tokopedia']
1716776,['tokopedia']
1708466,['bukalapak']
1708423,['bukalapak']
1473720,['kredit']
1473717,['bubur']
1473721,['cake']
1473580,['fajar']
1473591,['tokopedia']
1270950,['zen']
1271020,['gelato']
1271024,['tokopedia']
1492951,['tokopedia']
2018971,[]
2018973,['tokopedia']
2019008,[]
1272381,"['roti', 'bakar']"
1273726,['tokopedia']
1273727,['amal']
1273900,['coffee']
1167615,['coffee']
1167642,['bibit']
1167629,['market']
1167630,['market']
1167639,['kredit']
1274088,['sakura']
1727241,['tokopedia']
1727412,[]
2012216,['kfc']
1275534,['jajan']
1275535,['agung']
1275716,[]
1727416,[]
2019013,[]
1276280,['puri indah']
1276250,['mad']
1493349,[]
1276618,['matahari']
1276620,"['gokana', 'metropolitan']"
1276622,['buah']
3182391,['mitra']
2348231,[]
1277336,['shopee']
5580039,[]
1277462,['tokopedia']
1278528,"['nasi', 'goreng']"
1278374,[]
1278790,"['tokopedia', 'tokopedia']"
1278801,['bakso']
1278919,[]
1278926,['dapur']
1278927,['shopee']
1493431,[]
1493457,[]
1728460,[]
1728463,[]
1728466,['chatime']
1475132,[]
1728405,['bibit']
1728473,[]
1728474,[]
1279651,[]
3397872,['kredit']
1280161,['shopee']
1280048,['tawan']
3397906,['tokopedia']
1499322,['shell']
1280720,['kopi']
1281238,"['gyu', 'gyu kaku']"
1280785,[]
1281023,['kopi']
1280632,[]
1280638,['bibit']
1280748,"['kfc', 'kemang']"
1280754,['hero']
1280753,['metro']
1547247,['ikan']
1280747,['kemang']
1280746,['bakmi']
1280718,['bakmi']
1280717,['bakmi']
1154567,['timezone']
1281250,[]
2020424,"['burger', 'burger king']"
1536647,['coffee']
1536645,['cream']
1536649,['shopee']
2020375,['tokopedia']
2020405,"['sushi', 'sushi tei']"
1282992,['gojek']
1283431,['swalayan']
1283437,['tokopedia']
1283486,['shopee']
1260852,['jajan']
1284343,[]
1284345,[]
3397876,['shopee']
3397893,['shopee']
3397923,['shopee']
1736137,[]
1736136,"['grab', 'food']"
2020412,['kitchen']
1284912,['coffee']
1285052,[]
1284925,['kemang']
1284923,[]
1284922,['tokopedia']
2020410,['shopee']
1500382,['shopee']
2020390,['tokopedia']
1257647,['tokopedia']
1284901,['coffee']
1284920,[]
1284911,[]
1284904,['starbucks']
1284917,['starbucks']
1284913,['coffee']
1284910,['tokopedia']
1284919,['tokopedia']
1500278,"['soto', 'ayam']"
1500279,"['bakmi', 'bakmi gm']"
1285109,['traveling']
1285121,['traveling']
1285124,['shopee']
1285123,['shopee']
2020362,['bintaro']
1285719,"['nasi', 'goreng']"
1537182,[]
1537164,['lunch']
1286393,['tokopedia']
1286394,[]
1286600,"['marugame', 'food']"
1501149,['kredit']
1501136,['tokopedia']
1501140,['kredit']
1501156,[]
1501175,['dimsum']
1501162,['kredit']
1287175,['foodhall']
1287176,['foodhall']
1287631,[]
1287634,['kopi']
1287632,['kopi']
1427131,[]
2020372,['superindo']
1501151,['tokopedia']
1501138,['tokopedia']
1501164,['tokopedia']
1537223,[]
1537204,[]
1537198,[]
1537217,[]
1537209,[]
1537196,['tokopedia']
1537222,['tokopedia']
1537195,['tokopedia']
1537201,['tokopedia']
1537224,['tokopedia']
1537202,['uniqlo']
1537206,[]
1537190,[]
1537186,[]
1537189,[]
2020404,['uniqlo']
2113024,['cafe']
1537194,['tokopedia']
1537199,['tokopedia']
1537214,[]
2113043,[]
2113040,['bata']
2113037,['mie']
2113048,['kredit']
2113028,['kredit']
2113012,['kredit']
2113044,['kredit']
2113029,['bata']
1289686,"['roti', 'bakar']"
1289685,['nasi']
1292686,['tokopedia']
1292687,['tokopedia']
1292685,['tokopedia']
1291982,[]
1502297,['ramen']
1503699,[]
1503698,[]
1503692,[]
1503690,['tokopedia']
1503684,[]
1503686,['tokopedia']
1503682,['family']
1503683,['family']
1290893,"['soto', 'ayam']"
1293006,['metro']
1293007,['hero']
1293003,['netflix']
1293008,['puri indah']
1293558,[]
1293559,[]
1293557,"['mie', 'ayam']"
915353,['sayur']
1294954,['tokopedia']
1295056,['shopee']
1295379,['shopee']
1296429,[]
1296430,[]
1296432,[]
1294977,['tokopedia']
915333,[]
915352,['sapi']
1295275,[]
1296201,[]
1296222,['mad']
1296546,['tawan']
1296849,['sushi']
2021818,[]
2021823,[]
1297589,[]
2021899,['food']
2021898,"['foodhall', 'daily foodhall']"
1297856,['bintaro']
1506300,[]
1506480,['hokben']
1298664,[]
1298667,['tokopedia']
1298675,['oyster']
1298678,['tokopedia']
1506486,['hokben']
1298956,['gojek']
1298944,['kopi']
1298952,['tokopedia']
1298948,"['tokopedia', 'tokopedia']"
1957205,"['informa', 'bintaro']"
1299294,[]
1300371,['tokopedia']
1506918,['lulu']
1506919,['lulu']
1301055,[]
1301422,['ramen']
1957181,['kado']
1507209,"['superindo', 'superindo']"
1302319,['tahu']
1302320,['kitchen']
1302324,['shell']
1510177,['shopee']
1303119,[]
1509095,"['coffee', 'bar', 'coffee bar']"
1509099,"['haka', 'dimsum']"
1509103,['kopi']
1509102,['kopi']
1509097,"['coffee', 'bar', 'coffee bar']"
1303378,['gojek']
1303380,['gojek']
1508966,['kredit']
1508975,['kredit']
1508977,['mart']
1509638,['burger']
1509632,['apotek']
1509630,['tokopedia']
1509631,['alfamart']
1509633,['tokopedia']
1509628,[]
1509629,['tokopedia']
1957176,['food']
1545962,"['mie', 'ayam']"
1511055,[]
1538166,['ramen']
1303938,['gaji']
1303939,['kredit']
1303944,['chopstix']
1303946,['kado']
1303952,"['miniso', 'miniso']"
1303957,"['bakmi', 'bakmi gm']"
1957220,['mcd']
1294955,['tokopedia']
1294931,['tokopedia']
1294933,['tokopedia']
1294926,['tokopedia']
1294965,['tokopedia']
1294976,['tokopedia']
1294959,['tokopedia']
1294924,['tokopedia']
1294938,['tokopedia']
1304655,['shopee']
1511509,['traveling']
1511513,"['sate', 'ayam']"
1511511,[]
1511514,['listrik']
1511502,['martabak']
1511507,['superindo']
1511504,['superindo']
7488515,['oasis']
1305901,['oasis']
1305904,['vitamin']
1305917,['sushi']
1511833,['tokopedia']
1511994,"['cafe', 'kemang']"
1511835,['jajan']
1306692,['traveling']
1303801,['tokopedia']
1957221,['dapoer']
1957152,['kado']
1306876,['kredit']
1306866,['superindo']
7488520,['gojek']
1307560,['traveling']
1512285,"['grab', 'food']"
1512286,"['grab', 'food']"
1538511,['cake']
1538521,['agung']
1308002,"['nasi', 'goreng']"
1308030,[]
1308027,[]
1307996,['bintaro']
1538525,['bunga']
1538526,['bunga']
1538529,['casa']
1538530,['casa']
1538532,['casa']
1538539,[]
1538546,['superindo']
1957188,['spotify']
1738610,"['mcdonalds', 'mcdonalds']"
1738625,['shopee']
1738607,['steak']
1957190,"['mcdonalds', 'mcdonalds']"
1538565,['casa']
1538566,['casa']
1538570,['casa']
1538578,[]
1513477,['tokopedia']
1514584,[]
1738636,['traveling']
1308944,['anggrek']
1308865,"['mie', 'ayam']"
1310096,"['shopee', 'bunga']"
1444613,['cafe']
1310083,['mad']
1444617,['tokopedia']
1444626,['traveling']
1311851,[]
1311853,[]
1312675,[]
1312617,['tokopedia']
1312616,['tokopedia']
1312353,['tawan']
1312348,[]
1312349,[]
1312111,['market']
1312692,['coffee']
1312691,['fajar']
1312689,[]
1312690,[]
1313687,['tokopedia']
1314224,['bunga']
1514122,[]
1514388,"['pancake', 'pancious pancake']"
1314784,['agung']
1314785,"['vizta', 'inul vizta']"
1314787,['jajan']
1314790,['sushi']
1314798,['coffee']
1314799,['tokopedia']
1314803,['kopi']
1314804,"['kopi', 'le seminyak']"
1315777,[]
1315775,['shopee']
1315782,['shopee']
1315776,['shopee']
1514729,['shopee']
1514722,['coffee']
1316542,[]
1316538,['cafe']
1467562,['coffee']
574116,['kredit']
574113,[]
574107,[]
1316543,[]
1316540,['kredit']
574100,['kredit']
574110,['kredit']
574111,['sushi']
1467569,['shopee']
1467552,['shopee']
1514712,['shopee']
1541265,"['grab', 'food']"
1541131,['lazada']
813917,['lazada']
1161197,['amal']
1318746,['tokopedia']
1317664,['tokopedia']
1319412,[]
1516678,['tokopedia']
1320627,['bibit']
5582573,[]
1738629,"['baso', 'sapi']"
1738616,['shopee']
1320760,"['sushi', 'ichiban sushi']"
1261463,"['mitra', 'shopee']"
1738606,[]
1738618,['tahu']
1738637,['yoshinoya']
1517175,['tokopedia']
1517063,['tokopedia']
5582587,['persada']
1322666,['thai alley']
1517098,[]
1517107,['shopee']
1517112,['shopee']
1323393,['tour']
1323152,['tour']
1323145,[]
1323151,[]
1517085,[]
1517101,['coffee']
1323387,['coffee']
1517086,[]
1517060,['gojek']
1517083,"['grab', 'food']"
1323399,['zara']
1323394,['kopi']
1517102,[]
1517100,"['grab', 'food']"
1517062,['gojek']
1517104,['donasi']
1517076,"['grab', 'food']"
1517116,"['grab', 'food']"
1517103,['shopee']
1517110,['shopee']
1517091,['sushi']
1517078,['tokopedia']
1517077,[]
1517117,"['mie', 'ayam']"
1517092,['shopee']
1325349,['tokopedia']
1326342,['kredit']
1326348,[]
1325555,[]
1326355,[]
1326360,['casa']
1326386,['shell']
1326387,['shell']
1326391,['bunga']
1326406,['bunga']
1326407,['bunga']
1326417,[]
1326419,['gelato']
1326424,['casa']
1326437,['timezone']
1326440,['bunga']
1326442,['bunga']
1326446,['bunga']
1326457,['shell']
1326467,['casa']
1326473,['nasi']
1326478,['bunga']
1326479,['bunga']
1326491,['bunga']
1326497,[]
1326500,['bunga']
1326516,['gaji']
1326517,['bunga']
1326524,[]
1326536,['casa']
1326564,['casa']
1517374,['tokopedia']
1326856,['tokopedia']
1327376,['shopee']
1327375,"['cicilan', 'tahu']"
1327242,['bintaro']
1327663,['burger']
1327664,['mart']
1542041,['agung']
1542043,['tokopedia']
1542044,['tokopedia']
1542048,['tokopedia']
1328010,[]
1328012,[]
1328013,[]
1542055,['metro']
1328266,['market']
1328260,['market']
1328261,[]
1328258,['kopi']
1328244,['kedai']
1328294,"['pizza', 'pizza hut']"
1328716,['shopee']
1328726,[]
1328746,['sushi']
1518744,['sushi']
1329726,['milk']
1329714,['traveling']
1329719,['cafe']
1329711,['cafe']
1329724,['coffee']
1329717,['coffee']
1329710,['coffee']
1329718,['cafe']
5583957,['starbucks']
1329721,[]
1329715,[]
1329722,[]
1329713,['traveling']
1542057,['aulia']
1542058,['tokopedia']
1542059,['tokopedia']
1331081,['tokopedia']
1331108,['tokopedia']
1331109,['tokopedia']
1332546,['kedai']
1330378,['kedai']
1332547,['coffee']
7488512,['tokopedia']
1330406,['puri indah']
1330405,['hero']
1330404,['metro']
1330322,"['marugame', 'food']"
1330955,['tokopedia']
1330957,[]
1330960,['ramen']
1330961,['coffee']
1330964,['starbucks']
6558794,['tokopedia']
1332322,['taichan']
1333735,"['roti', 'bakar']"
1333734,['nasi']
1333995,[]
1333997,[]
1334004,[]
1335040,"['soto', 'ayam']"
1335044,['kopi']
1335041,['kopi']
1335042,[]
1335416,['gojek']
1335421,['gojek']
1335765,[]
1335798,[]
1335799,[]
1335797,[]
1542077,['tokopedia']
1542079,['agung']
1336105,['tokopedia']
1336106,['tokopedia']
1336107,['tokopedia']
1336108,['tokopedia']
1337192,['mcdonalds']
1337197,[]
1542086,['tokopedia']
1739835,[]
1542089,['tokopedia']
1336835,['chicken']
1336848,['cafe']
1739830,[]
1336972,['tokopedia']
1336973,"['sushi', 'ichiban sushi']"
1739826,['tokopedia']
1337204,[]
1520717,[]
1520711,['mcdonalds']
1338420,[]
1339425,[]
1339426,[]
1339395,[]
1339388,[]
1543487,[]
1543486,[]
1543232,[]
1542255,['jajan']
1542256,['jajan']
1339404,['tokopedia']
1339396,['tokopedia']
1339398,[]
1339392,['bibit']
1339394,[]
1339401,[]
1339393,['bibit']
1521839,['shopee']
1339754,[]
1521842,[]
1340530,['superindo']
1340531,['tokopedia']
1340534,['jajan']
1340535,['marugame']
1340878,[]
1340486,"['kopi', 'le seminyak']"
1340912,['traveling']
1333351,[]
1521850,['kopi']
1521853,['coffee']
1340484,['uniqlo']
1341670,['bun']
1743394,[]
1342571,['coffee']
1342575,['shopee']
1342579,"['kfc', 'shell']"
1342572,[]
1342574,['shopee']
6565740,['shopee']
1344133,['coffee']
5585854,['kitchen']
1344932,['gojek']
1344933,['gojek']
1344934,['gojek']
1344936,['gojek']
1345088,"['shell', 'pluit']"
1345067,['coffee']
1345068,['coffee']
1345072,['parkir']
1345074,['parkir']
1344996,['tokopedia']
1741104,['cake']
1345430,['tokopedia']
1346465,['sushi']
1346153,['harum']
1348495,['kado']
1741099,['pizza']
1348601,['ming']
1741097,['kado']
1542224,[]
1542212,[]
1542252,['jajan']
1542254,['happy']
1542250,"['netflix', 'netflix']"
1542248,['bibit']
1542223,[]
1542230,['bake']
2102493,['tokopedia']
1306862,['kopi']
1306861,['kopi']
1350102,['kopi']
2354257,['gojek']
2354258,['gojek']
2354256,['siomay']
1350983,[]
1350979,[]
1350978,[]
1350988,[]
1350986,[]
1350982,[]
1351013,['central']
1350997,"['ayam', 'goreng', 'tebet']"
1350992,[]
1351001,[]
1351004,['food']
1351007,['food']
1351000,['food']
848403,[]
1352783,[]
1352784,[]
848402,[]
848401,[]
1352774,[]
1352775,[]
1353263,['jasons']
1353439,['bibit']
1353875,['market']
1353138,['central']
1354243,['puri indah']
1354244,['puri indah']
1356511,"['shell', 'pluit']"
1357412,['tokopedia']
1357413,['tokopedia']
1358348,[]
1358610,[]
1358650,['thai alley']
1358407,"['jakarta', 'traveling']"
1358900,[]
1358789,"['mcdonalds', 'mcdonalds']"
1359416,"['pizza', 'pizza hut']"
1359413,[]
1361230,['coffee']
1360280,['tokopedia']
1360275,['tokopedia']
1360274,['tokopedia']
1741410,[]
1741411,[]
1741413,[]
1741417,[]
1741420,['bakso']
1741421,[]
1741429,['tokopedia']
1741433,[]
1741434,[]
1741435,['obat']
1363367,['obat']
1741438,[]
1741442,[]
1741444,[]
1741445,[]
2354263,[]
2354265,"['grab', 'food']"
3185100,"['shabu shabu', 'shabu shabu']"
1743824,[]
1364696,['kredit']
1365752,[]
1365122,['bima']
1741921,['tokopedia']
1741929,"['gyu', 'gyu kaku']"
1367327,[]
1367326,[]
1367617,['viu']
1367858,['tokopedia']
1367950,['tokopedia']
1368274,['midori']
1368682,[]
3185136,['kredit']
2355933,['shopee']
2355934,['shopee']
2355935,['oriental']
2488327,"['informa', 'queen']"
2488318,['cake']
2488332,['cake']
2488323,['mart']
2488326,['queen']
2442086,['husada']
1367960,['warung leko']
1367985,['tokopedia']
1367975,['burger']
1367961,['club']
1367977,['tokopedia']
1367962,"['uniqlo', 'gandaria']"
1367980,['kredit']
1367963,['tokopedia']
1367965,['ramen']
1367966,['tokopedia']
1367978,['traveling']
1367954,['daitokyo sakaba']
1367967,['tokopedia']
1367976,['kredit']
1370581,[]
1370584,[]
1525488,['invest']
1526674,['invest']
1525761,['tokopedia']
1525760,['tokopedia']
1372403,"['grab', 'food']"
1372414,"['grab', 'food']"
1372412,['coffee']
2024132,['ikkudo ichi']
2704230,['ikkudo ichi']
1372295,[]
2488317,[]
2488328,['dimsum']
1374624,['coffee']
1373488,['coffee']
1912293,['ayam']
1912291,['shopee']
1374286,[]
1377213,['gaji']
1377214,['gaji']
1377215,['gaji']
1377216,['gaji']
1377217,['arosa']
1377219,['gaji']
1377236,['gelael']
1377237,['gelael']
2024544,['shopee']
1330401,['netflix']
2024547,[]
2024548,[]
2024550,[]
1381387,[]
1381674,[]
1381673,[]
2024558,['tokopedia']
2024566,[]
2024574,[]
2024575,[]
1744727,['tokopedia']
1744728,"['roti', 'venus']"
1383562,['diva']
2024579,[]
1744732,['kopi']
1383556,['bintaro']
1011121,['starbucks']
1527689,['baso']
2024580,['tokopedia']
1383613,['tokopedia']
1383616,['tokopedia']
1383593,['tokopedia']
1383605,['boots']
1383592,['tokopedia']
1383594,['tokopedia']
1383603,['kopi']
1383599,['tokopedia']
1383589,['suki']
1383607,['tokopedia']
1386235,"['superindo', 'superindo']"
1211684,['tokopedia']
1288499,['tokopedia']
1211668,['tokopedia']
1386717,[]
1386718,['shopee']
1527966,['timezone']
1528952,['coffee']
1528954,['grandlucky superstore']
2356309,['tokopedia']
1529019,[]
1529011,[]
1387544,['kopi']
1211674,['kfc']
1373046,['bakso']
1373044,['pluit']
1373060,['bakso']
1211670,[]
2356307,['shopee']
1388146,['uniqlo']
2356306,['kfc']
4044351,[]
4044346,['starbucks']
4044350,['starbucks']
4044343,['starbucks']
4044345,['shopee']
1388655,['cafe']
4044338,['cafe']
4044337,['cafe']
4044339,[]
1388744,['tokopedia']
1388748,['tokopedia']
1388749,['tokopedia']
1388751,['tokopedia']
1388755,['tokopedia']
1388756,['tokopedia']
1388757,['tokopedia']
1388758,['tokopedia']
1388782,[]
1388783,[]
1388785,['tokopedia']
1388790,['tokopedia']
1389242,['sumo']
1388599,[]
1529393,['shopee']
1390891,['kfc']
1391803,[]
1391804,[]
1391806,[]
2025574,[]
1392403,['shopee']
1393919,['traveling']
1394099,[]
2025577,[]
4044348,['shopee']
1395530,['shopee']
1395540,['union']
1395543,"['union', 'deli']"
1395545,['pempek']
1395534,['marugame']
1395536,[]
1395551,['buntut']
1395549,['marugame']
633222,['marugame']
1396193,['marugame']
1396194,['marugame']
1396282,[]
1532355,[]
1397741,['alfamart']
1397742,['alfamart']
1397748,['shopee']
1397009,['shopee']
1397005,['tokopedia']
1396997,['tokopedia']
1397004,['tokopedia']
1397010,['tokopedia']
1397008,['tokopedia']
1397011,['tokopedia']
1396999,['tokopedia']
1396993,['tokopedia']
1397003,['central']
1396994,['tokopedia']
1396995,['tokopedia']
1398630,['tokopedia']
1398632,"['bima', 'es krim']"
1398108,['tokopedia']
1398109,['tokopedia']
1399254,['coffee']
1399767,['coffee']
1399768,[]
1398846,['mcd']
1400325,['shopee']
1400326,['shopee']
1400327,['shopee']
1400869,['market']
1400874,['sumo']
1400878,"['lazada', 'lazada']"
1401503,['shopee']
1401502,['shopee']
1401098,['bunga']
1401109,[]
1401127,['bunga']
1401638,[]
1401637,['jco']
1401646,['aulia']
1401803,[]
1401805,[]
1401807,[]
1401809,[]
1401811,[]
1401814,['tokopedia']
1401815,['tokopedia']
1401816,['tokopedia']
1401817,['tokopedia']
1532077,[]
1402974,[]
1402973,[]
1403284,"['kedai', 'kopi']"
1404011,['tokopedia']
1404010,['tokopedia']
1404012,['tokopedia']
1745801,['mart']
1745840,[]
1745786,[]
1745818,['traveling']
1745788,['traveling']
1745846,[]
1745815,['tokopedia']
1745835,[]
1745850,['tokopedia']
1745799,['tokopedia']
1745837,['kafe']
1745849,['tokopedia']
1745845,['tokopedia']
1532867,['tokopedia']
1532874,['tokopedia']
1532873,['tokopedia']
1745809,['tokopedia']
2026207,['tokopedia']
1745879,['tokopedia']
1745889,['traveling']
1745891,['traveling']
1745890,['mart']
1745877,['traveling']
1745880,['traveling']
1745888,['traveling']
1745894,['traveling']
1745883,['traveling']
1745884,['shopee']
1745885,['shopee']
1745787,[]
1745868,[]
1745789,['traveling']
1745848,['traveling']
1745860,['tokopedia']
1745838,['traveling']
1745854,['traveling']
1745807,['tokopedia']
1745852,['family']
1745872,['tokopedia']
1745826,"['mcdonalds', 'mcdonalds']"
1745828,['tokopedia']
1745827,['tokopedia']
1745829,['tokopedia']
1745861,['traveling']
1745806,['tokopedia']
1745847,['traveling']
1745864,['traveling']
1745823,['traveling']
1745814,['tokopedia']
1745816,['traveling']
1745851,['tokopedia']
1745808,['tokopedia']
1745805,['tokopedia']
1745813,['tokopedia']
1745867,['tokopedia']
1745785,['tokopedia']
1745833,['traveling']
1745820,[]
1745819,['traveling']
1745790,['tokopedia']
1745886,['tokopedia']
1745784,['tokopedia']
1745866,['traveling']
1745803,['traveling']
1745865,['tokopedia']
1745793,['traveling']
1745834,['tokopedia']
1745825,['tokopedia']
1745882,['tokopedia']
1099147,[]
2026169,[]
2025576,[]
2025583,['tokopedia']
1544004,[]
1529012,[]
1529018,[]
1529008,['tokopedia']
