H_drop_design,T_out_design,T_amb_design,T_in_design,Q_in,eta_rcv,q_limit
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,968464653.512161,0,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,747444648.934156,0.8075496415,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,678097022.783529,0.0056748998,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,450673379.135146,0.6751844639,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,416517292.551763,0.6472221663,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,363971141.016973,0.5921646317,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,390885534.824199,0.6225819897,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,865346192.73355,0.8377258653,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,715420554.19143,0.803704541,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,552662637.931238,0.7370557026,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,646085283.167352,0.777615754,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,931786674.825291,0.8466932475,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,254644942.234329,0.0413187684,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,803833429.252424,0.8267387942,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,314296928.991519,0.5169022371,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,481247712.167513,0.6965981632,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,591897895.913938,0.7550478406,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,528406800.528184,0.7341813093,252132387.207613
34.7458785701,1324.856837479,304.3199286913,1222.1380506198,905592948.283402,0.8460928502,252132387.207613
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,549009630.727182,0.1231389945,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,742970918.849961,0.8400348127,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,630880410.687667,0.8104021553,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,249086294.115157,0.3893776793,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,654802891.026656,0.8168652341,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,891944698.585631,0.8673545261,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,357661077.782303,0.6378929777,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,439969349.320114,0.7211820832,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,977646936.124192,0.883610496,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,790712680.573324,0.8496069825,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,313533843.320035,0.0016947482,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,854883855.629158,0.8684440419,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,521535737.180548,0.7723469566,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,958462459.537266,0.0105790737,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,452020276.795852,0.7290055521,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,288259050.155126,0.5122816908,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,383150944.856121,0.670286714,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,691933244.41736,0.1560742379,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,592937349.108091,0,215863101.245086
45.8872581028,1037.3682552403,277.6898307751,839.7677449645,821106373.717112,0,215863101.245086
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,577404900.257024,0.9863190039,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,113428416.584153,0.9241072875,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,57731414.8544852,0.8447894846,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,686590472.139863,0.9885336462,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,738981786.829116,0.9893601199,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,146265344.508554,0.9424542213,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,273179654.896391,0.9703834663,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,374763829.215386,0.9786759692,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,816163463.45178,0.9903814697,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,891293236.66513,0.9912034383,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,193260051.98322,0.9573355892,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,913376395.159663,0.9914189832,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,351358969.737885,0.9772053435,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,477065470.345795,0.9833668812,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,515690743.381943,0.9846425193,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,639345947.67023,0.9876699899,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,236911219.114434,0.965609717,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,965359024.097006,0.9918869431,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,443549933.706884,0.9820749835,23364324.3274963
11.0654915145,1091.3037683343,262.9239131049,985.7035008266,784175838.389997,0.9899829521,23364324.3274963
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,571064835.659429,0.9274264179,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,530000227.728839,0.9216292869,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,167584688.408037,0.7403148169,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,815908329.261505,0.9496331449,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,269315235.344682,0.8413383738,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,683162219.742333,0.939616802,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,865934036.676875,0.9525961232,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,979056120.054127,0.9581613771,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,471309861.247351,0.9115276815,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,426183101.927801,0.9017950445,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,648959501.010292,0.9363552272,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,769358874.243666,0.9465226532,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,112096888.60922,0.5994799739,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,358254215.001173,0.8823214654,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,148882112.806047,0.7063675833,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,590337897.080405,0.9298612257,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,323050211.374438,0.8688741538,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,910345621.394689,0.9549488611,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,742008169.308223,0.9445090145,72993472.7108107
20.1104344897,1263.4505757727,266.8597405992,1160.4574956209,217280029.85785,0.8014818128,72993472.7108107
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,542432929.762475,0.8419215261,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,933486457.612087,0.9118010436,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,202031145.521664,0.487334591,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,606355582.448982,0.8590482166,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,358634474.96497,0.7566909543,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,867562663.508225,0.9035492394,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,321781449.095459,0.7251328049,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,235329340.143945,0.5910138542,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,729153554.961642,0.8838170914,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,508938550.063607,0.8312699706,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,381624454.81504,0.7725339583,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,819083205.534455,0.897386855,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,474194676.390754,0.818614305,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,251423204.251969,0.6265249649,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,763214632.20142,0.8893244247,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,649348019.730462,0.8687391582,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,987902051.451819,0.9163951027,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,695216213.019119,0.8778113858,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,445843636.684406,0.8067545196,166227353.437577
25.7780129327,1383.2644217368,310.244141052,1124.9132713665,897073051.08611,0.9069734922,166227353.437577
18.809917374,1144.6837861047,276.7288805619,897.1380052739,103312675.879358,0.710323382,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,382422909.052648,0.9280649499,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,609596031.284727,0.9575547519,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,464188241.989117,0.9420015906,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,701477060.719243,0.9638733766,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,971062179.373515,0.9749775736,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,796677316.157467,0.9687476673,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,819026461.70194,0.9697111016,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,518703093.893868,0.9488963746,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,765045659.964148,0.9672769397,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,883896048.297136,0.972203517,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,221847542.061601,0.8752590738,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,266224568.311996,0.8954899629,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,439630445.400818,0.9383371168,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,160854748.393583,0.8279631914,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,654642585.634767,0.9608952592,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,133661135.629292,0.7888714012,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,318962652.002828,0.9128311377,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,554483829.36462,0.9526643165,67105804.7179924
18.809917374,1144.6837861047,276.7288805619,897.1380052739,908994115.355203,0.9730626145,67105804.7179924
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,314661755.638013,0.9809333729,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,534077657.053138,0.9894804973,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,701086372.188244,0.9921700419,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,731460224.426018,0.992518476,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,771903724.360802,0.9929371408,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,917910717.160734,0.9941250114,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,180000638.894071,0.9630668562,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,276074667.721447,0.9777976891,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,334104615.897847,0.9822053838,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,420876765.911512,0.9863033501,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,968961090.039482,0.9944515105,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,460400129.587097,0.9876081956,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,888537058.216667,0.9939191742,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,75930598.3777436,0.9069694255,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,664661668.137401,0.9917070818,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,830667281.252491,0.9934684675,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,230718301.450752,0.9725499247,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,98620625.5743489,0.927684548,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,488301787.700111,0.9883901223,42092496.997984
8.4415352794,1216.3592914209,305.9677865554,945.6898460078,570172167.136118,0.9902065765,42092496.997984
29.126337486,1076.106520124,311.6142986435,863.5085834415,952087046.090982,0.9509103629,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,804754220.179111,0.9407943168,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,490641770.083241,0.8961717943,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,342375987.931506,0.8455435152,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,725713231.332435,0.9335283452,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,843390434.759077,0.9436730476,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,174075627.765524,0.6629577746,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,868448608.223988,0.9455095669,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,304736293.821373,0.8239439053,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,135604897.63392,0.5246099843,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,625209809.335957,0.921972463,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,512718965.855014,0.901404982,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,195384427.370802,0.709400387,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,999042382.111743,0.9533749928,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,438053439.370361,0.8820862224,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,652202101.820855,0.9254639525,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,402904839.222577,0.8707366146,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,257723446.639001,0.7898936568,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,588904386.189024,0.9165006273,104692179.186935
29.126337486,1076.106520124,311.6142986435,863.5085834415,760011015.01621,0.9368653932,104692179.186935
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,601710319.121109,0.9933521092,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,692395043.675368,0.9942671754,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,939293168.862775,0.9958309987,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,316300772.104289,0.9866791206,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,50885105.7304468,0.898924079,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,399456651.52136,0.9896874408,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,660291809.723294,0.9939734441,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,136491779.018661,0.9648733362,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,878241160.939283,0.9955293309,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,158958992.571659,0.9706855515,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,505286635.572151,0.9919947021,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,439988778.927959,0.9907119662,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,989605287.634066,0.9960506439,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,264400129.595446,0.9837270089,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,539933993.496712,0.9925416997,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,830896981.680782,0.9952636041,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,345939518.898114,0.98793243,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,205920404.008696,0.9783530414,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,796987581.852761,0.9950530381,42299698.6012492
6.384840599,1314.3098642916,279.8316964271,1032.8038683988,726535023.40457,0.9945497324,42299698.6012492
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,396068573.720982,0.9777399185,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,583914463.452437,0.9853317307,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,952171394.336138,0.9912173452,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,207573727.582548,0.9541680859,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,725152031.85682,0.9883296267,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,621879400.947294,0.9862788334,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,479869236.617137,0.9819127219,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,916771132.946383,0.9908647609,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,271044277.00687,0.9661300937,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,301791776.729966,0.9699683908,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,159800225.851506,0.9383371412,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,360657196.864586,0.975339565,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,807238016.822859,0.9895693792,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,838959153.373646,0.9899807767,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,43022828.2612984,0.7542812166,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,530465512.651442,0.9837536414,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,705914438.341947,0.9879953122,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,451381138.469212,0.9806808977,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,861606543.169677,0.9902552077,41517361.402847
9.3455188187,1292.3033034594,280.3496904181,1059.8761674991,134672328.983095,0.9255039547,41517361.402847
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,808220482.31973,0.6898894841,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,642080620.486795,0.5915258039,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,673568489.781957,0.6157041589,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,619842164.257356,0.5720465304,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,752399923.951692,0.6635756514,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,860648155.710847,0.7132932993,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,834056548.262228,0.701431053,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,702787731.021658,0.6352629166,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,915835949.512419,0.7319341591,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,934608419.710789,0.7352348026,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,561167099.556731,0.002280065,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,724379828.863872,0.6482585449,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,494708405.235074,0.0336177737,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,539719401.888275,0.476571451,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,596665315.113908,0,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,522425817.849601,0.4478389628,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,952036333.147225,0.74038017,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,785291339.242064,0.6806184516,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,976468623.076743,0,476251871.326705
39.9906096653,1462.8239950182,281.2393209141,1221.0598790094,888713755.638227,0.7239890535,476251871.326705
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,323678267.671328,0.0243584901,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,820283114.572817,0,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,740479398.714039,0.7729554201,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,693773924.594477,0,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,394670276.027747,0.507834676,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,761748262.972271,0.7806128862,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,504099201.123948,0.6483291119,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,632600222.227032,0.7336592651,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,994828065.979221,0.0088782472,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,884136995.374609,0.8131508071,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,477709817.175539,0.6240652365,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,602882973.470534,0.716746245,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,682197868.91708,0.7529016807,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,442279101.314485,0.0013953703,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,957885018.011391,0.8261681823,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,383265825.138627,0.485284257,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,830919971.824449,0.7989329674,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,528999191.691443,0.6702999877,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,897810081.959895,0.8143278498,314751133.867372
46.1689266039,1174.9771597431,309.9406970012,962.9431649051,588387446.375506,0.7080539741,314751133.867372
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,792713850.676884,0.9598301103,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,188621351.063774,0.8150171097,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,433523113.47986,0.9225463886,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,548086977.797973,0.9400934706,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,304510635.973985,0.886687494,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,673238662.588209,0.9521069402,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,591667017.934599,0.9448946485,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,101239290.959484,0.6186435226,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,512538693.620364,0.9355302292,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,325611821.125762,0.8944385014,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,693904774.470933,0.9536469344,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,134111270.678901,0.7324568134,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,477886904.730129,0.9303883788,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,747013432.326472,0.9571876307,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,832149729.700694,0.9618623288,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,363145255.23533,0.9060845462,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,941913839.863664,0.9665718608,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,986930548.392256,0.9681837915,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,881428147.017673,0.9641306768,76306111.5916493
16.6110447104,1354.0766575713,306.5668194587,1125.8807680442,251649421.253819,0.8619485373,76306111.5916493
25.0554970883,1162.782712131,284.5146760938,956.4919785815,365219500.889617,0.8620754054,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,554485243.407114,0.9107328337,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,878286882.911278,0.946396543,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,198561441.547623,0.7397774704,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,443309800.609077,0.8867990376,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,125640751.128305,0.5274268475,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,916321223.276947,0.9488472756,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,477864605.974322,0.895348604,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,270821273.613154,0.8138600229,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,288247159.526031,0.8252546351,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,859095156.511702,0.9450712289,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,607334575.532033,0.9191632288,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,533042884.689236,0.9068502648,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,997966603.906553,0.9532889353,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,679150218.510719,0.9285234307,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,766606827.568524,0.9376848484,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,178539405.081214,0.7047156824,97618189.2278976
25.0554970883,1162.782712131,284.5146760938,956.4919785815,395416537.553369,0.8727026625,97618189.2278976
