H_drop_design,T_out_design,T_amb_design,T_in_design,Q_in,eta_rcv,Unnamed: 6
7.7557481093,1135.4351293808,281.6672387358,841.4294138137,669250710.1609267,0.9943256853,41914360.672462106
42.4705270722,1126.4519587477,285.1809316762,893.562692514,810466136.323146,0.8447868194,235405152.908179
47.6923228923,1384.3374540626,287.4401473777,1169.1429235819999,927969165.053092,0.6752372081999999,571539913.3324361
18.6938540072,1061.9644547429,298.944059928,816.5856472327,121071465.8246,0.8113639640000001,58988497.1292761
34.8001071325,1026.6923770116,257.8911825588,890.635884047,979409613.6398528,0.9323161667,120552939.318131
25.2538700002,1457.7334108944,313.76637685419996,1231.007233052,266632957.951073,0.5965323154,184254205.156609
42.9098352294,1213.9079033362,292.1306945733,1027.7852741701,974319783.792635,0.8336627657,298906837.112397
16.3548260452,1152.4571744885,253.52534320439997,953.4540573659,652412331.586931,0.9696591745,52565350.4586408
17.1665161575,1304.1067837622,308.0537690538,1036.3774696729,397603806.271685,0.9180115752,78279415.11475709
15.8649057541,1174.1669829449002,277.54283540349996,929.2324230094999,152826180.91099298,0.8591716244,57773975.3602349
30.625541533000003,1219.3248424506,294.9059792984,1115.8040370043,904567944.567719,0.9079860328,149432780.572097
21.2894216893,1272.9880453561,268.8246990754,1125.3655848068,669364323.7419058,0.9305146458,87272837.0878581
21.7902319144,1301.7564672832,262.91194295319997,1036.2505291295,323661080.499268,0.8366698529000001,107940160.545736
30.625541533000003,1219.3248424506,294.9059792984,1115.8040370043,269130268.88749903,0.6666970871,149432780.572097
33.542148254000004,1211.7164439128,256.0748307527,997.745863858,397090508.289204,0.7411839683,182920470.073782
14.9477681049,1052.1593899469,304.12389970419997,784.6047441047998,561916729.870605,0.9773999041,50066390.6482053
16.3548260452,1152.4571744885,253.52534320439997,953.4540573659,259003834.29075697,0.9153938596,52565350.4586408
7.7557481093,1135.4351293808,281.6672387358,841.4294138137,46043664.5037122,0.8893780425,41914360.672462106
43.0604943484,1040.1148460064,296.8411325253,756.6184303005,643979280.203238,0.8411759084999999,196379282.92618105
36.611704725100005,1102.2717930359,265.7192689057,901.4388815689,621310369.954425,0.8522709379000001,165190681.56325
8.4202154543,1114.2005159103999,312.5266222899,839.4693001160001,93154684.4785475,0.9375171391,40020179.6205988
25.7182677621,1345.3595576025,270.24346712970004,1110.5477052291,897186807.174451,0.9136820746,151405895.39387
31.727775726999997,1360.7661655862,294.2768314628,1076.0464961384,484257427.14595187,0.7406238764,235653562.90648
38.9826639886,1195.8995947353,287.99431880099996,952.6876924719,868731461.819057,0.8606229525,237211612.600364
46.6752358532,1321.0015143947999,288.9646315174,1052.4852384019,834162626.007259,0.7041274854999999,467908972.74808097
48.4084687462,1464.1849640127,302.6703853198,1281.0890493059,958141615.792243,0.6010677032,713953283.002544
23.813126821999997,1110.8670265756,267.1102344012,913.3259598689999,726510034.191991,0.9468013125,80592536.6123105
29.895054577399996,1045.8505892107,283.5923332353,788.1171182339999,421222130.766333,0.8737593915999999,106474709.563672
13.561001255399999,1414.5951594911999,296.2649360791,1275.0132868607,215310947.976476,0.8732111806,53796932.3493157
19.672720965699998,1098.2308924919,254.85743571470002,967.8659807272,502631935.268376,0.9480613598,52706020.4099571
18.8160888486,1180.8612838357,282.4420410911,1067.7044650398,759063171.075897,0.9619785816,55733786.2737809
29.4843826099,1069.4860770400999,306.6404977554,846.5447224881,156275073.767425,0.5983066789,106227473.410091
19.7006449074,1176.1017200924,280.1268908875,904.1184657233,268100031.94294903,0.8783798814,77152739.1755023
5.763635111,1143.7805961428,283.96854504099997,921.5065007427,938407674.9270213,0.9976962696,31178872.9816575
35.1701727747,1416.9526565148,280.9230295363,1241.3011883467,529797954.332127,0.6535939488,325469270.13716096
21.2894216893,1272.9880453561,268.8246990754,1125.3655848068,424037571.16863,0.8872399395,87272837.0878581
40.600806421,1287.5320304321,260.768907104,1032.051422112,509901030.102059,0.639164417,322893730.702371
29.4843826099,1069.4860770400999,306.6404977554,846.5447224881,327043581.03892404,0.8343670704999999,106227473.410091
32.490025583699996,1293.0671729699,310.5581536711,1148.7445037175999,935905874.835965,0.8802811019,204525555.715086
41.8055838877,1372.5550549082,301.2300068035,1223.1564280452,596264703.5022861,0.6034383357,420374345.196095
26.594458580999998,1453.7942147041,276.8691251953,1269.7303020062,796487040.026826,0.8652911871,199413397.074244
12.6978898597,1256.6766519856,256.5958392928,957.8756753465,788046319.3462192,0.9817140062,58145955.86298791
18.5141252757,1090.5948867165,282.8766619577,885.5342400938,989914829.8109301,0.9790548259,56126557.2268763
27.790157844699998,1202.7214609313,304.0413617254,981.3910513731,777277067.447608,0.9156721935,127637328.977912
5.289849842,1367.389647199,281.33800348650004,1207.1859087542,832146600.63459,0.9958740554,25810664.8385129
38.546463990300005,1065.044220664,259.6710539194,777.2479261738997,780823545.984166,0.8874423936,171274697.874576
39.6144591427,1340.1754151578,309.08090857310003,1172.5144998528,581651805.426799,0.6678125188,347046071.36771
13.7115993243,1050.3259377722,280.5417801492,948.6040515942,787380533.218394,0.9862851885,27171743.9142496
32.188805985500004,1177.4394897003,289.9779096139,944.7725137534,694161997.346104,0.8826523723,157586447.610991
39.4914927216,1240.9310874128,305.1637711364,1015.7264866825,385131119.830442,0.5814613077,271303578.457163
21.461768356500002,1274.7831688002,307.2076917556,1120.1784447944,969878612.5208619,0.9526510516,89531872.3798146
21.461768356500002,1274.7831688002,307.2076917556,1120.1784447944,233024756.62845,0.7879087139000001,89531872.3798146
8.0187644977,1043.9639277587,265.4115150102,860.9829192371001,525476428.998161,0.9934372268,27058309.707630605
33.464379896,1173.4051833953,297.4436246455,923.8873121246,358816295.390797,0.7438858570999999,168718581.967498
48.4084687462,1464.1849640127,302.6703853198,1281.0890493059,774611932.098724,0.4775265537,713953283.002544
10.4045369431,1118.6896264047,271.4961625144,959.6255982664,929684732.716115,0.9923529534,29443857.40455969
41.698149508200004,1320.0489980235,289.7457551643,1154.800609593,631492225.508072,0.6782983961,367619063.487826
42.9098352294,1213.9079033362,292.1306945733,1027.7852741701,639449493.73809,0.7428421931999999,298906837.112397
41.698149508200004,1320.0489980235,289.7457551643,1154.800609593,859041235.744136,0.7724878131999999,367619063.487826
8.8776872136,1045.1919016631,274.4657322334,833.0784332861999,527458694.591646,0.9920501811,31611579.417709496
16.760933968299998,1447.5813362804001,314.7610892648,1244.8675951778998,476387849.56825095,0.910693504,86820952.1897315
45.9033311883,1187.3092339662,306.1412197856,905.7781324486999,787467422.368909,0.7889729234999999,322801414.232933
7.7191835799,1226.1281707947,299.67840385520014,934.4609284262,669916560.050983,0.9929719202,43683842.323520295
21.2894216893,1272.9880453561,268.8246990754,1125.3655848068,234104601.72708705,0.7901375154000001,87272837.0878581
40.061600366,1473.5362144115,255.2173690023,1254.6845797922,757226544.632152,0.6485805392,489867418.575865
47.5794256075,1134.3795191732002,290.7266489652,855.8538849928999,759871202.074537,0.7941928484999999,302556002.981704
16.760933968299998,1447.5813362804001,314.7610892648,1244.8675951778998,321907414.829348,0.8644237768,86820952.1897315
18.8160888486,1180.8612838357,282.4420410911,1067.7044650398,644252924.67276,0.9549808699,55733786.2737809
28.1429749518,1363.8775168678999,285.96289913830003,1066.5163932292999,638767087.970151,0.8473612243,190128840.085947
41.8522585825,1440.6140933681,313.2554999629,1308.5141300179,770935431.075157,0.6449161113,496330224.1229701
31.6189040094,1170.4233615271,278.7085204467,1000.2203001577001,344592953.741903,0.7596415885,145735541.52802
31.6189040094,1170.4233615271,278.7085204467,1000.2203001577001,779159036.6827508,0.9015893918,145735541.52802
20.360381100799998,1269.1788551003,259.8329261359,1121.9538189559,761051452.812071,0.944907101,80152650.3187795
22.7283533114,1162.1272675955001,293.6502384299,874.8346039766002,293716490.73401,0.8606296867000001,92156120.85542692
34.041772280100005,1380.4420837003,276.9511482975,1213.4401773717,865116968.7983018,0.8216755235,278655321.378632
38.9826639886,1195.8995947353,287.99431880099996,952.6876924719,492956330.051359,0.7375882909999999,237211612.600364
27.336004472,1247.2881433503,293.31995737759996,1045.4103441879,423715094.574747,0.8273030911,134817616.402017
12.087412666099999,1164.3013233405,261.3876461706,976.3098748755,991917481.6634188,0.9892348996,38432054.6674932
22.0387670836,1379.1914452195,265.154696025,1201.2166765907,400953414.429338,0.8361156884000001,118515237.428261
26.594458580999998,1453.7942147041,276.8691251953,1269.7303020062,487132460.705068,0.7693118582999999,199413397.074244
12.6978898597,1256.6766519856,256.5958392928,957.8756753465,408483387.540736,0.9612449225,58145955.86298791
46.959700269799995,1106.4745303969,271.7773097274,910.6251254526,347700943.12874,0.4939633313,271694332.21558
50.24859727649999,1057.2114780973,263.6964145422,828.6747545205002,949535640.1420199,0.8465355948000001,273755251.929287
44.6073085952,1027.3930081125,269.4096321345,919.3543831945,319821863.334644,0.6290988916,194979933.033558
40.061600366,1473.5362144115,255.2173690023,1254.6845797922,934049711.251982,0.7250261184000001,489867418.575865
50.0508814346,1194.6035417506,314.8406913434,1055.8136881387,928401204.496557,0.7698913084000001,390187744.233908
41.5770190458,1321.4237723504,301.7048488816,1069.8494850396,664136625.873932,0.7041376732,368301423.635448
28.1429749518,1363.8775168678999,285.96289913830003,1066.5163932292999,853460088.084664,0.8867596328,190128840.085947
11.2721203225,1067.0337164633,258.6205819575,793.4210046333003,695633268.227954,0.9897711715,43288579.5076517
32.8117750263,1353.7492478981,279.62709988669997,1111.1913215779,984048086.297106,0.8722111853,245684157.704612
7.7557481093,1135.4351293808,281.6672387358,841.4294138137,356002078.704894,0.9884095311,41914360.672462106
41.8522585825,1440.6140933681,313.2554999629,1308.5141300179,563215293.204634,0.4948923955,496330224.1229701
21.7902319144,1301.7564672832,262.91194295319997,1036.2505291295,377552909.31505096,0.8600648209,107940160.545736
31.079928966,1079.7918608144,279.3324646468,954.5017966275,973481528.3135713,0.9392653314,110349694.996076
21.7902319144,1301.7564672832,262.91194295319997,1036.2505291295,772296565.354761,0.9345688049,107940160.545736
5.8606117152,1350.7520340392,311.1940848282,1110.1419845652001,482888191.06968,0.9921089423,36961931.8993498
29.1191619794,1264.046175726,298.629727926,1091.5656109238,605271166.919781,0.8615827240999999,155114023.269705
14.5483963757,1073.4914590302,274.962530336,802.8130183561,109941319.922099,0.8683600784000001,50522384.0957563
50.24859727649999,1057.2114780973,263.6964145422,828.6747545205002,363514278.056354,0.504874973,273755251.929287
13.561001255399999,1414.5951594911999,296.2649360791,1275.0132868607,533812481.888806,0.9508353553,53796932.3493157
7.7191835799,1226.1281707947,299.67840385520014,934.4609284262,740234551.103904,0.9936883438,43683842.323520295
17.9898398116,1434.2952408013,273.3303160105,1253.2367542824,232687723.455606,0.7840427903,92708086.5719836
36.2674933522,1397.0464157223998,282.7341117987,1134.6451414378998,621329214.3761821,0.71151981,333424824.881123
44.4829718417,1456.5219032891,291.5682116376,1293.5418992009,883796158.245906,0.640428114,586641638.966349
31.6189040094,1170.4233615271,278.7085204467,1000.2203001577001,426052164.962403,0.8067272601000001,145735541.52802
33.2822600198,1157.4945754285,258.269489457,1041.0188604699001,921125897.647762,0.9096189559,152336907.41106
27.790157844699998,1202.7214609313,304.0413617254,981.3910513731,591100818.310001,0.892626551,127637328.977912
24.9223995764,1427.7677660744,274.6454961202,1210.3419637694,649149889.537797,0.8602165372,168189776.612287
31.6189040094,1170.4233615271,278.7085204467,1000.2203001577001,182217562.512964,0.4715522859,145735541.52802
11.7257018848,1330.8316945903,261.83135369900003,1140.6832609756,637802340.47588,0.9756746633,45434566.7540573
8.0187644977,1043.9639277587,265.4115150102,860.9829192371001,124285672.892823,0.9670712137,27058309.707630605
46.6239391612,1169.6900708560001,296.6217131508,879.9170581610001,880738333.184868,0.8128289081,318567349.333133
38.2212894297,1380.7023493841,312.2464476886,1230.3407799750998,398600369.411529,0.4572484944,354915582.12606
31.6189040094,1170.4233615271,278.7085204467,1000.2203001577001,287131339.832073,0.7071853709,145735541.52802
19.7006449074,1176.1017200924,280.1268908875,904.1184657233,386504844.415281,0.9154057701,77152739.1755023
49.856052706499995,1233.2852738516,301.4299141144,1081.1625524142,806744670.6957519,0.7085928757,428442413.31554
27.336004472,1247.2881433503,293.31995737759996,1045.4103441879,268785669.167679,0.7211712173999999,134817616.402017
28.8572937952,1414.1944599672,298.6192421879,1234.7633786163,392644910.69585496,0.6883698074,215032831.342304
28.8572937952,1414.1944599672,298.6192421879,1234.7633786163,505960035.218685,0.7616822931,215032831.342304
19.7006449074,1176.1017200924,280.1268908875,904.1184657233,214802743.7790469,0.8487739215000001,77152739.1755023
44.2617879695,1335.2716607077,257.1694353295,1149.7898890039,488636506.981137,0.4528063265,432961302.221288
12.6978898597,1256.6766519856,256.5958392928,957.8756753465,625971042.460959,0.976326763,58145955.86298791
20.9388071697,1279.1158097454,273.7596118542,1085.4119897376,92810256.73009507,0.3247475294,90510710.4055047
5.763635111,1143.7805961428,283.96854504099997,921.5065007427,319401391.062183,0.9928459202,31178872.9816575
14.9477681049,1052.1593899469,304.12389970419997,784.6047441047998,724645920.779712,0.9832660208,50066390.6482053
22.7283533114,1162.1272675955001,293.6502384299,874.8346039766002,493238917.524245,0.9163315152,92156120.85542692
49.856052706499995,1233.2852738516,301.4299141144,1081.1625524142,454806698.482957,0.404310084,428442413.31554
26.594458580999998,1453.7942147041,276.8691251953,1269.7303020062,870201026.982511,0.8755280815,199413397.074244
28.1429749518,1363.8775168678999,285.96289913830003,1066.5163932292999,593534108.909108,0.8355420201,190128840.085947
50.0508814346,1194.6035417506,314.8406913434,1055.8136881387,725628972.8929981,0.7043512299,390187744.233908
6.1738138647000005,1151.4613312433999,312.7975883179,1036.9062624801,664876006.4826959,0.9958183076,18162045.8299159
28.1429749518,1363.8775168678999,285.96289913830003,1066.5163932292999,412146989.777044,0.758203755,190128840.085947
27.336004472,1247.2881433503,293.31995737759996,1045.4103441879,710065914.250858,0.899320289,134817616.402017
44.0086591838,1351.6605324164,254.8079065736,1109.9056781826,801186297.13103,0.7039159645,446136125.939937
32.490025583699996,1293.0671729699,310.5581536711,1148.7445037175999,229036178.982236,0.4093580377,204525555.715086
11.7664563833,1416.8507847116,306.59232276330005,1155.2133064802001,101668331.827491,0.7964569734,59370059.27548979
9.6118503778,1164.1513998007001,300.1239367625,964.9885456284,587942725.880127,0.9886523095,34107438.624743
34.041772280100005,1380.4420837003,276.9511482975,1213.4401773717,684376678.240604,0.7749538914,278655321.378632
6.2820020251,1429.27531518,286.81445688590014,1320.3337728871002,124774035.332717,0.9514096467,21711327.6202447
18.6938540072,1061.9644547429,298.944059928,816.5856472327,468628952.638391,0.9535967633,58988497.1292761
29.4843826099,1069.4860770400999,306.6404977554,846.5447224881,511315482.345491,0.8985813128,106227473.410091
13.561001255399999,1414.5951594911999,296.2649360791,1275.0132868607,834149717.853671,0.9688463316,53796932.3493157
19.7006449074,1176.1017200924,280.1268908875,904.1184657233,143533879.681032,0.7636701785,77152739.1755023
41.0050145725,1259.7876729379,300.3709295923,1033.5622260185,965258117.4333607,0.8316596798999999,306888127.203014
29.1191619794,1264.046175726,298.629727926,1091.5656109238,362370872.827712,0.7587536237000001,155114023.269705
37.199485421700004,1025.4102731367,299.94782854560003,814.2267309117,272713574.76324505,0.7016676543000001,141590280.059366
32.8117750263,1353.7492478981,279.62709988669997,1111.1913215779,477659365.732469,0.7176038631999999,245684157.704612
37.0939923831,1089.4620912789999,292.1113485984,839.1717339032001,923189539.1440619,0.9085482272,167136243.187262
48.9363839349,1267.3635112738,266.5713141042,1090.9837292217999,848119472.28518,0.7091910297,450184013.40891
18.8160888486,1180.8612838357,282.4420410911,1067.7044650398,509793876.80949503,0.9426089039,55733786.2737809
41.8055838877,1372.5550549082,301.2300068035,1223.1564280452,664972563.757129,0.6499754555,420374345.196095
18.8160888486,1180.8612838357,282.4420410911,1067.7044650398,72055487.98629141,0.5254294110000001,55733786.2737809
25.4545110454,1250.0736996696,269.0181560076,973.7975118802001,210882520.426364,0.6739268251,126036969.977096
41.8522585825,1440.6140933681,313.2554999629,1308.5141300179,683613306.896687,0.5959448211999999,496330224.1229701
17.8349708557,1031.4804122923,313.8570683131,767.5369968291002,318017891.16334903,0.939208815,56175860.5287232
6.8016811495,1283.0643583250999,299.4617078014,1068.4044773238,137471274.024718,0.9637344064,33822052.4076394
9.6118503778,1164.1513998007001,300.1239367625,964.9885456284,52039328.4484932,0.8456164340000001,34107438.624743
5.289849842,1367.389647199,281.33800348650004,1207.1859087542,757638464.082804,0.9954640158,25810664.8385129
49.856052706499995,1233.2852738516,301.4299141144,1081.1625524142,929814999.880451,0.7487192274,428442413.31554
49.4869598276,1212.038238626,274.8082541133,1093.1561016387,583509951.69927,0.6071930628,398693668.82106
17.0181622996,1445.2123063806,284.9309187376,1286.7549360258,596653266.695097,0.9258850876,83863307.8378144
27.790157844699998,1202.7214609313,304.0413617254,981.3910513731,197869300.785889,0.6255513021,127637328.977912
41.8055838877,1372.5550549082,301.2300068035,1223.1564280452,567477744.9809071,0.5799644332,420374345.196095
10.4045369431,1118.6896264047,271.4961625144,959.6255982664,321857298.009337,0.9767458041,29443857.40455969
24.5294275127,1359.4738485257,287.7522767871,1122.4366266286,798201379.982904,0.9083806936,143370112.896821
18.8160888486,1180.8612838357,282.4420410911,1067.7044650398,937951191.768775,0.9693911235,55733786.2737809
31.079928966,1079.7918608144,279.3324646468,954.5017966275,687957908.4665871,0.9171450812,110349694.996076
14.485291545299999,1043.441830702,259.5216888641,812.3447809756,669281146.893727,0.9828209516,44213288.1008782
13.7115993243,1050.3259377722,280.5417801492,948.6040515942,847760778.4777019,0.9872799328,27171743.9142496
17.0181622996,1445.2123063806,284.9309187376,1286.7549360258,925571378.893758,0.9528756577,83863307.8378144
44.6073085952,1027.3930081125,269.4096321345,919.3543831945,367577017.308133,0.6819145840999999,194979933.033558
44.556394939300006,1285.0973195165,297.0702980804,1150.6345713365,838926732.388746,0.7459047485,386486230.740471
44.0378458838,1329.1229893245,297.7029234735,1036.5656446679,635527731.261921,0.6324342525,423415664.962208
32.490025583699996,1293.0671729699,310.5581536711,1148.7445037175999,488517920.205439,0.7647386268,204525555.715086
25.7182677621,1345.3595576025,270.24346712970004,1110.5477052291,711703784.649014,0.8882570031999999,151405895.39387
36.611704725100005,1102.2717930359,265.7192689057,901.4388815689,404132951.283924,0.7698122534,165190681.56325
44.2617879695,1335.2716607077,257.1694353295,1149.7898890039,802212196.448757,0.7043268445,432961302.221288
25.4545110454,1250.0736996696,269.0181560076,973.7975118802001,365213176.048386,0.8269687587000001,126036969.977096
32.490025583699996,1293.0671729699,310.5581536711,1148.7445037175999,408219858.707072,0.712745738,204525555.715086
30.8770569133,1376.8616204020002,253.1992087853,1095.8202908628,926017209.358168,0.8722351278,231548985.384275
24.9223995764,1427.7677660744,274.6454961202,1210.3419637694,988934316.513391,0.9119631641,168189776.612287
12.087412666099999,1164.3013233405,261.3876461706,976.3098748755,216955520.821726,0.9440563155,38432054.6674932
39.179400594499995,1410.5737797882,309.4492994896,1241.4800958416001,624140390.8548349,0.6429716454,402173372.711772
26.210127924899997,1387.1317547891001,292.7936970241,1097.790664119,654914369.824158,0.8636839149,174915274.607341
39.179400594499995,1410.5737797882,309.4492994896,1241.4800958416001,675220088.046397,0.6724525791,402173372.711772
33.464379896,1173.4051833953,297.4436246455,923.8873121246,591361173.453815,0.8505103545999999,168718581.967498
39.179400594499995,1410.5737797882,309.4492994896,1241.4800958416001,919495623.398908,0.7709870006,402173372.711772
46.6752358532,1321.0015143947999,288.9646315174,1052.4852384019,783360153.610973,0.6835651264,467908972.74808097
27.790157844699998,1202.7214609313,304.0413617254,981.3910513731,345030745.74528,0.8043972872,127637328.977912
34.2281601918,1335.6189476772,295.77335179709996,1186.2986632166,885855957.3650539,0.8473297858,252566009.321269
35.1701727747,1416.9526565148,280.9230295363,1241.3011883467,721917228.563877,0.7577100908,325469270.13716096
35.482919803099996,1223.2959573337,284.3449521884,1112.8235364001,509188059.677696,0.7654767862,204660681.654568
39.4914927216,1240.9310874128,305.1637711364,1015.7264866825,299631462.709348,0.3856345453,271303578.457163
14.9477681049,1052.1593899469,304.12389970419997,784.6047441047998,976623524.5927801,0.9881077132,50066390.6482053
