10000000.0,1306.03,24893333.43,3.64,336.57,245.99,1.0,1044.11,289.71,0.2792438453686564,0.8982669628017362,2636263.0193971256,913866.1321368093,21673664.502023153,5146849.464274616,4766225.361782186,10357.405442114119,25468560.06990229
10000000.0,1306.03,24893333.43,3.64,336.57,245.99,0.85,1041.51,273.03,0.30379579015539776,0.10814412629190154,2636263.0193971256,913866.1321368093,21673664.502023153,5146849.464274616,4766225.361782186,10357.405442114119,25468560.06990229
10000000.0,1306.03,24893333.43,3.64,336.57,245.99,0.74,1050.7,266.4,0.17288756164860367,0.8111588784539632,2636263.0193971256,913866.1321368093,21673664.502023153,5146849.464274616,4766225.361782186,10357.405442114119,25468560.06990229
10000000.0,1306.03,24893333.43,3.64,336.57,245.99,0.59,1046.79,304.98,0.017236460942091723,0.7085118706344333,2636263.0193971256,913866.1321368093,21673664.502023153,5146849.464274616,4766225.361782186,10357.405442114119,25468560.06990229
10000000.0,1306.03,24893333.43,3.64,336.57,245.99,0.58,1059.13,315.63,0.028005649510522996,0.7155364611360774,2636263.0193971256,913866.1321368093,21673664.502023153,5146849.464274616,4766225.361782186,10357.405442114119,25468560.06990229
10000000.0,1306.03,24893333.43,3.64,336.57,245.99,0.92,1055.53,294.84,0.25983214616358746,0.8849795306217173,2636263.0193971256,913866.1321368093,21673664.502023153,5146849.464274616,4766225.361782186,10357.405442114119,25468560.06990229
10000000.0,1034.37,24057686.07,3.39,284.68,152.21,0.63,876.7,271.15,0.0,0.7468487064892178,2489680.6424616496,1363569.5085416469,24952447.3113953,6868735.939416913,6323121.696012033,16205.71233321957,30768320.368307464
10000000.0,1034.37,24057686.07,3.39,284.68,152.21,0.94,863.19,303.22,0.18150395626949917,0.8924738677389124,2489680.6424616496,1363569.5085416469,24952447.3113953,6868735.939416913,6323121.696012033,16205.71233321957,30768320.368307464
10000000.0,1034.37,24057686.07,3.39,284.68,152.21,1.03,866.49,278.06,0.22921551435280085,0.9222360563063214,2489680.6424616496,1363569.5085416469,24952447.3113953,6868735.939416913,6323121.696012033,16205.71233321957,30768320.368307464
10000000.0,1034.37,24057686.07,3.39,284.68,152.21,0.7,869.71,316.58,0.02163957398627667,0.7902644643343743,2489680.6424616496,1363569.5085416469,24952447.3113953,6868735.939416913,6323121.696012033,16205.71233321957,30768320.368307464
10000000.0,1034.37,24057686.07,3.39,284.68,152.21,0.85,872.42,283.51,0.1580215575535356,0.8760591615803648,2489680.6424616496,1363569.5085416469,24952447.3113953,6868735.939416913,6323121.696012033,16205.71233321957,30768320.368307464
10000000.0,1034.37,24057686.07,3.39,284.68,152.21,0.57,882.09,296.87,0.0,0.7000673214726566,2489680.6424616496,1363569.5085416469,24952447.3113953,6868735.939416913,6323121.696012033,16205.71233321957,30768320.368307464
10000000.0,1353.18,24171439.47,3.66,340.38,215.94,0.65,1128.39,303.67,0.1860916233375534,0.8228122709325749,2824548.372819546,817341.3526370808,20980838.5643697,4801702.802793791,4418546.085609562,9133.810210874875,24300656.72747303
10000000.0,1353.18,24171439.47,3.66,340.38,215.94,0.52,1132.87,282.3,0.05191171103203651,0.7216156952518541,2824548.372819546,817341.3526370808,20980838.5643697,4801702.802793791,4418546.085609562,9133.810210874875,24300656.72747303
10000000.0,1353.18,24171439.47,3.66,340.38,215.94,0.97,1119.28,318.07,0.3357993503686574,0.9400026466792066,2824548.372819546,817341.3526370808,20980838.5643697,4801702.802793791,4418546.085609562,9133.810210874875,24300656.72747303
10000000.0,1353.18,24171439.47,3.66,340.38,215.94,0.91,1125.22,293.5,0.3231643044221779,0.9273348049487296,2824548.372819546,817341.3526370808,20980838.5643697,4801702.802793791,4418546.085609562,9133.810210874875,24300656.72747303
10000000.0,1353.18,24171439.47,3.66,340.38,215.94,0.68,1122.63,274.49,0.21268777574958364,0.837024559264495,2824548.372819546,817341.3526370808,20980838.5643697,4801702.802793791,4418546.085609562,9133.810210874875,24300656.72747303
10000000.0,1353.18,24171439.47,3.66,340.38,215.94,0.85,1135.92,265.64,0.3212768411412824,0.9168586708582894,2824548.372819546,817341.3526370808,20980838.5643697,4801702.802793791,4418546.085609562,9133.810210874875,24300656.72747303
10000000.0,1383.91,24850261.52,3.44,315.68,98.68672906885476,0.92,1321.59,263.42,-1,-1,0,0,0,0,0,0,0
10000000.0,1383.91,24850261.52,3.44,315.68,108.07755702563222,0.92,1321.59,263.42,-1,-1,0,0,0,0,0,0,0
10000000.0,1383.91,24850261.52,3.44,315.68,110.07907875781493,0.92,1321.59,263.42,-1,-1,0,0,0,0,0,0,0
10000000.0,1383.91,24850261.52,3.44,315.68,110.07907875781493,0.92,1321.59,263.42,0.5218568354904035,0.9387685805865889,2582962.063390549,668758.0545723308,18175075.15432193,3322574.8388739624,3091910.6394816167,7937.829711606556,21041726.977468178
10000000.0,1383.91,24850261.52,3.44,315.68,98.68672906885476,0.64,1324.81,310.7,-1,-1,0,0,0,0,0,0,0
10000000.0,1383.91,24850261.52,3.44,315.68,108.07755702563222,0.64,1324.81,310.7,-1,-1,0,0,0,0,0,0,0
10000000.0,1383.91,24850261.52,3.44,315.68,110.07907875781493,0.64,1324.81,310.7,-1,-1,0,0,0,0,0,0,0
10000000.0,1383.91,24850261.52,3.44,315.68,110.07907875781493,0.64,1324.81,310.7,0.4516107159561981,0.9116722302261235,2582962.063390549,668758.0545723308,18175075.15432193,3322574.8388739624,3091910.6394816167,7937.829711606556,21041726.977468178
10000000.0,1383.91,24850261.52,3.44,315.68,98.68672906885476,1.04,1314.79,299.82,-1,-1,0,0,0,0,0,0,0
