P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.83,1031.86,315.16,0.9737180264,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.6,1030.7,293.55,0.9195568827,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168
40000000,1042.5,22766112.57,3.19,26.2,281.57,1.03,1026.25,271.47,1.0045170348,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.86,1027.05,312.37,0.9767275837,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.77,1038.17,299.08,0.968767131,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.93,1028.77,284.83,0.9906925661,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.55,1022.5,296.82,0.8714496012,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.67,1118.47,300.56,0.9592938681,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.94,1115.39,283.8,0.9802051752,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,1,1126.67,311.89,0.9973263156,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.91,1121.58,286.73,0.9793713989,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.53,1117.83,298.53,0.8953892831,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.73,1130.77,289.69,0.9607147897,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,1.04,1125.36,267.5,0.9980701251,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.83,1113.52,294.22,0.9653644739,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.58,1112.67,302.77,0.2285077737,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.98,1128.97,292.88,0.9959770969,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.7,1128.24,269.28,0.9590381639,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.94,1130.26,304.6,0.9908595944,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.87,1120.83,312.69,0.9733064141,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.59,1116.59,275.12,0.9199813731,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.53,1123.71,316.37,0.9022345775,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.78,1115.58,277.41,0.9610616759,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.62,1122.81,264.96,0.9382148194,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.64,1119.83,309.87,0.9458925298,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.77,1112.07,281.37,0.9604750333,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.81,1125.68,273.82,0.9680505625,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.53,1108.71,303.09,0.9747481341,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.57,1099.02,290.57,0.9738321294,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.78,1100.87,266.3,1.019706794,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.85,1113.25,268.67,1.0101834673,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.71,1108.29,315.55,1.0081750868,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.73,1115.34,284.91,1.0199134758,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.87,1107.1,292.94,1.011220464,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.93,1100.3,271.83,1.0100785664,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.89,1117.36,281.7,1.0053705139,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.61,1111.05,310.33,0.9842400393,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,1.03,1112.48,300.82,1.0005272363,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.77,1101.67,297.53,1.0181449813,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.51,1116.04,314.65,0.9776256561,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.64,1097.67,287.53,0.9842916075,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.98,1109.67,307.06,1.0034251287,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.68,1103.68,265.54,0.9967069227,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.63,1106.29,294.64,0.9865535426,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.83,1104.92,276.85,1.015434947,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,1.02,1103.56,278.35,1.0042441023,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.95,1114.13,309.53,1.0030374887,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.99,1196.01,311.41,0.9976839632,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.57,1202.04,304.28,0.9655743182,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.76,1194.46,290.33,1.0015452301,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.91,1193.45,292.58,0.9952450228,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.81,1199.1,278.68,0.9936905383,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.59,1204.16,285.93,0.9721217441,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.73,1191.31,282.78,1.0177739823,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.8,1185.74,301.59,0.999553535,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.85,1203.02,273.08,0.9939744143,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.54,1188.04,316.08,0.9647519172,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.88,1201.33,265.13,0.9953337463,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.51,1198.03,309.3,0.9519570587,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.62,1192.4,279.74,0.9768697482,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.64,1188.51,293.86,0.9817935252,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.69,1190.33,313.63,1.0031527383,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,1.05,1187,270.25,0.9977838404,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.95,1200.16,275.43,0.9973730281,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.71,1191.55,268.65,1.0128878939,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,1,1204.38,304.91,0.9996691991,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.93,1196.62,297.56,0.9964327885,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.98,1178.3,267.08,0.9878423213,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.85,1191.22,284.19,0.9901665912,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.54,1188.67,290.68,0.9681146325,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,1.04,1182.8,289.13,0.9920714951,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.71,1178.95,269,0.9761421456,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.88,1196.93,303.61,0.9947695405,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.94,1185.5,299.43,0.9906946128,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.62,1186.24,287.22,0.9731386623,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.56,1194.16,275.07,0.9710841282,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.78,1192.01,278.26,0.9864111516,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,1.01,1190.2,280.57,0.9954031063,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.9,1179.94,307.9,0.9858589839,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.51,1182.52,273.32,0.97009888,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.59,1186.92,263.68,0.9715444121,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.96,1195.84,314.48,0.9973147867,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.69,1180.63,296.51,0.9756138902,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.74,1192.65,304.5,0.983639679,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.66,1184.28,293.85,0.9749556118,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.76,1188.06,310.85,0.9824571651,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1197.55,21624916.61,3.6,15.22,146.79,0.83,1194.7,316.89,0.9911162283,6654603.18808472,1911697.46139679,2546369.18563327,32413.8603856892,83900593.4748911,19134468.8508991,17723765.9201266,99104639.7606229,30319487.2959325,0.474673626
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.87,1276.7,306.16,0.9883913154,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.83,1278.8,269.63,0.9877457076,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,1.01,1267.99,283.48,0.9874617236,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.5,1262.63,274.86,0.9357991869,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.53,1275.43,280.15,0.9494989621,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.56,1281.13,296.06,0.95910232,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.97,1261.58,301.05,0.9795157329,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.59,1263.87,268.04,0.9492704121,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.72,1274.78,317.94,0.974791186,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,1.04,1280.06,296.73,1.0005385193,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.9,1266.1,310.74,0.9801475241,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.93,1272.64,288.2,0.9880102216,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.62,1269.22,287.61,0.9571064745,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.79,1269.77,278.32,0.9761902741,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.66,1264.62,303.24,0.9579354975,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.75,1266.88,312.89,0.9699406832,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.68,1271.92,265.05,0.9676857836,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.85,1270.35,308.66,0.9811178457,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.71,1277.77,292.68,0.976667755,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1281.24,21925788.12,2.75,25.86,103.96,0.97,1274.11,274.05,0.9913697633,7335061.27031652,1847038.2337709,1389938.32595486,43809.4229200933,67230958.8834282,10352598.3404641,9836001.8390987,84567905.2912407,25256260.6209894,0.5562672806
40000000,1263.49,20480785.76,3.12,16.7,228.46,0.83,1249.76,289.41,0.9603241805,7531829.85312469,1788467.85101235,3171440.29714578,34383.2775348548,75990216.7680118,15181116.893826,13766741.1703204,91460394.2180478,29690098.0134017,0.5143467739
40000000,1263.49,20480785.76,3.12,16.7,228.46,0.96,1243.77,299.09,0.9776327723,7531829.85312469,1788467.85101235,3171440.29714578,34383.2775348548,75990216.7680118,15181116.893826,13766741.1703204,91460394.2180478,29690098.0134017,0.5143467739
40000000,1263.49,20480785.76,3.12,16.7,228.46,0.58,1257.37,264.92,0.9249848485,7531829.85312469,1788467.85101235,3171440.29714578,34383.2775348548,75990216.7680118,15181116.893826,13766741.1703204,91460394.2180478,29690098.0134017,0.5143467739
40000000,1263.49,20480785.76,3.12,16.7,228.46,0.69,1253.04,298.52,0.934463389,7531829.85312469,1788467.85101235,3171440.29714578,34383.2775348548,75990216.7680118,15181116.893826,13766741.1703204,91460394.2180478,29690098.0134017,0.5143467739
