P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des,
20000000.0,1107.93,23883124.96,3.37,21.26,179.44,0.48,1093.66,315.31,0.35677171297509414,0.9571773929011075,3174329.6068901503,1137831.8126813543,1834470.6553471647,21231.19949227067,41691924.19180254,9294577.170505479,8876167.669364354,51514703.14204469,18761461.650592066,0.4565915732267018,
20000000.0,1107.93,23883124.96,3.37,21.26,179.44,0.89,1101.92,323.5,0.4452430404419692,1.0060095948361845,3174329.6068901503,1137831.8126813543,1834470.6553471647,21231.19949227067,41691924.19180254,9294577.170505479,8876167.669364354,51514703.14204469,18761461.650592066,0.4565915732267018,
20000000.0,1107.93,23883124.96,3.37,21.26,179.44,0.95,1106.56,281.26,0.45542961770974427,1.001504532217631,3174329.6068901503,1137831.8126813543,1834470.6553471647,21231.19949227067,41691924.19180254,9294577.170505479,8876167.669364354,51514703.14204469,18761461.650592066,0.4565915732267018,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.67,1055.63,276.26,0.4254386568615299,0.9926933779509001,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.69,1058.54,313.64,0.4221401079603866,0.9977426381298209,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.58,1070.97,269.27,0.4184807193945267,0.9843514959890578,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.48,1059.33,294.78,0.3786168439080606,0.9717322238445912,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,1.0,1061.78,298.03,0.43980733255494797,1.0068727761087746,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.53,1067.94,263.54,0.4053913295602349,0.9743415059455287,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.61,1061.44,271.51,0.41890358328887367,0.9848652315050742,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.73,1075.0,278.33,0.44387420374334424,1.0186961637559153,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,1.0,1073.58,321.53,0.4413904566861564,1.0000883324831142,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.89,1073.27,282.62,0.447466378520976,1.0056249643400588,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.96,1065.03,300.26,0.4398168637008158,1.006803970931762,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.5,1063.64,316.04,0.3867229116301412,0.9694366594506922,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.56,1057.12,262.86,0.40650214240201116,0.9750020903122898,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.78,1068.28,310.62,0.43775616892952496,1.0209286113639888,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,1.05,1060.23,283.45,0.44743933362479826,1.0055571627312132,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.93,1071.43,287.73,0.4471360118707094,1.004100114320064,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.8,1064.0,292.13,0.4415152727210572,1.0198637071322008,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.83,1055.46,307.63,0.4346332264072922,1.0157776193355832,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.65,1066.51,302.49,0.4209833925060862,0.9964252383294294,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1074.42,20988630.44,2.99,26.61,148.78,0.87,1069.76,324.65,0.4394012256315508,1.0097972785215785,3682565.4935887037,1225657.9007636572,1365807.160070174,24918.110275550276,41424026.16459076,9324893.69247636,8577953.120181706,52375118.20030956,18894293.618780557,0.44909071635839626,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.83,1202.13,261.71,0.48553450614702814,0.9925204349435112,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.9,1186.22,264.05,0.48164992426869974,0.9880864888486722,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.51,1201.34,296.62,0.452775277036291,0.9770607067251149,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.57,1195.14,316.1,0.4582882914572745,0.9785094740025468,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.96,1203.92,309.76,0.4814354097122848,0.9983946091649865,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.87,1197.48,301.77,0.4766850756161369,0.9920275573872177,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,1.04,1202.5,322.7,0.4824124845156529,0.9997318705277368,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,1.02,1192.55,290.31,0.48496781614928447,0.9941770286292092,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.81,1188.99,315.06,0.4712080407381718,0.9857433580450149,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.58,1198.46,295.29,0.46048878601316745,0.9788774018051611,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.72,1190.46,320.91,0.4674296996610095,0.9815995596848759,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.53,1184.83,279.95,0.45822655537456364,0.9768426703846771,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.75,1191.18,288.63,0.47675394325822446,0.9834426465470267,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.67,1205.03,269.14,0.47834976609543833,0.9841521342392836,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.98,1200.01,271.52,0.4887768496905031,0.9969841989674741,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.66,1187.9,276.55,0.47182429445322854,0.9799939066342864,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.62,1187.45,305.81,0.4602725367460975,0.9788465966114368,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.93,1194.29,304.23,0.47713548703120406,0.9925278813650444,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.78,1196.67,276.3,0.48140256352829874,0.9878111793910339,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1204.61,24322752.63,3.52,18.19,142.28,0.46,1193.1,283.65,0.45084948846299433,0.9863041603076219,3202173.046024495,961517.6540690814,1085954.7636223873,17206.43926867381,39845518.35402669,8329355.221170137,7994983.780923844,47944708.464949995,17433786.120600395,0.49058968351278803,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.89,1272.73,301.05,0.44170099362062903,0.9844892768223583,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.56,1270.4,319.96,0.3395479780521715,0.9407613195030934,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.63,1271.19,278.89,0.3890357302974123,0.9744483178288582,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.78,1274.94,315.66,0.4257578235403326,0.9767860615532512,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.51,1261.38,306.11,0.2883454655177536,0.918701486348341,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.53,1273.6,275.07,0.32766782161770824,0.9331052087438838,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.79,1264.33,291.46,0.42816744626436104,0.9757064951031448,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.46,1258.7,314.71,0.22884223014786945,0.8655780575204141,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.82,1276.85,324.63,0.433455859181013,0.9787620335396213,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.98,1260.34,282.38,0.45461792090806025,0.9902384249869571,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.95,1261.81,293.32,0.4471255576154009,0.9873049133593561,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.73,1265.29,266.18,0.41964791493540904,0.9821426843352485,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,1.04,1257.24,284.51,0.45874543010443286,0.9948811609540807,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,1.01,1266.2,262.72,0.46028111125025595,0.996282203055227,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.58,1263.43,297.4,0.34703804965136104,0.9442219568837009,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.85,1269.12,271.7,0.442620620858323,0.9789500625795171,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.64,1257.83,286.65,0.38353942889920434,0.9683983107080165,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.68,1268.89,269.7,0.4095278477688707,0.9992772197425573,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.92,1275.87,310.18,0.44710996341255566,0.9906208837829897,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1276.33,22810650.56,3.95,23.25,286.12,0.72,1267.18,305.16,0.41033002665367574,0.9834989885693209,2979313.4204322593,951498.3787286372,1021655.4975767473,15053.478342710063,43564070.190647036,10292416.700068865,9750474.138645468,50740997.063171156,20443633.814523935,0.46355374772493096,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.6,1186.68,310.09,0.4736973057087128,0.9829519916945052,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,1.04,1180.45,275.28,0.49290813222474994,0.9942195414788608,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.97,1188.31,278.07,0.4947202096650459,0.9973497457635417,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.97,1185.04,291.73,0.49043143864192107,0.9951513350031473,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.84,1178.59,319.28,0.4794887259975978,0.9872214250969156,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.52,1173.7,300.29,0.46370029884034386,0.9752233576203905,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.81,1189.75,314.43,0.4828426956709682,0.9915200992423326,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.72,1182.61,297.29,0.4774870993402453,0.985818904896506,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.57,1176.53,267.75,0.47707730796529757,0.9785551995680982,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.89,1175.62,272.85,0.4881373532175111,0.9872958039857852,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.45,1172.19,316.09,0.45771904443457045,0.9776922789026784,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.67,1191.08,266.59,0.4869273741516765,0.9864527187512717,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.63,1189.15,292.8,0.480128291839678,0.9847496934958867,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.6,1171.46,283.92,0.47694712405188644,0.9786112168072719,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
20000000.0,1190.6,21847181.5,3.06,24.82,103.44,0.94,1177.15,302.4,0.4811333452934046,0.9888324629688666,3726147.968794326,1016543.838777895,816299.6605228932,20442.510712212035,38362877.89092286,7680187.975385315,7161510.563604841,47423816.31419224,16999791.001215383,0.49597820631094297,
