P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des
20000000,1259.88,24531639.98,2.99,27.07,247.23,0.84,1240.32,290.21,0.5031471932,0.9782928359,3355345.06435854,1052067.83704926,915802.872567304,24082.5728417129,35229769.7348766,5878263.22830054,5830327.15464334,44950710.0615625,17678230.4404665,0.5232660245
20000000,1259.88,24531639.98,2.99,27.07,247.23,0.75,1248.92,305.45,0.4891711,0.9741749574,3355345.06435854,1052067.83704926,915802.872567304,24082.5728417129,35229769.7348766,5878263.22830054,5830327.15464334,44950710.0615625,17678230.4404665,0.5232660245
20000000,1259.88,24531639.98,2.99,27.07,247.23,0.6,1253.4,292.99,0.4679009844,0.9692262137,3355345.06435854,1052067.83704926,915802.872567304,24082.5728417129,35229769.7348766,5878263.22830054,5830327.15464334,44950710.0615625,17678230.4404665,0.5232660245
20000000,1259.88,24531639.98,2.99,27.07,247.23,0.81,1251.01,285.8,0.5051977054,0.9786184879,3355345.06435854,1052067.83704926,915802.872567304,24082.5728417129,35229769.7348766,5878263.22830054,5830327.15464334,44950710.0615625,17678230.4404665,0.5232660245
20000000,1259.88,24531639.98,2.99,27.07,247.23,1.02,1256.85,294.04,0.5163674319,1.0001331982,3355345.06435854,1052067.83704926,915802.872567304,24082.5728417129,35229769.7348766,5878263.22830054,5830327.15464334,44950710.0615625,17678230.4404665,0.5232660245
20000000,1259.88,24531639.98,2.99,27.07,247.23,0.97,1248.71,313.77,0.5087331376,0.9911828991,3355345.06435854,1052067.83704926,915802.872567304,24082.5728417129,35229769.7348766,5878263.22830054,5830327.15464334,44950710.0615625,17678230.4404665,0.5232660245
20000000,1259.88,24531639.98,2.99,27.07,247.23,0.92,1241.85,274.79,0.5115193983,0.9816536739,3355345.06435854,1052067.83704926,915802.872567304,24082.5728417129,35229769.7348766,5878263.22830054,5830327.15464334,44950710.0615625,17678230.4404665,0.5232660245
20000000,1259.88,24531639.98,2.99,27.07,247.23,0.53,1255.28,284.02,0.4456546659,0.9359560758,3355345.06435854,1052067.83704926,915802.872567304,24082.5728417129,35229769.7348766,5878263.22830054,5830327.15464334,44950710.0615625,17678230.4404665,0.5232660245
20000000,1259.88,24531639.98,2.99,27.07,247.23,0.68,1244.88,281.95,0.4890516878,0.983167745,3355345.06435854,1052067.83704926,915802.872567304,24082.5728417129,35229769.7348766,5878263.22830054,5830327.15464334,44950710.0615625,17678230.4404665,0.5232660245
20000000,1259.88,24531639.98,2.99,27.07,247.23,0.5,1247.26,296.61,0.4164330943,0.9222729209,3355345.06435854,1052067.83704926,915802.872567304,24082.5728417129,35229769.7348766,5878263.22830054,5830327.15464334,44950710.0615625,17678230.4404665,0.5232660245
20000000,1181.68,24561198.68,3.84,17.16,153.28,1.03,1177,292.6,0.4592784904,0.9983757782,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.61,1178.94,279.76,0.4445920775,0.9887701026,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.75,1168.23,301.75,0.4432530012,0.9903223133,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.97,1163.06,289.04,0.4554458135,0.9915789068,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.66,1173.18,275.45,0.4471619522,0.9894755067,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.84,1166.71,313.33,0.446450687,0.9907301153,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.74,1165.07,309.23,0.4416398227,0.9900300879,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,1,1170.51,300.14,0.4519723538,0.9946151524,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.58,1161.9,263.9,0.4359252889,0.9943525003,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.88,1176.18,270.2,0.4588992637,0.993408273,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.71,1174.3,283.12,0.4509484488,0.990299475,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.69,1172.07,305.37,0.4410398037,0.9899060091,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.9,1181.62,310.87,0.4538572243,0.9968175285,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.78,1169.05,266.45,0.4529115957,0.9905822285,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.53,1179.93,274.02,0.4354980798,0.9949927666,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.51,1178.33,317.33,0.4241503904,1.0003507563,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.83,1164.63,296.91,0.4454221915,0.9906397799,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.93,1166.09,294.72,0.448716686,0.9916382098,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.98,1171.51,278.68,0.4598334378,0.9945591057,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1181.68,24561198.68,3.84,17.16,153.28,0.59,1175.63,287.57,0.4404246638,0.9875467023,2953079.20437341,996856.725495383,1232639.75238488,16413.0019502122,42780785.0592447,9823221.84878719,9436383.85852478,50675035.5585073,18361920.1067904,0.4641571356
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.6,1161.69,313.37,0.4571538055,0.9900152569,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.62,1154.35,298.02,0.4564024293,0.990783146,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.95,1166.74,270.48,0.4805812823,0.9986043432,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.77,1150.82,290.85,0.4685406819,0.9919150294,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.94,1160.37,275.33,0.4784269934,0.997212839,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.81,1166.09,295.66,0.4687857613,0.9962407783,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.66,1155.77,282.39,0.4670867529,0.9901016409,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.87,1152.02,317.45,0.4659568203,0.9941848366,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.58,1168.67,286.08,0.4656391437,0.9894831932,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,1.04,1157.34,311.91,0.4709970283,0.9977313773,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.99,1161.94,263.92,0.4798359439,0.9981295673,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.84,1153.46,277.93,0.4738398139,0.9939201276,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.91,1163.12,289.4,0.4773762056,0.9973660758,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.68,1164.42,283.7,0.4711039543,0.9921846465,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.7,1159.03,266.11,0.4704703347,0.9918021483,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.78,1165.1,306.98,0.4674937948,0.9953210663,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.5,1155.33,307.95,0.4480936584,0.9996352044,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.54,1158.2,299.82,0.4524401955,0.9943305455,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,0.73,1169.14,272.04,0.4751503783,0.9948920874,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1170.72,22584049.4,3.2,24.41,124.61,1.01,1170.37,303.73,0.4744837609,0.9998730236,3558294.35490613,1045764.88059043,946035.842713525,20221.5325791944,39596470.3556278,8284407.93527594,7790883.06841917,48754014.6376269,17581453.7749472,0.4824460001
20000000,1193.38,21445511.82,3.65,15.48,254.82,1,1183.92,304.55,0.4330524876,0.9985185634,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.81,1176.92,308.48,0.4112025753,1.006683399,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.53,1180.12,281.54,0.3029899174,0.9447509761,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451
20000000,1193.38,21445511.82,3.65,15.48,254.82,0.85,1183.38,295.83,0.4185793867,0.9994742041,3232687.45965813,1068132.10132998,1453822.93327767,17853.7886216646,44589921.3408121,10950280.9146983,10118461.0741812,52961727.2981124,20715601.5119627,0.4441165451
