P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q,eta_gross,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1128.21,267.03,0.9943968560857652,0.4062614245166484,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1128.21,281.06,0.9943968560857652,0.4061348343241074,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1128.21,295.09,0.9943968560857652,0.39849279421640726,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1128.21,309.12,0.9943968560857652,0.39849279421640726,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1128.21,323.15,0.9943968560857652,0.39849279421640726,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1123.21,253.0,0.990537414857757,0.4028441193683045,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1123.21,267.03,0.990537414857757,0.4028432302875606,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1123.21,281.06,0.990537414857757,0.4027161468603363,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1123.21,295.09,0.990537414857757,0.3950443309923112,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1123.21,309.12,0.990537414857757,0.3950443309923112,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1123.21,323.15,0.990537414857757,0.3950443309923112,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1118.21,253.0,0.9865652566190601,0.3993822943681145,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1118.21,267.03,0.9865652566190601,0.39938140170770936,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1118.21,281.06,0.9865652566190601,0.3992538066108524,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1118.21,295.09,0.9865652566190601,0.39155110209516664,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1118.21,309.12,0.9865652566190601,0.39155110209516664,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1118.21,323.15,0.9865652566190601,0.39155110209516664,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1113.21,253.0,0.9829136068694726,0.3957501127668187,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1113.21,267.03,0.9829136068694726,0.39574921679006597,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1113.21,281.06,0.9829136068694726,0.3956211476611067,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1113.21,295.09,0.9829136068694726,0.3878898266130835,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1113.21,309.12,0.9829136068694726,0.3878898266130835,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1113.21,323.15,0.9829136068694726,0.3878898266130835,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1108.21,253.0,0.9800312163564117,0.3921441993354708,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1108.21,267.03,0.9800312163564117,0.3921433007235419,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1108.21,281.06,0.9800312163564117,0.39201485492776206,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1108.21,295.09,0.9800312163564117,0.3842607951280845,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1108.21,309.12,0.9800312163564117,0.3842607951280845,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.61,1108.21,323.15,0.9800312163564117,0.3842607951280845,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1133.21,253.0,1.006480985451229,0.4337618066952797,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1133.21,267.03,1.006480985451229,0.43376093169838015,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1133.21,281.06,1.006480985451229,0.4336358613877696,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1133.21,295.09,1.006480985451229,0.42608557403308955,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1133.21,309.12,1.006480985451229,0.42608557403308955,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1133.21,323.15,1.006480985451229,0.42608557403308955,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1128.21,253.0,1.0118355293036734,0.43271045101508293,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1128.21,267.03,1.0118355293036734,0.43270958064858933,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1128.21,281.06,1.0118355293036734,0.43258517219896647,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1128.21,295.09,1.0118355293036734,0.4250748402951165,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1128.21,309.12,1.0118355293036734,0.4250748402951165,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1128.21,323.15,1.0118355293036734,0.4250748402951165,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1123.21,253.0,1.0179653868821492,0.43164365095318163,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1123.21,267.03,1.0179653868821492,0.43164278582775295,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1123.21,281.06,1.0179653868821492,0.4315191265254858,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1123.21,295.09,1.0179653868821492,0.42405401940582876,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1123.21,309.12,1.0179653868821492,0.42405401940582876,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1123.21,323.15,1.0179653868821492,0.42405401940582876,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1118.21,253.0,1.0241251214918519,0.4305646941034458,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1118.21,267.03,1.0241251214918519,0.43056383418142724,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1118.21,281.06,1.0241251214918519,0.43044091864422157,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1118.21,295.09,1.0241251214918519,0.4230207113885803,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1118.21,309.12,1.0241251214918519,0.4230207113885803,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1118.21,323.15,1.0241251214918519,0.4230207113885803,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1113.21,253.0,1.0220412985941145,0.4278497259968717,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1113.21,267.03,1.0220412985941145,0.4278488643215726,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1113.21,281.06,1.0220412985941145,0.42772569817393535,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1113.21,295.09,1.0220412985941145,0.420290361981913,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1113.21,309.12,1.0220412985941145,0.420290361981913,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1113.21,323.15,1.0220412985941145,0.420290361981913,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1108.21,253.0,1.016687404174198,0.4244577421890679,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1108.21,267.03,1.016687404174198,0.42445687597617093,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1108.21,281.06,1.016687404174198,0.42433306123335307,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1108.21,295.09,1.016687404174198,0.4168585704252853,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1108.21,309.12,1.016687404174198,0.4168585704252853,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.72,1108.21,323.15,1.016687404174198,0.4168585704252853,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1133.21,253.0,0.9965210738322163,0.44427983929974885,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1133.21,267.03,0.9965210738322163,0.4442789555575333,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1133.21,281.06,0.9965210738322163,0.44415263520889287,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1133.21,295.09,0.9965210738322163,0.4365268851302168,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1133.21,309.12,0.9965210738322163,0.4365268851302168,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1133.21,323.15,0.9965210738322163,0.4365268851302168,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1128.21,253.0,0.9973088641609412,0.442727089120551,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1128.21,267.03,0.9973088641609412,0.44272620607641755,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1128.21,281.06,0.9973088641609412,0.4425999855102543,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1128.21,295.09,0.9973088641609412,0.43498025913434196,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1128.21,309.12,0.9973088641609412,0.43498025913434196,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1128.21,323.15,0.9973088641609412,0.43498025913434196,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1123.21,253.0,0.9985316445513476,0.44114021377051604,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1123.21,267.03,0.9985316445513476,0.4411393318077395,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1123.21,281.06,0.9985316445513476,0.4410132658085687,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1123.21,295.09,0.9985316445513476,0.433402870385805,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1123.21,309.12,0.9985316445513476,0.433402870385805,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1123.21,323.15,0.9985316445513476,0.433402870385805,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1118.21,253.0,1.0001167584019903,0.4395227249607556,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1118.21,267.03,1.0001167584019903,0.43952184439582725,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1118.21,281.06,1.0001167584019903,0.4393959782022889,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1118.21,295.09,1.0001167584019903,0.4317976447143864,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1118.21,309.12,1.0001167584019903,0.4317976447143864,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1118.21,323.15,1.0001167584019903,0.4317976447143864,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1113.21,253.0,1.0016594633649367,0.43788381474601323,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1113.21,267.03,1.0016594633649367,0.43788293553728624,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1113.21,281.06,1.0016594633649367,0.4377572631964578,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1113.21,295.09,1.0016594633649367,0.43017063227535635,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1113.21,309.12,1.0016594633649367,0.43017063227535635,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1113.21,323.15,1.0016594633649367,0.43017063227535635,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1108.21,253.0,1.003120270153085,0.43622368866103756,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1108.21,267.03,1.003120270153085,0.43622281073266955,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1108.21,281.06,1.003120270153085,0.436097321403803,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1108.21,295.09,1.003120270153085,0.42852173861150367,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1108.21,309.12,1.003120270153085,0.42852173861150367,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.83,1108.21,323.15,1.003120270153085,0.42852173861150367,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1133.21,253.0,0.9982480372218124,0.4516861283008742,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1133.21,267.03,0.9982480372218124,0.4516852460875275,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1133.21,281.06,0.9982480372218124,0.4515591442723671,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1133.21,295.09,0.9982480372218124,0.4439465866976711,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1133.21,309.12,0.9982480372218124,0.4439465866976711,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1133.21,323.15,0.9982480372218124,0.4439465866976711,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1128.21,253.0,0.9970267987403753,0.4497293158758539,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1128.21,267.03,0.9970267987403753,0.44972843258190154,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1128.21,281.06,0.9970267987403753,0.4496021763071123,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1128.21,295.09,0.9970267987403753,0.4419802942606327,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1128.21,309.12,0.9970267987403753,0.4419802942606327,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1128.21,323.15,0.9970267987403753,0.4419802942606327,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1123.21,253.0,0.995656990802088,0.44774050553541056,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1123.21,267.03,0.995656990802088,0.4477396210262374,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1123.21,281.06,0.995656990802088,0.44761319105021463,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1123.21,295.09,0.995656990802088,0.43998082294816726,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1123.21,309.12,0.995656990802088,0.43998082294816726,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1123.21,323.15,0.995656990802088,0.43998082294816726,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1118.21,253.0,0.9955325445328337,0.446056276760213,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1118.21,267.03,0.9955325445328337,0.446055392140472,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1118.21,281.06,0.9955325445328337,0.4459289463601052,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1118.21,295.09,0.9955325445328337,0.4382956241760029,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1118.21,309.12,0.9955325445328337,0.4382956241760029,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1118.21,323.15,0.9955325445328337,0.4382956241760029,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1113.21,253.0,0.9963464977833831,0.4446081466683651,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1113.21,267.03,0.9963464977833831,0.4446072627713035,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1113.21,281.06,0.9963464977833831,0.4444809202892914,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1113.21,295.09,0.9963464977833831,0.4368538340556522,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1113.21,309.12,0.9963464977833831,0.4368538340556522,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1113.21,323.15,0.9963464977833831,0.4368538340556522,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1108.21,253.0,0.9971070092935638,0.44313774722316923,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1108.21,267.03,0.9971070092935638,0.4431368640002719,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1108.21,281.06,0.9971070092935638,0.4430106178819509,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1108.21,295.09,0.9971070092935638,0.4353893489646235,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1108.21,309.12,0.9971070092935638,0.4353893489646235,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,0.94,1108.21,323.15,0.9971070092935638,0.4353893489646235,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1133.21,253.0,1.001229640917822,0.4561762282568724,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1133.21,267.03,1.001229640917822,0.4561753486707058,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1133.21,281.06,1.001229640917822,0.456049622379424,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1133.21,295.09,1.001229640917822,0.4484597345588715,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1133.21,309.12,1.001229640917822,0.4484597345588715,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1133.21,323.15,1.001229640917822,0.4484597345588715,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1128.21,253.0,0.9997759571211267,0.45436936521778015,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1128.21,267.03,0.9997759571211267,0.4543684843526869,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1128.21,281.06,0.9997759571211267,0.454242575254176,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1128.21,295.09,0.9997759571211267,0.44664165166419445,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1128.21,309.12,0.9997759571211267,0.44664165166419445,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1128.21,323.15,0.9997759571211267,0.44664165166419445,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1123.21,253.0,0.9987434725876096,0.45253235147159304,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1123.21,267.03,0.9987434725876096,0.452531469695876,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1123.21,281.06,0.9987434725876096,0.4524054304346152,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1123.21,295.09,0.9987434725876096,0.4447966491351592,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1123.21,309.12,0.9987434725876096,0.4447966491351592,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1123.21,323.15,0.9987434725876096,0.4447966491351592,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1118.21,253.0,0.9976337342225023,0.45066079693281885,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1118.21,267.03,0.9976337342225023,0.45065991417624046,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1118.21,281.06,0.9976337342225023,0.45053373471261987,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1118.21,295.09,0.9976337342225023,0.4429164896290816,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1118.21,309.12,0.9976337342225023,0.4429164896290816,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1118.21,323.15,0.9976337342225023,0.4429164896290816,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1113.21,253.0,0.9963615083850584,0.4487513555227606,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1113.21,267.03,0.9963615083850584,0.44875047163901527,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1113.21,281.06,0.9963615083850584,0.4486241310604054,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1113.21,295.09,0.9963615083850584,0.44099715973200126,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1113.21,309.12,0.9963615083850584,0.44099715973200126,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1113.21,323.15,0.9963615083850584,0.44099715973200126,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1108.21,253.0,0.9950672997961484,0.44683006899646405,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1108.21,267.03,0.9950672997961484,0.44682918396311816,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1108.21,281.06,0.9950672997961484,0.44670267906289707,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1108.21,295.09,0.9950672997961484,0.43906578791117784,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1108.21,309.12,0.9950672997961484,0.43906578791117784,
10000000.0,1133.21,20774456.29,3.3,16.81,192.72,1.05,1108.21,323.15,0.9950672997961484,0.43906578791117784,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1185.32,253.0,0.9565145219484917,0.3687015278740067,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1185.32,267.03,0.9565145219484917,0.368700580558565,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1185.32,281.06,0.9565145219484917,0.36856517317986637,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1185.32,295.09,0.9565145219484917,0.360390854157805,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1185.32,309.12,0.9565145219484917,0.360390854157805,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1185.32,323.15,0.9565145219484917,0.360390854157805,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1180.32,253.0,0.9568269889031678,0.36490619582691225,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1180.32,267.03,0.9568269889031678,0.3649052488208314,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1180.32,281.06,0.9568269889031678,0.3647698856615494,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1180.32,295.09,0.9568269889031678,0.3565982360923786,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1180.32,309.12,0.9568269889031678,0.3565982360923786,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1180.32,323.15,0.9568269889031678,0.3565982360923786,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1175.32,253.0,0.9586414883256611,0.3611254101996598,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1175.32,267.03,0.9586414883256611,0.3611244649860551,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1175.32,281.06,0.9586414883256611,0.36098935803973414,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1175.32,295.09,0.9586414883256611,0.3528331756223659,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1175.32,309.12,0.9586414883256611,0.3528331756223659,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1175.32,323.15,0.9586414883256611,0.3528331756223659,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1170.32,253.0,0.9628990674381636,0.35754115768614864,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1170.32,267.03,0.9628990674381636,0.35754021665192454,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1170.32,281.06,0.9628990674381636,0.35740570709792857,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1170.32,295.09,0.9628990674381636,0.3492855882650753,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1170.32,309.12,0.9628990674381636,0.3492855882650753,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1170.32,323.15,0.9628990674381636,0.3492855882650753,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1165.32,253.0,0.9576372213956204,0.3531760227839157,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1165.32,267.03,0.9576372213956204,0.3531750765790726,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1165.32,281.06,0.9576372213956204,0.3530398279471162,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1165.32,295.09,0.9576372213956204,0.34487509220277385,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1165.32,309.12,0.9576372213956204,0.34487509220277385,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1165.32,323.15,0.9576372213956204,0.34487509220277385,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1160.32,253.0,0.9521629060182553,0.34855745180956643,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1160.32,267.03,0.9521629060182553,0.348556500164663,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1160.32,281.06,0.9521629060182553,0.3484204739413291,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1160.32,295.09,0.9521629060182553,0.3402087962943408,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1160.32,309.12,0.9521629060182553,0.3402087962943408,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.5,1160.32,323.15,0.9521629060182553,0.3402087962943408,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1185.32,253.0,0.9911459906045803,0.41922741875952557,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1185.32,267.03,0.9911459906045803,0.4192265045440766,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1185.32,281.06,0.9911459906045803,0.4190958284122736,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1185.32,295.09,0.9911459906045803,0.4112071269235331,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1185.32,309.12,0.9911459906045803,0.4112071269235331,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1185.32,323.15,0.9911459906045803,0.4112071269235331,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1180.32,253.0,0.9873453515036745,0.4159611296571022,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1180.32,267.03,0.9873453515036745,0.4159602119225168,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1180.32,281.06,0.9873453515036745,0.4158290327723775,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1180.32,295.09,0.9873453515036745,0.40790996490039755,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1180.32,309.12,0.9873453515036745,0.40790996490039755,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1180.32,323.15,0.9873453515036745,0.40790996490039755,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1175.32,253.0,0.9834346158554508,0.4126494707489527,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1175.32,267.03,0.9834346158554508,0.41264854936489503,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1175.32,281.06,0.9834346158554508,0.41251684856647275,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1175.32,295.09,0.9834346158554508,0.40456628965225333,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1175.32,309.12,0.9834346158554508,0.40456628965225333,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1175.32,323.15,0.9834346158554508,0.40456628965225333,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1170.32,253.0,0.9794129590542706,0.4092916694438787,
10000000.0,1185.32,20343792.74,3.12,26.11,220.94,0.61,1170.32,267.03,0.9794129590542706,0.40929074427644196,
