P_net,T_in_ref_blk,p_high,PR,delta,Pinch_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,dTemp_particle_PHX,eta_cycle_des,
20000000.0,1034.82,20109562.12,2.77,120.56,29.09,0.55,1016.35,300.68,0.2631786973320673,0.933734080249794,6807487.451554992,2705054.0817310275,848989.2477184087,36708.66150208416,43833861.73403294,10862043.93268292,9450638.449417312,55717799.0556171,25321715.68209477,235.9075490652349,0.42214839334292503,
20000000.0,1034.82,20109562.12,2.77,120.56,29.09,0.7,1033.59,274.7,0.36941120247699577,0.9834738787253022,6807487.451554992,2705054.0817310275,848989.2477184087,36708.66150208416,43833861.73403294,10862043.93268292,9450638.449417312,55717799.0556171,25321715.68209477,235.9075490652349,0.42214839334292503,
20000000.0,1034.82,20109562.12,2.77,120.56,29.09,1.0,1021.95,315.76,0.40951794649494616,1.0024572421135938,6807487.451554992,2705054.0817310275,848989.2477184087,36708.66150208416,43833861.73403294,10862043.93268292,9450638.449417312,55717799.0556171,25321715.68209477,235.9075490652349,0.42214839334292503,
20000000.0,1034.82,20109562.12,2.77,120.56,29.09,0.6,1029.93,291.71,0.3200029851720598,0.9686975383812149,6807487.451554992,2705054.0817310275,848989.2477184087,36708.66150208416,43833861.73403294,10862043.93268292,9450638.449417312,55717799.0556171,25321715.68209477,235.9075490652349,0.42214839334292503,
20000000.0,1034.82,20109562.12,2.77,120.56,29.09,0.87,1027.84,289.56,0.4062829795537292,1.0161478577949519,6807487.451554992,2705054.0817310275,848989.2477184087,36708.66150208416,43833861.73403294,10862043.93268292,9450638.449417312,55717799.0556171,25321715.68209477,235.9075490652349,0.42214839334292503,
20000000.0,1240.83,24275744.22,3.8,61.66,15.57,0.84,1236.59,274.93,0.4746615914618202,0.9853893526131036,5536982.268823902,1498138.6918557673,1369604.044916106,16355.558837005294,41620134.018214315,9406332.261073964,8692622.40520765,47570027.12580083,22306237.847324345,258.22482887743536,0.49445377211431907,
20000000.0,1240.83,24275744.22,3.8,61.66,15.57,0.72,1224.8,270.85,0.44894291530916614,0.9989363743932901,5536982.268823902,1498138.6918557673,1369604.044916106,16355.558837005294,41620134.018214315,9406332.261073964,8692622.40520765,47570027.12580083,22306237.847324345,258.22482887743536,0.49445377211431907,
20000000.0,1240.83,24275744.22,3.8,61.66,15.57,0.61,1239.99,291.37,0.4151024176410776,0.9700528343042464,5536982.268823902,1498138.6918557673,1369604.044916106,16355.558837005294,41620134.018214315,9406332.261073964,8692622.40520765,47570027.12580083,22306237.847324345,258.22482887743536,0.49445377211431907,
20000000.0,1240.83,24275744.22,3.8,61.66,15.57,0.88,1229.52,313.56,0.46827095039756617,0.9855487882789595,5536982.268823902,1498138.6918557673,1369604.044916106,16355.558837005294,41620134.018214315,9406332.261073964,8692622.40520765,47570027.12580083,22306237.847324345,258.22482887743536,0.49445377211431907,
20000000.0,1240.83,24275744.22,3.8,61.66,15.57,0.55,1232.33,289.73,0.37756321339967286,0.9436534699441226,5536982.268823902,1498138.6918557673,1369604.044916106,16355.558837005294,41620134.018214315,9406332.261073964,8692622.40520765,47570027.12580083,22306237.847324345,258.22482887743536,0.49445377211431907,
20000000.0,1240.83,24275744.22,3.8,61.66,15.57,0.96,1221.42,305.84,0.47318931441924783,0.9869252373318467,5536982.268823902,1498138.6918557673,1369604.044916106,16355.558837005294,41620134.018214315,9406332.261073964,8692622.40520765,47570027.12580083,22306237.847324345,258.22482887743536,0.49445377211431907,
20000000.0,1218.21,23932869.14,3.95,93.15,21.25,0.59,1204.09,268.65,0.3405869981739518,0.9720656944584917,5537917.293862598,1635938.5347778746,1016991.7675139764,17320.602411677264,44727525.388552144,11040833.228117524,10165512.808501918,50963761.3326855,23762145.889844615,277.872070903288,0.4615275391152781,
20000000.0,1218.21,23932869.14,3.95,93.15,21.25,0.69,1216.73,294.07,0.39641672987222787,0.9912931467750459,5537917.293862598,1635938.5347778746,1016991.7675139764,17320.602411677264,44727525.388552144,11040833.228117524,10165512.808501918,50963761.3326855,23762145.889844615,277.872070903288,0.4615275391152781,
20000000.0,1218.21,23932869.14,3.95,93.15,21.25,0.67,1200.09,300.14,0.3737673460251492,0.9763258726158941,5537917.293862598,1635938.5347778746,1016991.7675139764,17320.602411677264,44727525.388552144,11040833.228117524,10165512.808501918,50963761.3326855,23762145.889844615,277.872070903288,0.4615275391152781,
20000000.0,1218.21,23932869.14,3.95,93.15,21.25,0.86,1209.3,315.96,0.4349054510880197,1.0091912492158357,5537917.293862598,1635938.5347778746,1016991.7675139764,17320.602411677264,44727525.388552144,11040833.228117524,10165512.808501918,50963761.3326855,23762145.889844615,277.872070903288,0.4615275391152781,
20000000.0,1218.21,23932869.14,3.95,93.15,21.25,0.99,1204.99,290.36,0.45345709074620993,0.9987161261035764,5537917.293862598,1635938.5347778746,1016991.7675139764,17320.602411677264,44727525.388552144,11040833.228117524,10165512.808501918,50963761.3326855,23762145.889844615,277.872070903288,0.4615275391152781,
20000000.0,1218.21,23932869.14,3.95,93.15,21.25,0.95,1213.33,276.14,0.45473701669444266,0.9986436425666775,5537917.293862598,1635938.5347778746,1016991.7675139764,17320.602411677264,44727525.388552144,11040833.228117524,10165512.808501918,50963761.3326855,23762145.889844615,277.872070903288,0.4615275391152781,
20000000.0,1263.42,23115033.11,3.77,109.79,21.55,1.0,1247.69,289.88,0.4717475958071973,0.9956650204349329,5798420.909137154,1563601.3931103684,878771.7515300951,17037.933595174803,42917293.731650755,10144578.890364131,9251535.489353918,49014479.44129678,23560920.625196766,293.7425797017553,0.47988226377275595,
20000000.0,1263.42,23115033.11,3.77,109.79,21.55,0.72,1258.97,300.8,0.42380022029144643,1.008691568851477,5798420.909137154,1563601.3931103684,878771.7515300951,17037.933595174803,42917293.731650755,10144578.890364131,9251535.489353918,49014479.44129678,23560920.625196766,293.7425797017553,0.47988226377275595,
20000000.0,1263.42,23115033.11,3.77,109.79,21.55,0.61,1260.35,273.9,0.38313631773992596,0.9640856625703825,5798420.909137154,1563601.3931103684,878771.7515300951,17037.933595174803,42917293.731650755,10144578.890364131,9251535.489353918,49014479.44129678,23560920.625196766,293.7425797017553,0.47988226377275595,
20000000.0,1263.42,23115033.11,3.77,109.79,21.55,0.56,1245.37,299.46,0.3262013691321085,0.9490397769592698,5798420.909137154,1563601.3931103684,878771.7515300951,17037.933595174803,42917293.731650755,10144578.890364131,9251535.489353918,49014479.44129678,23560920.625196766,293.7425797017553,0.47988226377275595,
20000000.0,1263.42,23115033.11,3.77,109.79,21.55,0.95,1254.52,269.81,0.470861686617289,0.9953895176920241,5798420.909137154,1563601.3931103684,878771.7515300951,17037.933595174803,42917293.731650755,10144578.890364131,9251535.489353918,49014479.44129678,23560920.625196766,293.7425797017553,0.47988226377275595,
20000000.0,1263.42,23115033.11,3.77,109.79,21.55,0.78,1251.03,310.95,0.4355629631834628,1.008033543834959,5798420.909137154,1563601.3931103684,878771.7515300951,17037.933595174803,42917293.731650755,10144578.890364131,9251535.489353918,49014479.44129678,23560920.625196766,293.7425797017553,0.47988226377275595,
20000000.0,1145.27,22164475.31,3.1,138.11,16.74,0.96,1141.07,264.86,0.4539053965866584,0.989077144811499,5958560.8575132,2102557.439192982,859321.6742434498,26387.604385763785,41816556.119394936,9656861.79721229,8638514.970249945,50926342.102830164,23891521.882795632,289.90830334302666,0.4618666564435136,
20000000.0,1145.27,22164475.31,3.1,138.11,16.74,0.85,1125.91,287.37,0.42550579349721934,0.9663808486104737,5958560.8575132,2102557.439192982,859321.6742434498,26387.604385763785,41816556.119394936,9656861.79721229,8638514.970249945,50926342.102830164,23891521.882795632,289.90830334302666,0.4618666564435136,
20000000.0,1145.27,22164475.31,3.1,138.11,16.74,0.55,1143.13,273.81,0.3060730003167951,0.9080102576419551,5958560.8575132,2102557.439192982,859321.6742434498,26387.604385763785,41816556.119394936,9656861.79721229,8638514.970249945,50926342.102830164,23891521.882795632,289.90830334302666,0.4618666564435136,
20000000.0,1145.27,22164475.31,3.1,138.11,16.74,0.61,1131.47,308.3,0.332096617013821,0.9214792794700022,5958560.8575132,2102557.439192982,859321.6742434498,26387.604385763785,41816556.119394936,9656861.79721229,8638514.970249945,50926342.102830164,23891521.882795632,289.90830334302666,0.4618666564435136,
20000000.0,1145.27,22164475.31,3.1,138.11,16.74,0.75,1136.84,296.16,0.40119215713053163,0.9649502540118543,5958560.8575132,2102557.439192982,859321.6742434498,26387.604385763785,41816556.119394936,9656861.79721229,8638514.970249945,50926342.102830164,23891521.882795632,289.90830334302666,0.4618666564435136,
20000000.0,1145.27,22164475.31,3.1,138.11,16.74,0.98,1132.1,309.78,0.44382461673061824,0.9871352690412132,5958560.8575132,2102557.439192982,859321.6742434498,26387.604385763785,41816556.119394936,9656861.79721229,8638514.970249945,50926342.102830164,23891521.882795632,289.90830334302666,0.4618666564435136,
20000000.0,1072.31,23896825.7,2.89,147.79,25.24,0.62,1054.15,274.13,0.3322823344028279,0.9349050342643858,5322323.973328376,2847412.126087025,732203.0867953849,40273.531612267885,39749418.4422395,8346462.3425310105,7881776.747775787,52209753.17850793,23417735.307484716,279.0698908776766,0.45051313059290926,
20000000.0,1072.31,23896825.7,2.89,147.79,25.24,0.84,1072.11,265.05,0.4288797535104805,0.9983678303374692,5322323.973328376,2847412.126087025,732203.0867953849,40273.531612267885,39749418.4422395,8346462.3425310105,7881776.747775787,52209753.17850793,23417735.307484716,279.0698908776766,0.45051313059290926,
20000000.0,1072.31,23896825.7,2.89,147.79,25.24,0.57,1062.38,283.83,0.3032371547068044,0.9231052269339717,5322323.973328376,2847412.126087025,732203.0867953849,40273.531612267885,39749418.4422395,8346462.3425310105,7881776.747775787,52209753.17850793,23417735.307484716,279.0698908776766,0.45051313059290926,
20000000.0,1072.31,23896825.7,2.89,147.79,25.24,0.76,1066.64,308.0,0.39678541384605187,0.9777213981730404,5322323.973328376,2847412.126087025,732203.0867953849,40273.531612267885,39749418.4422395,8346462.3425310105,7881776.747775787,52209753.17850793,23417735.307484716,279.0698908776766,0.45051313059290926,
20000000.0,1072.31,23896825.7,2.89,147.79,25.24,0.96,1061.11,315.97,0.4354778677272011,1.0090576833519271,5322323.973328376,2847412.126087025,732203.0867953849,40273.531612267885,39749418.4422395,8346462.3425310105,7881776.747775787,52209753.17850793,23417735.307484716,279.0698908776766,0.45051313059290926,
20000000.0,1072.31,23896825.7,2.89,147.79,25.24,0.92,1056.53,292.8,0.4308275356226733,1.0052238831176323,5322323.973328376,2847412.126087025,732203.0867953849,40273.531612267885,39749418.4422395,8346462.3425310105,7881776.747775787,52209753.17850793,23417735.307484716,279.0698908776766,0.45051313059290926,
20000000.0,1276.76,21214447.23,3.37,139.75,16.15,0.76,1273.83,317.4,0.44132666794919684,1.01838002817716,6390187.19072961,1642311.4374633827,815971.4052366735,19121.484724659276,41554364.42468527,9575332.111403214,8457852.961349355,48233185.76974808,24022962.982874528,313.59120390766975,0.48765552132957424,
20000000.0,1276.76,21214447.23,3.37,139.75,16.15,0.86,1263.82,296.9,0.45525092476515616,0.9957165764822541,6390187.19072961,1642311.4374633827,815971.4052366735,19121.484724659276,41554364.42468527,9575332.111403214,8457852.961349355,48233185.76974808,24022962.982874528,313.59120390766975,0.48765552132957424,
20000000.0,1276.76,21214447.23,3.37,139.75,16.15,0.57,1268.92,304.41,0.34063257453153073,0.9510318116677292,6390187.19072961,1642311.4374633827,815971.4052366735,19121.484724659276,41554364.42468527,9575332.111403214,8457852.961349355,48233185.76974808,24022962.982874528,313.59120390766975,0.48765552132957424,
20000000.0,1276.76,21214447.23,3.37,139.75,16.15,1.01,1257.13,269.96,0.4806505751085265,0.9953108633157695,6390187.19072961,1642311.4374633827,815971.4052366735,19121.484724659276,41554364.42468527,9575332.111403214,8457852.961349355,48233185.76974808,24022962.982874528,313.59120390766975,0.48765552132957424,
20000000.0,1276.76,21214447.23,3.37,139.75,16.15,0.88,1272.29,288.78,0.46884429798118926,0.9914004166002769,6390187.19072961,1642311.4374633827,815971.4052366735,19121.484724659276,41554364.42468527,9575332.111403214,8457852.961349355,48233185.76974808,24022962.982874528,313.59120390766975,0.48765552132957424,
20000000.0,1276.76,21214447.23,3.37,139.75,16.15,0.64,1261.54,278.52,0.39056308529434525,0.9603055436508973,6390187.19072961,1642311.4374633827,815971.4052366735,19121.484724659276,41554364.42468527,9575332.111403214,8457852.961349355,48233185.76974808,24022962.982874528,313.59120390766975,0.48765552132957424,
20000000.0,1164.78,24816896.38,3.03,82.55,20.48,0.64,1145.06,289.44,0.44569786286456514,0.9613291907058191,5155188.8750924105,2080635.8555295262,1006814.7380407045,28560.028956720493,36709476.655328356,6756763.835939034,6431533.467456615,45944685.304146826,20832456.0921971,242.0332485948884,0.5119455971071752,
20000000.0,1164.78,24816896.38,3.03,82.55,20.48,0.99,1154.75,275.42,0.5092629201086887,1.0043662671965596,5155188.8750924105,2080635.8555295262,1006814.7380407045,28560.028956720493,36709476.655328356,6756763.835939034,6431533.467456615,45944685.304146826,20832456.0921971,242.0332485948884,0.5119455971071752,
20000000.0,1164.78,24816896.38,3.03,82.55,20.48,0.71,1164.76,311.9,0.46807531087890103,0.9800403246750821,5155188.8750924105,2080635.8555295262,1006814.7380407045,28560.028956720493,36709476.655328356,6756763.835939034,6431533.467456615,45944685.304146826,20832456.0921971,242.0332485948884,0.5119455971071752,
20000000.0,1164.78,24816896.38,3.03,82.55,20.48,0.84,1156.7,306.63,0.48939349528950404,1.0074594394895027,5155188.8750924105,2080635.8555295262,1006814.7380407045,28560.028956720493,36709476.655328356,6756763.835939034,6431533.467456615,45944685.304146826,20832456.0921971,242.0332485948884,0.5119455971071752,
20000000.0,1164.78,24816896.38,3.03,82.55,20.48,0.58,1158.96,268.25,0.4349317691686492,0.9668182300966427,5155188.8750924105,2080635.8555295262,1006814.7380407045,28560.028956720493,36709476.655328356,6756763.835939034,6431533.467456615,45944685.304146826,20832456.0921971,242.0332485948884,0.5119455971071752,
20000000.0,1164.78,24816896.38,3.03,82.55,20.48,0.91,1149.54,295.7,0.49550333664563356,1.0165420361523607,5155188.8750924105,2080635.8555295262,1006814.7380407045,28560.028956720493,36709476.655328356,6756763.835939034,6431533.467456615,45944685.304146826,20832456.0921971,242.0332485948884,0.5119455971071752,
20000000.0,1054.94,22246727.29,3.66,51.58,22.04,0.71,1045.84,290.48,0.36630460465873566,0.9770698188510801,5581249.581163666,2026437.2013381147,1589242.804429586,22375.702509892337,48160437.90113415,12954409.358207392,11684849.190994052,56073845.4199823,24419398.034280784,210.85345706903092,0.41946792084194695,
20000000.0,1054.94,22246727.29,3.66,51.58,22.04,0.6,1036.64,301.1,0.30733821281552176,0.95290821965192,5581249.581163666,2026437.2013381147,1589242.804429586,22375.702509892337,48160437.90113415,12954409.358207392,11684849.190994052,56073845.4199823,24419398.034280784,210.85345706903092,0.41946792084194695,
20000000.0,1054.94,22246727.29,3.66,51.58,22.04,0.98,1040.83,293.69,0.4036613169595378,0.9898011403118906,5581249.581163666,2026437.2013381147,1589242.804429586,22375.702509892337,48160437.90113415,12954409.358207392,11684849.190994052,56073845.4199823,24419398.034280784,210.85345706903092,0.41946792084194695,
20000000.0,1054.94,22246727.29,3.66,51.58,22.04,0.82,1050.82,315.16,0.3867615215236632,0.9787602769037823,5581249.581163666,2026437.2013381147,1589242.804429586,22375.702509892337,48160437.90113415,12954409.358207392,11684849.190994052,56073845.4199823,24419398.034280784,210.85345706903092,0.41946792084194695,
20000000.0,1054.94,22246727.29,3.66,51.58,22.04,0.57,1051.87,278.41,0.3129690269942482,0.9518076034786506,5581249.581163666,2026437.2013381147,1589242.804429586,22375.702509892337,48160437.90113415,12954409.358207392,11684849.190994052,56073845.4199823,24419398.034280784,210.85345706903092,0.41946792084194695,
20000000.0,1054.94,22246727.29,3.66,51.58,22.04,0.95,1044.15,270.83,0.40784190591954433,0.9889749144029585,5581249.581163666,2026437.2013381147,1589242.804429586,22375.702509892337,48160437.90113415,12954409.358207392,11684849.190994052,56073845.4199823,24419398.034280784,210.85345706903092,0.41946792084194695,
20000000.0,1066.43,23203877.27,3.92,53.81,29.18,0.94,1056.52,310.13,0.39343788377535227,0.9870695843840225,5126029.822621505,1981072.4796460306,1396111.9711623846,20999.66076394193,49473874.16860477,13572845.136510627,12379849.680161433,56956412.74729112,24424076.45167387,214.11684138770227,0.4129680613189845,
20000000.0,1066.43,23203877.27,3.92,53.81,29.18,0.61,1047.41,281.85,0.3140327007606548,0.9556300157628399,5126029.822621505,1981072.4796460306,1396111.9711623846,20999.66076394193,49473874.16860477,13572845.136510627,12379849.680161433,56956412.74729112,24424076.45167387,214.11684138770227,0.4129680613189845,
20000000.0,1066.43,23203877.27,3.92,53.81,29.18,0.59,1052.39,300.95,0.3006291541424377,0.9513054839046812,5126029.822621505,1981072.4796460306,1396111.9711623846,20999.66076394193,49473874.16860477,13572845.136510627,12379849.680161433,56956412.74729112,24424076.45167387,214.11684138770227,0.4129680613189845,
20000000.0,1066.43,23203877.27,3.92,53.81,29.18,0.69,1064.08,275.5,0.36129099561676137,0.9706192152833683,5126029.822621505,1981072.4796460306,1396111.9711623846,20999.66076394193,49473874.16860477,13572845.136510627,12379849.680161433,56956412.74729112,24424076.45167387,214.11684138770227,0.4129680613189845,
20000000.0,1066.43,23203877.27,3.92,53.81,29.18,0.78,1054.06,264.16,0.3752699541477383,0.9726062722438086,5126029.822621505,1981072.4796460306,1396111.9711623846,20999.66076394193,49473874.16860477,13572845.136510627,12379849.680161433,56956412.74729112,24424076.45167387,214.11684138770227,0.4129680613189845,
20000000.0,1066.43,23203877.27,3.92,53.81,29.18,0.98,1060.24,291.78,0.4044614224197345,0.9931000402023104,5126029.822621505,1981072.4796460306,1396111.9711623846,20999.66076394193,49473874.16860477,13572845.136510627,12379849.680161433,56956412.74729112,24424076.45167387,214.11684138770227,0.4129680613189845,
20000000.0,1243.49,20431497.97,3.6,59.33,21.41,0.64,1243.01,268.11,0.4361389866188285,0.9714217324009871,6366229.668271362,1462476.3345831514,1237403.9885766485,16165.525543044478,41949407.494259536,9802014.145876572,8626213.99645026,47500457.80218319,22900721.108209968,242.67737600463647,0.4951779507028591,
20000000.0,1243.49,20431497.97,3.6,59.33,21.41,0.96,1233.1,275.78,0.4863860522625319,0.9886116241935667,6366229.668271362,1462476.3345831514,1237403.9885766485,16165.525543044478,41949407.494259536,9802014.145876572,8626213.99645026,47500457.80218319,22900721.108209968,242.67737600463647,0.4951779507028591,
20000000.0,1243.49,20431497.97,3.6,59.33,21.41,0.51,1227.51,292.02,0.35287099924043464,0.9253445652817897,6366229.668271362,1462476.3345831514,1237403.9885766485,16165.525543044478,41949407.494259536,9802014.145876572,8626213.99645026,47500457.80218319,22900721.108209968,242.67737600463647,0.4951779507028591,
20000000.0,1243.49,20431497.97,3.6,59.33,21.41,0.78,1238.49,288.79,0.46424445428589317,0.9706472605215386,6366229.668271362,1462476.3345831514,1237403.9885766485,16165.525543044478,41949407.494259536,9802014.145876572,8626213.99645026,47500457.80218319,22900721.108209968,242.67737600463647,0.4951779507028591,
20000000.0,1243.49,20431497.97,3.6,59.33,21.41,0.76,1235.5,316.59,0.45132015722654434,0.9678814829064665,6366229.668271362,1462476.3345831514,1237403.9885766485,16165.525543044478,41949407.494259536,9802014.145876572,8626213.99645026,47500457.80218319,22900721.108209968,242.67737600463647,0.4951779507028591,
20000000.0,1243.49,20431497.97,3.6,59.33,21.41,0.88,1224.27,308.41,0.46428538726579294,0.9750115682316364,6366229.668271362,1462476.3345831514,1237403.9885766485,16165.525543044478,41949407.494259536,9802014.145876572,8626213.99645026,47500457.80218319,22900721.108209968,242.67737600463647,0.4951779507028591,
20000000.0,1176.39,22408070.25,3.48,117.56,17.05,0.6,1162.95,286.52,0.3304798869567771,0.9423924865985719,5913137.85987042,1849436.594625243,960666.4616657266,21223.643571870027,44005081.88786002,10789336.353444729,9694566.182482585,51553674.401355475,24194337.449239068,284.498096320429,0.45624641938837784,
20000000.0,1176.39,22408070.25,3.48,117.56,17.05,0.72,1156.83,301.34,0.3800012124185133,0.9712314763563976,5913137.85987042,1849436.594625243,960666.4616657266,21223.643571870027,44005081.88786002,10789336.353444729,9694566.182482585,51553674.401355475,24194337.449239068,284.498096320429,0.45624641938837784,
20000000.0,1176.39,22408070.25,3.48,117.56,17.05,0.52,1172.17,275.13,0.26971139448806714,0.9119540553464447,5913137.85987042,1849436.594625243,960666.4616657266,21223.643571870027,44005081.88786002,10789336.353444729,9694566.182482585,51553674.401355475,24194337.449239068,284.498096320429,0.45624641938837784,
20000000.0,1176.39,22408070.25,3.48,117.56,17.05,0.82,1164.56,292.75,0.4192005930505152,0.9908961442837448,5913137.85987042,1849436.594625243,960666.4616657266,21223.643571870027,44005081.88786002,10789336.353444729,9694566.182482585,51553674.401355475,24194337.449239068,284.498096320429,0.45624641938837784,
20000000.0,1176.39,22408070.25,3.48,117.56,17.05,1.01,1167.52,269.52,0.4541677977063298,1.0024195265900757,5913137.85987042,1849436.594625243,960666.4616657266,21223.643571870027,44005081.88786002,10789336.353444729,9694566.182482585,51553674.401355475,24194337.449239068,284.498096320429,0.45624641938837784,
20000000.0,1176.39,22408070.25,3.48,117.56,17.05,0.94,1173.52,316.73,0.44327844198046695,1.0120486427883013,5913137.85987042,1849436.594625243,960666.4616657266,21223.643571870027,44005081.88786002,10789336.353444729,9694566.182482585,51553674.401355475,24194337.449239068,284.498096320429,0.45624641938837784,
20000000.0,1317.14,22207997.17,3.78,115.4,15.33,0.77,1313.99,282.41,0.4580315877885697,0.9637961089858417,5879512.478671282,1416823.0364301698,914583.4670379214,15329.79415888695,41692316.210535765,9556864.305115744,8614272.553487316,47098265.069636226,23366169.378002718,314.64040507785285,0.4994064923019122,
20000000.0,1317.14,22207997.17,3.78,115.4,15.33,0.9,1310.63,305.71,0.47366673481071914,0.9796130093111253,5879512.478671282,1416823.0364301698,914583.4670379214,15329.79415888695,41692316.210535765,9556864.305115744,8614272.553487316,47098265.069636226,23366169.378002718,314.64040507785285,0.4994064923019122,
20000000.0,1317.14,22207997.17,3.78,115.4,15.33,0.84,1302.2,279.21,0.4674487335273556,0.9676878748189006,5879512.478671282,1416823.0364301698,914583.4670379214,15329.79415888695,41692316.210535765,9556864.305115744,8614272.553487316,47098265.069636226,23366169.378002718,314.64040507785285,0.4994064923019122,
20000000.0,1317.14,22207997.17,3.78,115.4,15.33,0.58,1304.67,266.75,0.3699644341698589,0.9247353316021164,5879512.478671282,1416823.0364301698,914583.4670379214,15329.79415888695,41692316.210535765,9556864.305115744,8614272.553487316,47098265.069636226,23366169.378002718,314.64040507785285,0.4994064923019122,
20000000.0,1317.14,22207997.17,3.78,115.4,15.33,0.62,1308.53,298.6,0.38960263694890634,0.9484241817812872,5879512.478671282,1416823.0364301698,914583.4670379214,15329.79415888695,41692316.210535765,9556864.305115744,8614272.553487316,47098265.069636226,23366169.378002718,314.64040507785285,0.4994064923019122,
20000000.0,1317.14,22207997.17,3.78,115.4,15.33,1.04,1299.46,311.38,0.48744527413925576,0.9952336609210393,5879512.478671282,1416823.0364301698,914583.4670379214,15329.79415888695,41692316.210535765,9556864.305115744,8614272.553487316,47098265.069636226,23366169.378002718,314.64040507785285,0.4994064923019122,
20000000.0,1089.98,22112545.6,3.98,120.85,18.61,0.62,1080.04,289.82,0.21354824731984864,0.9551291008664662,4954673.501504986,2253715.5377351395,1111390.8932463627,23461.685215569487,54585653.975113615,16306601.30544549,14757873.317735426,62749760.71965731,27170269.83779458,283.7895504246179,0.37484094094026293,
20000000.0,1089.98,22112545.6,3.98,120.85,18.61,0.93,1078.84,266.42,0.3560111557897955,0.9964198989866634,4954673.501504986,2253715.5377351395,1111390.8932463627,23461.685215569487,54585653.975113615,16306601.30544549,14757873.317735426,62749760.71965731,27170269.83779458,283.7895504246179,0.37484094094026293,
20000000.0,1089.98,22112545.6,3.98,120.85,18.61,0.69,1085.89,274.69,0.27675110037804884,0.9799327299853692,4954673.501504986,2253715.5377351395,1111390.8932463627,23461.685215569487,54585653.975113615,16306601.30544549,14757873.317735426,62749760.71965731,27170269.83779458,283.7895504246179,0.37484094094026293,
20000000.0,1089.98,22112545.6,3.98,120.85,18.61,0.51,1089.84,296.34,0.0834186660606525,0.8809041414414823,4954673.501504986,2253715.5377351395,1111390.8932463627,23461.685215569487,54585653.975113615,16306601.30544549,14757873.317735426,62749760.71965731,27170269.83779458,283.7895504246179,0.37484094094026293,
20000000.0,1089.98,22112545.6,3.98,120.85,18.61,0.96,1076.51,300.38,0.3533832055725551,0.9963449555804813,4954673.501504986,2253715.5377351395,1111390.8932463627,23461.685215569487,54585653.975113615,16306601.30544549,14757873.317735426,62749760.71965731,27170269.83779458,283.7895504246179,0.37484094094026293,
20000000.0,1089.98,22112545.6,3.98,120.85,18.61,0.82,1071.56,316.08,0.317572793167617,1.0102276683400842,4954673.501504986,2253715.5377351395,1111390.8932463627,23461.685215569487,54585653.975113615,16306601.30544549,14757873.317735426,62749760.71965731,27170269.83779458,283.7895504246179,0.37484094094026293,
20000000.0,1234.09,24998977.15,2.92,116.23,17.9,0.53,1233.73,281.81,0.420807057048711,0.9316980175312016,4890095.457502567,2227207.1600540346,816742.4068490186,32614.187880374793,34572637.94635791,5601290.541971576,5450168.052453634,44107965.70859501,20654916.967483208,281.17627403660083,0.5332637534754703,
20000000.0,1234.09,24998977.15,2.92,116.23,17.9,0.83,1230.26,273.11,0.5184100059638276,1.011694687702402,4890095.457502567,2227207.1600540346,816742.4068490186,32614.187880374793,34572637.94635791,5601290.541971576,5450168.052453634,44107965.70859501,20654916.967483208,281.17627403660083,0.5332637534754703,
20000000.0,1234.09,24998977.15,2.92,116.23,17.9,0.98,1215.67,270.36,0.5260569821298252,0.9984737665946948,4890095.457502567,2227207.1600540346,816742.4068490186,32614.187880374793,34572637.94635791,5601290.541971576,5450168.052453634,44107965.70859501,20654916.967483208,281.17627403660083,0.5332637534754703,
20000000.0,1234.09,24998977.15,2.92,116.23,17.9,0.66,1226.02,316.32,0.46669112638419336,0.9668632337590273,4890095.457502567,2227207.1600540346,816742.4068490186,32614.187880374793,34572637.94635791,5601290.541971576,5450168.052453634,44107965.70859501,20654916.967483208,281.17627403660083,0.5332637534754703,
20000000.0,1234.09,24998977.15,2.92,116.23,17.9,0.71,1219.54,292.26,0.48364738637780874,0.9777200237970127,4890095.457502567,2227207.1600540346,816742.4068490186,32614.187880374793,34572637.94635791,5601290.541971576,5450168.052453634,44107965.70859501,20654916.967483208,281.17627403660083,0.5332637534754703,
20000000.0,1234.09,24998977.15,2.92,116.23,17.9,0.9,1223.93,302.31,0.5138003461213746,1.0041446744586426,4890095.457502567,2227207.1600540346,816742.4068490186,32614.187880374793,34572637.94635791,5601290.541971576,5450168.052453634,44107965.70859501,20654916.967483208,281.17627403660083,0.5332637534754703,
20000000.0,1266.74,22944654.18,3.9,81.99,28.89,0.52,1263.7,293.94,0.3455772480682987,0.9350373648265047,5736078.318576032,1463133.5618738849,920917.6170528284,15542.869959753358,42696396.018766485,10043726.258599794,9131490.408233987,48216692.63461432,22951209.62370083,267.9477797359498,0.4878223301248802,
20000000.0,1266.74,22944654.18,3.9,81.99,28.89,0.85,1256.48,265.25,0.46581099995050407,0.9805385839482881,5736078.318576032,1463133.5618738849,920917.6170528284,15542.869959753358,42696396.018766485,10043726.258599794,9131490.408233987,48216692.63461432,22951209.62370083,267.9477797359498,0.4878223301248802,
