CH4,N2O,CO2
0.10592310171064798,0.0507965653251375,0.36612410963748176
0.11582306588425909,0.04699686657959348,0.4653474994086735
0.10215200615869816,0.0446040108398942,0.4368593901093097
0.09782039796216524,0.04439069587107922,0.42266559808242776
0.09169563702207584,0.04138183407465901,0.44851252314427137
0.09446409749360823,0.04864369748806644,0.340930769474423
0.09324400561804772,0.046203438473466446,0.38247905028827633
0.11332055539502853,0.05029873725609398,0.4071074495072137
0.11397587280347603,0.04708051886777777,0.4601617799562895
0.10710287015779196,0.04768538494824028,0.42449442852863706
0.09650059486459867,0.04696966404141638,0.3747673889438121
0.09636912649768414,0.04635401270093807,0.384119343108625
0.10522900129818906,0.04694385170524809,0.4198416377360581
0.10444804623578315,0.049960192557172656,0.3652876522746804
0.10393746635381,0.050356752092249164,0.36602674399453927
0.09846557575079791,0.04356460658836094,0.4426897937219495
0.09378683933797353,0.04336953783062166,0.4260903346724805
0.09823080177802623,0.04331305267709807,0.44681940030715706
0.0939235790225464,0.04082077975471858,0.4641958719266621
0.09904685072823989,0.044341019922661866,0.43057040963015436
0.09726091416408598,0.04488384440937248,0.41787084563112475
0.10675896524746123,0.05088640400792055,0.3593915323534409
0.10674326434331048,0.04552014419814476,0.4417252479612375
0.0966835076591212,0.04645752654095927,0.3805980742985299
0.09874455997849366,0.04377418657617225,0.4389290727911991
0.10896205781289857,0.04965841903791569,0.3975029480644318
0.09868959489262273,0.04726939699615486,0.3796249120726668
0.11397281406964221,0.04668228169037507,0.4670181041315735
0.09439464823782517,0.04890041665688245,0.33767946370498414
0.1007815034858166,0.04890720999072835,0.36542048143056877
0.11066978470436195,0.05235440430319711,0.35296128016738104
0.11379784271669205,0.04827343166008616,0.4470152865453229
0.09881150020499194,0.050311512979867835,0.3319917996350617
0.11065035403705997,0.04598530368391997,0.46434996922641303
0.09582532573105311,0.0479173224631755,0.36124504836982485
0.10044139191987825,0.04719173620007753,0.3912728139674963
0.1141831355900191,0.048311323109542385,0.44840990298245476
0.11412334079403515,0.04670562375514496,0.46300606106650743
0.0995772760370818,0.050389501207927664,0.3432086369091926
0.09960917711279739,0.049167256423622935,0.357300241722709
0.10445568975816616,0.04670375812779429,0.42596404634497576
0.11274150459184294,0.051427779413690075,0.37822391344991046
0.10146686187746991,0.04337769820862762,0.4691008063891732
0.10795194957323036,0.05110350990795503,0.3618228379395294
0.0939123782359234,0.04239761572044033,0.4450630208068578
0.1021643009817584,0.04842320411666665,0.37474619161395845
0.09760514649672013,0.04316627359401395,0.4421263612348263
0.11393548048513928,0.04911668452562423,0.4282514801598146
0.11123251558563389,0.0514233678226675,0.3817341237501606
0.09646257351414869,0.04966054481341001,0.3417048288202446
0.10006452931148384,0.0424300364651156,0.46314311812570075
0.09240766586665794,0.04167979776418304,0.4373560303323417
0.10898144924541789,0.04989433957584979,0.39434949233197597
0.10410238417890441,0.047104500198485416,0.41923107672245497
0.11147354157008076,0.050295897792382346,0.400907788017773
0.09961311538442724,0.05060430478953294,0.3355479513530587
0.11184642045322288,0.05054762973992365,0.3950218929110741
0.10443602602386931,0.046088907970231005,0.42495778185017313
0.09867378050858118,0.047094120645671894,0.38876412298967694
0.11509891137652672,0.04710605773143102,0.46854142961142964
0.10390552064602673,0.04563595673214976,0.42670665915566297
0.11168417149078824,0.051765058807317944,0.37549342803574437
0.10101839484450446,0.04985346470936384,0.3475914035990213
0.10259724034248535,0.04915473676973786,0.3764072840194174
0.10223117201670517,0.04604729932690453,0.4155490903534922
0.1121898733174526,0.050479942835421926,0.3974572536895572
0.09882403301859878,0.049796485418588124,0.3393522561851853
0.0978274150767606,0.04826095618788335,0.357275695789984
0.09843321980682894,0.0497743511389754,0.3361436588865724
0.11393446101026483,0.051044585584468075,0.38905557572685273
0.1074980966037815,0.045720340457355124,0.4468077423481894
0.10240940137851365,0.044450936229828195,0.4408452551881223
0.1048150858270227,0.051043665050222516,0.3545452994957032
0.09967123577901377,0.04427899880536927,0.43027769964242224
0.10351700939700047,0.045024214641355226,0.44136026715600024
0.098549938291354,0.04341391268234241,0.45436691891331726
0.10212369367232699,0.04365824303188669,0.4500517344884042
0.10015042357210038,0.04844717836448417,0.3689383682906267
0.11203594544476754,0.05378649318334533,0.33774878140430337
0.10288066004291989,0.0490664166546528,0.3693842238541274
0.1109615346972345,0.05231519974117575,0.3670763297947754
0.11103116254872467,0.04753083759552085,0.4455019559020813
0.09285912897920263,0.043035314427448935,0.42772875211104866
0.10353773288405575,0.05111191164595031,0.33891843912630326
0.11124078429302406,0.048988434840669885,0.4239647323463137
0.0937935782599059,0.04834521354361837,0.3380863321603066
0.1093267590378266,0.04929225020541031,0.3969270609385511
0.09484590772801514,0.04407951085446686,0.41243217465072657
0.11283593446744285,0.04716227224011796,0.46111761757712644
0.11051624145166397,0.050163831507267366,0.392599950921745
0.09835883822952482,0.042130640385983506,0.4584399203542383
0.10385082420613566,0.04887118337185489,0.38719981090539535
0.10186217688988584,0.046561929485340575,0.413474317925668
0.10475860567255975,0.0506701602763492,0.35563661932574814
0.09694876711362603,0.046106694970764334,0.3924525684246043
0.10238378124957935,0.04451025728233203,0.4451636678116426
0.11037588231923597,0.04800613041587122,0.4314448204315592
0.09377039196184479,0.047924173138381,0.3556548072291186
0.09719052332497512,0.04409667217383956,0.42436001692691255
0.09433479659331605,0.04805652433540751,0.3564206269640444
0.11122549817124902,0.05270068569479129,0.36200497706671564
0.09829692205280147,0.04769705334705435,0.37762734258069486
0.09141244812021108,0.04182810123184906,0.44556880538284893
0.09090896531677986,0.04021785035466448,0.4657739305670206
0.09514131886219732,0.043803689868130616,0.4202644259931338
0.10972464033239396,0.05340379996735616,0.3436862087146006
0.09217759959589344,0.04199089385930556,0.4314389183793989
0.1100390499335786,0.05064979326628437,0.38065845683347044
0.09324231039918075,0.04142379052034194,0.44581535458716537
0.10619320460754153,0.04924383220054891,0.3905916956176134
0.09719275133129944,0.049201337904167475,0.34941859425943755
0.09602907954102402,0.047843292920439984,0.3579777962954338
0.10631799012938738,0.04634260160799267,0.43165636354674575
0.10324316609065043,0.04937358948338919,0.3785597309926501
0.09646634803042065,0.04839750477582856,0.36138151142096403
0.09987337624118749,0.04875910628604646,0.37056750890344264
0.10766845761863608,0.04701612329118931,0.42753177680917154
0.10388404781636898,0.04648989155932991,0.4191016366234307
0.10633132051881246,0.047108935778169485,0.43047512680124717
0.10637372062681126,0.04827705552823485,0.39672373963852714
0.09591698901076237,0.048624231671013304,0.3556857727082373
0.11131889925909504,0.05362102440488151,0.33579316317567803
0.10111569324880765,0.04529893425410716,0.4248705581055605
0.10537210076336642,0.04812234783788072,0.40729524584238386
0.10583014970745702,0.04468924295115466,0.46314520577546103
0.1128284841371576,0.04799446315503004,0.4320412549258572
0.10519845409111173,0.051914354857450135,0.34522772673750046
0.10284479717824568,0.04943300456017455,0.36573627099730094
0.10916835782626925,0.05086193004832947,0.37774206263400284
0.10125326409516094,0.046863568727775945,0.4065930512350462
0.09313101666184317,0.046472305491336095,0.37669752116270405
0.10362134468009128,0.0448859160503334,0.43910557517105675
0.0960081047793204,0.041388118491339825,0.4597436346507636
0.11049799277553672,0.049903831371099966,0.4027195494386414
0.09201266061120415,0.04383544324087604,0.41102198229334297
0.10202618238526846,0.04476357961717851,0.4399053674840969
0.11125980761712606,0.05258828581433859,0.35575259178631313
0.106246935260436,0.04583785510169984,0.43607828488504985
0.09940132308768475,0.049627594262721855,0.3509485997942683
0.10713492988644702,0.04504549501572478,0.46833012528143925
0.10646622650515179,0.04625744239953715,0.4412732996895037
0.10894632151656125,0.047287856937887826,0.43787649400366396
0.11090505625806996,0.04654270399233999,0.4456689558554695
0.10022430958120888,0.04678303352048051,0.39732196551079557
0.09378729551793528,0.04669954662398619,0.3682939495576919
0.1081211179608476,0.05160362337841971,0.3571643649773264
0.10511580860223228,0.04459537254505706,0.4532473423928961
0.10931482984756087,0.049082548051308635,0.410497202893656
0.11299680129632615,0.04855662637336776,0.4255563909926905
0.09602683838955196,0.04802516558410004,0.3660020783918271
0.10878440899064583,0.05211802984291203,0.3498821383455998
0.10654010819876532,0.04523759345897993,0.46114507529742665
0.09319535820634268,0.04375968359239839,0.413742655823933
0.09772790829699758,0.044465331822827116,0.4261114931610118
0.10235381246860853,0.047804205157676874,0.3970423951783911
0.09529152495615044,0.04433247108143118,0.4174689546636017
0.09409698696624678,0.04250067976889334,0.4412965735381915
0.09835173622068528,0.04418419910584014,0.4390468088933499
0.10586869311563454,0.05027037190072899,0.3629451102079107
0.11092426785818486,0.046075589704192725,0.46109212042850156
0.0927463725667755,0.0421217203086161,0.44274024155951963
0.10447488979135501,0.048570759253720786,0.3965549661998996
0.09633312772337402,0.04494120539891788,0.41429449375238514
0.09302471373883907,0.043039407842317655,0.4310042818844162
0.10817940041484031,0.05074336656387092,0.36935457440096964
0.11015660123138306,0.04650562420574453,0.44729430797458686
0.10635767215751916,0.05214807330289882,0.3447326490360374
0.1110661267653921,0.046460211921503534,0.4552479195485833
0.10411452895486646,0.0472791743925816,0.40521368962084003
0.09451181288566109,0.04902506666848895,0.34002515433997
0.09917640494357953,0.04921929929555999,0.35514719342537043
0.09950351232637829,0.04706024391243537,0.3839632085708743
0.11179019606300797,0.05059344380485434,0.3944416137393062
0.10839023632174279,0.05078408631542765,0.37724340995611494
0.10192299764023635,0.04994063166790179,0.3605512487210235
0.09608607450721697,0.04710045057219368,0.37214169122856144
0.10162101371115441,0.04636156041880291,0.40947728544880796
0.1115199473196998,0.04900028720845659,0.41412427263664353
0.09938180248228283,0.04538134241653762,0.4218262117403361
0.10335848655118779,0.04816747279494079,0.39899380954340635
0.09383778752395164,0.04855022397804808,0.3442884965595982
0.09527154797671869,0.04387586554263273,0.43018757548088954
0.11227517103598172,0.047184194577100526,0.4435126081439512
0.10100901031869612,0.04568875155773618,0.41259528308838656
0.09577562559780278,0.04734652876664968,0.375280685708517
0.09687536503107806,0.04339049406313092,0.44662517747438013
0.11378879674445364,0.04731180827888333,0.4621842167086344
0.09301437109077033,0.040591422434725105,0.45709851035114724
0.10731626495009428,0.04973579999892266,0.38634302952043376
0.10163845033452311,0.043115224447235485,0.46736147932470884
0.10676917416076426,0.04742488048822395,0.41305277898880477
0.09451426896640802,0.047355098504253505,0.3672873234608232
0.10209279171981657,0.05009438048047203,0.36009346143937704
0.10978859244070945,0.04517471359598501,0.46839629309862596
0.1076597055046773,0.05058009499646908,0.3714866652027611
0.10391580303048044,0.046014487820918715,0.43186500418275076
0.10087050471574864,0.04667216412810596,0.4108998902624928
0.09312312991142359,0.04474403952985029,0.3917031140534164
0.10777890854296523,0.048352242482784594,0.4064742003176662
0.09872568601135286,0.0435789497905342,0.45063673977623525
0.09265919794396503,0.04060218397187161,0.4658605205069351
0.09692254103432517,0.04916252690802973,0.35149797014750034
0.09304257121876243,0.04682140253528101,0.3678498645676614
0.1023225353700325,0.05105709554025837,0.33897345593595485
0.0983010331034623,0.04786247786129028,0.36842390521989127
0.11072556493077593,0.04836881483980753,0.42479315795323436
0.09368222296449275,0.042695831304858524,0.44218749113201505
0.10815506581679252,0.046620200216066054,0.4481498903827197
0.10898919327063507,0.0476790388800588,0.4346393637295761
0.11400373632011769,0.047087281768122394,0.45208121547534696
0.10110411394052994,0.04840209195549511,0.3706503732573495
0.10070458009178972,0.04479407582244884,0.43502429140484555
0.10864507364976682,0.04909723027864399,0.40711401024601024
0.111439366285304,0.049543135011096126,0.4041772381351
0.09953585931711265,0.047697664745765644,0.3744343035813628
0.1056304092420376,0.05168128412875497,0.3415291034993516
0.11113625112537479,0.05267307936845994,0.3549361688997615
0.10808714446345825,0.05177495662777382,0.35022128756023096
0.09461084558994742,0.04267927294053921,0.4468360434974297
0.11267855376548622,0.05009035397300156,0.40956754451658106
0.10592600003550068,0.0483627659339323,0.40391880211567927
0.09546567897247123,0.04337837338574853,0.43811556158769926
0.09755888754211724,0.048120956463264725,0.3653891151003198
0.10751807819472442,0.04893463469350473,0.40041548518400916
0.10973825986344515,0.04826834046548305,0.4132248801028784
0.1126790602899573,0.049726980281488545,0.40421622753467146
0.11298637339899721,0.0497468256758236,0.4098740010643608
0.11549349761857354,0.04769212356551103,0.4546825969415773
0.09500901676852104,0.043585778115196046,0.4256475704100292
0.09486732045579337,0.04538925528079564,0.3889980724264464
0.10372986576690338,0.044678945093126796,0.45303466786526353
0.0977744780419642,0.04256569138979195,0.44724076596996054
0.10682792175648352,0.05196648084998159,0.346974964314063
0.095577883950035,0.04550846807309367,0.40342247578444923
0.10893842907195488,0.046161026394774374,0.4425953536337966
0.09742369678187525,0.04595983894817389,0.39707621641322866
0.0975217693877345,0.04219085209023236,0.4670363157601067
0.1066231018826059,0.04577631317083328,0.4382452466618544
0.1063690812433749,0.04533708833831942,0.4476313294891345
0.1075266274313411,0.051553520266081225,0.3621309601263065
0.11021666591106097,0.04869789407668069,0.41974647004042215
0.09684360770765828,0.04985635793900852,0.33774522830775455
0.09985228781953707,0.04397523949986044,0.4510470009838913
0.10151835839329842,0.045179477165327844,0.43273406781224977
0.11000685074074983,0.047358048876810444,0.434381881272124
0.09835126242943079,0.04546737071225572,0.41604131756102414
0.1104154293694511,0.05076034537500182,0.380076116388824
0.10784490181420751,0.04977168414458365,0.39234815232052095
0.09468063501753815,0.04304783423958467,0.4385237782522828
0.09909566363806732,0.04249519289437367,0.464178880526509
0.10275776502280867,0.04522361659120716,0.44184900252865
0.10674696726135503,0.04923837873516898,0.3900869313435418
0.11369735069258724,0.04696458036668402,0.4539011344096381
0.1031435124660041,0.04560608752299088,0.43074455820619956
0.09888904674017676,0.04284773473103963,0.4497115750770152
0.10954897235468931,0.05178748507156278,0.36135331711347796
0.10985506448046477,0.04972553779218469,0.4045385169668492
0.10553485514003282,0.04572664079793287,0.4450429917233867
0.10949298929308397,0.051432410170422965,0.36621844701829004
0.09401448529044222,0.04826141685793053,0.34061632242415263
0.09970384920548599,0.05000549042314878,0.34622826603328083
0.09533932139005451,0.04587896697642608,0.3881739488690844
0.10946433324275971,0.047877260062853005,0.43057295849327304
0.11278977696805666,0.05053826689642209,0.39141905688861156
0.09745488853576093,0.04695761180403894,0.3785527042882926
0.10269555673848221,0.048450715530518454,0.389239650829304
0.10469734697039348,0.05065680104854,0.3611471598224944
0.09661242416076014,0.0488559823054718,0.34512355489415314
0.10429875814988122,0.05147103385937236,0.34292284331656653
0.09267472760772784,0.04408265580882555,0.40624009839682673
0.11093291811417068,0.0463990889540709,0.44881580470479987
0.1045167816871192,0.04682575090167341,0.4108316564730829
0.09305613881354796,0.048312963960852995,0.3453548650153996
0.10228295420859045,0.04727857856333764,0.3970472895925249
0.10963863800353556,0.05218539226393307,0.35182540447262395
0.10925335506975899,0.04721142679704163,0.4315627329170435
0.1034576445391125,0.04719486301649896,0.41494649594605676
0.10526026827500064,0.05193505924358006,0.338720460073213
0.09606618490348812,0.043842523340301774,0.43382363284643
0.09203675240425346,0.040934179691800666,0.46177879770215374
0.09903486689708633,0.05007045420760691,0.3353056409474679
0.0992764908997382,0.04480236447377243,0.41952947553167846
0.10783018533533006,0.051567285720589925,0.3643727025193224
0.09694767313876262,0.04613378304138611,0.38638097004959615
0.09602695486016746,0.044225460011703306,0.42127321818147556
0.11255229446785071,0.0520810200264408,0.3726562015911762
0.09864705228806984,0.048562850144378555,0.35716619594765325
0.09916848510744056,0.048689909625724864,0.36261710906794176
0.10594160745103263,0.04749070199216886,0.4197267122246617
0.10503866654282913,0.04772982403378978,0.40776705812560554
0.09710807477759886,0.047538736372849166,0.3688313016739
0.10779913532315577,0.04474554202388898,0.46449896960757475
0.10884425972283063,0.051027272687848804,0.36716205222969506
0.1065737658315546,0.04850234817113641,0.40963230471772755
0.11011485593217053,0.04641811816665045,0.4477133604203706
0.10669666825576511,0.0445544417292432,0.45906155743131055
0.10150664220260269,0.04327490770013205,0.467452788122282
0.10058037333027513,0.04291498015253689,0.46151116092552474
0.10375256190534439,0.04703848721799979,0.4095639102402435
0.09857944215756544,0.04463175942455412,0.43293218345833007
0.10205116423892475,0.04784637780668428,0.3880459928203024
0.10837734566860892,0.04610780373915116,0.44267316948346525
0.09341175633379246,0.04548935013257875,0.38714146904131286
0.10527401136622092,0.04452095524416209,0.45120178083673546
0.1094115906488737,0.04763776300010681,0.4228690998714515
0.09844138481458331,0.047783921752595236,0.371148418262434
0.09500260975126255,0.045363268354958845,0.4020513417654857
0.09211584936739602,0.042339355195913274,0.430785723057803
0.11413082363765477,0.04777054055380331,0.45039482717844
0.0933490283165915,0.04485146352516498,0.39260848497471734
0.11116834265181098,0.052215726142099385,0.3675178615893374
0.09401283566866744,0.04109358231694115,0.46804095038103033
0.11122128691084954,0.05206453248590237,0.3612083498538481
0.1070772113138696,0.04533517166394413,0.452136679003482
0.10799399600629564,0.04554269836068358,0.44921769284169494
0.114516537915731,0.04633145719632935,0.4651545329908658
0.09309087497807661,0.04308815910661916,0.4279451340852859
0.0973482138601669,0.04855451701333152,0.36408334828149047
0.10150044505624696,0.04538086354639122,0.42284114024709574
0.11108389278658722,0.04879337201356965,0.4144707299404676
0.09491515615677142,0.04503770807519906,0.3968784633534856
0.09646989487671809,0.049144294877714996,0.3426993039830205
0.10350104394799271,0.04469704812947249,0.4522358302787639
0.10370069117301553,0.04455016266617305,0.45654965795379754
0.1050491054285475,0.04564763338599212,0.43205291383876976
0.10141367943573272,0.05014013764815181,0.35153542534367216
0.09447807535775846,0.04826763653560153,0.3519911115280161
0.11148694944971542,0.046394249776022106,0.45884579435535294
0.10874174559715356,0.053094759102071204,0.3347759385438664
0.10241236482576063,0.04387534770427639,0.4579096696111221
0.10591171181770348,0.049526058221753454,0.38890498502072296
0.1029669284698481,0.04492229778004457,0.43402176030975426
0.09402192114252733,0.041022624962349735,0.45639267350569857
0.1089175894764289,0.0506039067247778,0.38183649974109607
0.11004470494607692,0.052166820379050335,0.3526815036736879
0.10265751564932689,0.05012874572685946,0.3639048200437001
0.10477814480906765,0.044475945199084696,0.45997766986723954
0.09658952651317346,0.04340842820979792,0.4354960841273715
0.09489474608452793,0.04416711260786278,0.4123484258604635
0.09032498292214472,0.04028122134075396,0.46505268181276194
0.10528578623610406,0.04869946400657501,0.38552753396408357
0.11113043700598514,0.049579256720683515,0.40934402999824715
0.09576600928217184,0.045285311213571836,0.39783610820330273
0.10401882283393944,0.047566512222651014,0.40096627160810283
0.10158575560461992,0.043656429418147125,0.4640684679317666
0.10136466091373429,0.050792294635429294,0.33654663066898716
0.10356454500627052,0.050014826967606896,0.3702118159888766
0.10872465574508401,0.05289507331602461,0.337580265525906
0.10045073822882031,0.04781542651339117,0.3780365714005075
0.10606539960305326,0.051842692407654725,0.3503098047763933
0.0991956735739294,0.0479468536238844,0.3683370415578272
0.09305654406365854,0.04495191363878388,0.3972273736119212
0.10014553197020783,0.04772286548103677,0.389959126054198
0.10953659979470909,0.05328700726333815,0.340685831678487
0.09487231520632947,0.04273450297860817,0.4344894455721404
0.10545785730145057,0.049134002769638786,0.38579424936354556
0.09481923139416787,0.04219385164396675,0.4419355849869818
0.10042500366955932,0.04621252759750827,0.4173730165821377
0.09335446861467607,0.0411132575897007,0.4533990530817684
0.09737835108709272,0.04163784893078759,0.46280171647532575
0.10686033502163987,0.04497575624306618,0.4587599385286453
0.10431136392235034,0.05182798719666635,0.34052291153256453
0.11078238233082077,0.05354062395844526,0.33597548568098345
0.1037051469238441,0.04467708585433853,0.4471908181912704
0.1022081857257883,0.05058373020420971,0.3492213687232527
0.10385045135004635,0.051129222655413455,0.3407442692327921
0.10091740360129751,0.04586806613364955,0.41926616656938115
0.09628903326817348,0.04696712730266175,0.3788152717053168
0.09323465517739749,0.046206891281356036,0.37553367537753696
0.11086630469437093,0.0468451632424426,0.4409069868839589
0.0951289041682936,0.04396686008194617,0.42048431206794823
0.10084376340047456,0.04670237368123026,0.4041436708461307
0.09703381323614463,0.04506433507115815,0.4082606738132937
0.10928153262684905,0.04687501019338562,0.4450140509010072
0.10482711502806216,0.045629189106407064,0.4311983414439251
0.1114504515347605,0.05119809147267197,0.377929174907325
0.10493809900340118,0.05019463363370083,0.3719323998899177
0.09158593210436275,0.0425455911032046,0.42978719082806116
0.11058314001559619,0.05354515394355971,0.34047160674945653
0.09388422760919939,0.04646898896148289,0.37434676822778645
0.09919156949812866,0.04842057385571003,0.37109965744719536
0.09782667619181007,0.043299451468791716,0.43691405060859734
0.1120457404376566,0.046057152311160386,0.4701318340879741
0.11239902040310477,0.047776793733705095,0.4369059261731349
0.10551924181909918,0.0490521860524578,0.385807064963499
0.09505789424844072,0.042657516020930576,0.4433262371542364
0.10608124744004598,0.0445175610646243,0.47228173815956564
0.11085946533007093,0.04680419236993576,0.45441805653457884
0.09638292152418311,0.04633745983703738,0.3945832111035664
0.09356816459464651,0.04652187826603636,0.3708984645778094
0.1122167389452288,0.04656590176617375,0.46113928810425175
0.10671650858774723,0.05237486654201812,0.3418662870100563
0.09672076543672573,0.04638657489721187,0.3966637548335826
0.09603638821607924,0.04744191015389644,0.3689867408932529
0.0928808629373615,0.04061610678323327,0.46863926542622864
0.1030767625872153,0.04397288636961723,0.4500564715154426
0.10361951753570381,0.04715021580718901,0.41594342365826736
0.09932692234673157,0.0452040618283296,0.4145370657445736
0.10120293885913821,0.044435687659173856,0.44265460086978503
0.1044590228218724,0.05107429681776386,0.35273990904940866
0.10705253865854611,0.045803145643184676,0.44801131985109865
0.10099946906519876,0.048134838099383036,0.381594534559072
0.10356951386226386,0.04558758390992974,0.4356014377033451
0.11399008883964494,0.04889311837527187,0.42667423914450364
0.10265044213062971,0.050349885355437995,0.35411346491446005
0.10127219051072,0.05051858505308143,0.3429660463021879
0.10642476301642553,0.04946090826490369,0.38945535785054886
0.09587968731762375,0.04848369197860882,0.3485548090038171
0.11019950677659116,0.05322033523209124,0.3451872227642024
0.10505199480878473,0.044125384863349215,0.4691260835585537
0.1102142038108806,0.05055213115205124,0.39169165215045226
0.11181072441036835,0.048271878053322,0.43254153111660015
0.09442400440846568,0.04391950519715161,0.41796198871051105
0.11330735729182552,0.05156392081895374,0.37909050787233634
0.11267856173623542,0.04660506823224861,0.4668569112560518
0.10181975290922447,0.049767996910681,0.3625954557753629
0.09347947512595313,0.04592517917779377,0.3822365211404728
0.10446975530523642,0.05029928963228102,0.36116863306662317
0.10427032477362895,0.05096136414759007,0.3539116845326795
0.09920337147887025,0.049503481616239756,0.3503668310746907
0.10177017342898786,0.044070736022484736,0.44487502377017873
0.11317671132531082,0.048902222187163974,0.4185662458903241
0.10310239771985932,0.050025598809531634,0.36057457964331574
0.10040563188251068,0.044301843327308826,0.4320713576227788
0.09466879340853487,0.04220879542249023,0.44909884382803655
0.10510055924505966,0.05199891822196821,0.3437891617885243
0.11143006126662322,0.05344031056012108,0.3417735587430779
0.10485111749678336,0.0444088876589898,0.45464716940639793
0.09603829521215682,0.048795541387246635,0.34569016951515896
0.11107253707142659,0.04895495150217831,0.42304980355889726
0.0949990763973345,0.04132798464225182,0.4639989839433808
0.10950989802209359,0.05127457132663464,0.3748375345579158
0.11223978623073755,0.052653183713424506,0.35724836873698496
0.1087248792607466,0.05185699083698232,0.3562219799194182
0.10002701902417933,0.04427450841866052,0.43603397214367506
0.10563849010243329,0.048828520139507677,0.3971633786789953
0.10058122276835722,0.046932130866637584,0.3932947512917899
0.09199483621466631,0.044061346673834885,0.4099958846378373
0.11336418852949666,0.04947906638091219,0.41580404739128507
0.1106843620370146,0.0457462559300342,0.46367949125559976
0.1036264079470109,0.04997074062845945,0.3637174132637977
0.09785812371742512,0.044798588633337,0.4208770334193266
0.1109399000058462,0.04828509735843797,0.42436886852941746
0.0986149814981412,0.0459259598344183,0.40589363325016586
0.10036774798023029,0.046024035582642044,0.4075063257622328
0.10210327904296387,0.05063723381960792,0.3435240642807444
0.10474529379833818,0.049446269893915665,0.37192853170687185
